"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Alian 2014",2014,"All-cause mortality",1,NA,2,28,3,28,0,0,0,0,0,0,0.666667,0.120481,3.688913,0,33.782466,"1::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cerqueira 1985",1985,"All-cause mortality",1,NA,1,11,1,11,0,0,0,0,0,0,1,0.071161,14.052705,0,14.156462,"1::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Niwattayakul 2010",2010,"All-cause mortality",1,NA,4,22,3,23,0,0,0,0,0,0.698483205151554,1.393939,0.351345,5.530374,0.487878787878788,52.061072,"1::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alian 2014",2014,"All-cause mortality - Sensitivity analysis (best-case scenario)",2,NA,2,28,3,28,0,0,0,0,0,0,0.666667,0.120481,3.688913,0,32.060894,"2::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cerqueira 1985",1985,"All-cause mortality - Sensitivity analysis (best-case scenario)",2,NA,1,11,2,11,0,0,0,0,0,0,0.5,0.052685,4.745176,0,18.531092,"2::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Niwattayakul 2010",2010,"All-cause mortality - Sensitivity analysis (best-case scenario)",2,NA,4,22,3,23,0,0,0,0,0,0.698483205151554,1.393939,0.351345,5.530374,0.487878787878788,49.408014,"2::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alian 2014",2014,"All-cause mortality - Sensitivity analysis (worst-case scenario)",3,NA,2,28,3,28,0,0,0,0,0,0,0.666667,0.120481,3.688913,0,32.060894,"3::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cerqueira 1985",1985,"All-cause mortality - Sensitivity analysis (worst-case scenario)",3,NA,2,11,1,11,0,0,0,0,0,0,2,0.21074,18.980706,0,18.531092,"3::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Niwattayakul 2010",2010,"All-cause mortality - Sensitivity analysis (worst-case scenario)",3,NA,4,22,3,23,0,0,0,0,0,0.698483205151554,1.393939,0.351345,5.530374,0.487878787878788,49.408014,"3::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alian 2014",2014,"Serious adverse events",4,NA,2,28,3,28,0,0,0,0,0,0,0.666667,0.120481,3.688913,0,27.376813,"4::overall","CD014935_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
