"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Goss 2013",2013,"Overall survival (OS) - fixed-effect model",1,NA,0,7,0,8,0,0,0,0,1.150572,0.84048,3.16,0.608512,16.409863,0.706589866921,3.246119,"1::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tsuboi 2023",2022,"Overall survival (OS) - fixed-effect model",1,NA,0,339,0,343,0,0,0,0,-0.71335,0.184221,0.49,0.341497,0.703081,0.033937376841,67.567984,"1::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wang 2024",2024,"Overall survival (OS) - fixed-effect model",1,NA,0,84,0,83,0,0,0,0,-0.5798,0.2803,0.56001,0.323299,0.970036,0.07856809,29.185897,"1::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Goss 2013",2013,"Overall survival (OS) - random-effects model",2,NA,0,7,0,8,0,0,0,0,1.150572,0.84048,3.16,0.608512,16.409863,0.706589866921,10.121616,"2::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tsuboi 2023",2022,"Overall survival (OS) - random-effects model",2,NA,0,339,0,343,0,0,0,0,-0.71335,0.184221,0.49,0.341497,0.703081,0.033937376841,50.152942,"2::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wang 2024",2024,"Overall survival (OS) - random-effects model",2,NA,0,84,0,83,0,0,0,0,-0.5798,0.2803,0.56001,0.323299,0.970036,0.07856809,39.725441,"2::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Goss 2013",2013,"Disease-free survival (DFS) - fixed-effect model",3,NA,0,7,0,8,0,0,0,0,0.609766,0.731159,1.840001,0.43899,7.71226,0.534593483281,1.687121,"3::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kelly 2014",2014,"Disease-free survival (DFS) - fixed-effect model",3,NA,0,102,0,59,0,0,0,0,-0.494296,0.241683,0.61,0.379847,0.979605,0.058410672489,15.441076,"3::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ou 2023",2014,"Disease-free survival (DFS) - fixed-effect model",3,NA,0,63,0,65,0,0,0,0,-1.469676,0.624639,0.23,0.067614,0.782387,0.0529,2.311594,"3::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tsuboi 2023",2022,"Disease-free survival (DFS) - fixed-effect model",3,NA,0,339,0,343,0,0,0,0,-1.309333,0.12292,0.27,0.212195,0.343553,0.0151093264,59.693173,"3::overall","CD015140_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
