"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Carey 2009",2009,"Awareness of prolapse (0.5 to 7 years)",1,3,62,7,60,0,0,0,0,0,0,0.414747,0.112457,1.529607,0,2.0704,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dietz 2020",2020,"Awareness of prolapse (0.5 to 7 years)",1,32,107,24,85,0,0,0,0,0,0,1.05919,0.678004,1.654686,0,7.784274,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Glazener 2017",2017,"Awareness of prolapse (0.5 to 7 years)",1,116,342,106,347,0,0,0,0,0,0,1.110339,0.893818,1.37931,0,30.622249,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Iglesia 2010",2010,"Awareness of prolapse (0.5 to 7 years)",1,2,28,5,26,0,0,0,0,0,0,0.371429,0.078795,1.750865,0,1.508894,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nieminen 2008",NA,"Awareness of prolapse (0.5 to 7 years)",1,27,104,35,96,0,0,0,0,0,0,0.712088,0.468612,1.082065,0,10.592433,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Steures 2019",2019,"Awareness of prolapse (0.5 to 7 years)",1,5,70,10,64,0,0,0,0,0,0,0.457143,0.165075,1.265967,0,3.040308,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Withagen 2011",2011,"Awareness of prolapse (0.5 to 7 years)",1,14,66,17,76,0,0,0,0,0,0,0.948307,0.507193,1.773064,0,4.598634,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Al-Nazer 2007",2007,"Awareness of prolapse (0.5 to 7 years)",1,1,18,6,19,0,0,0,0,0,0,0.175926,0.02342,1.321499,0,1.698816,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Altman 2011",2011,"Awareness of prolapse (0.5 to 7 years)",1,44,179,64,174,0,0,0,0,0,0,0.668296,0.484233,0.922324,0,18.887855,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"De Tayrac 2013",2013,"Awareness of prolapse (0.5 to 7 years)",1,8,67,6,66,0,0,0,0,0,0,1.313433,0.482007,3.579003,0,1.759133,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Delroy 2013",2013,"Awareness of prolapse (0.5 to 7 years)",1,2,37,3,33,0,0,0,0,0,0,0.594595,0.105776,3.342361,0,0.922889,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gupta 2014",2014,"Awareness of prolapse (0.5 to 7 years)",1,0,52,4,54,0,0,0,0,0,0,0.115304,0.006362,2.089866,0,1.285254,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lamblin 2014",2014,"Awareness of prolapse (0.5 to 7 years)",1,5,34,9,34,0,0,0,0,0,0,0.555556,0.207579,1.486863,0,2.619008,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nager 2019",2019,"Awareness of prolapse (0.5 to 7 years)",1,5,79,5,78,0,0,0,0,0,0,0.987342,0.297542,3.276325,0,1.464272,"1::overall","CD012079_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
