"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Saiman 2003",2003,"FEV1 % predicted (mean change from baseline)",1,0,87,0,97,4.01,13.03,0.2,9.1,0,0,3.81,0.5273,7.0927,0,58.953496,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolter 2002",2002,"FEV1 % predicted (mean change from baseline)",1,0,22,0,23,2.92,7.72,-1.32,5.51,0,0,4.24,0.305877,8.174123,0,41.046504,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clement 2006",2006,"FEV1 % predicted (mean change from baseline)",1,0,40,0,42,0.8,16.6,-1.3,14.3,0,0,2.1,-4.62065,8.82065,0,9.214311,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Equi 2002",2002,"FEV1 % predicted (mean change from baseline)",1,0,20,0,21,5.29,9.69,3.25,13.86,0,0,2.04,-5.252121,9.332121,0,7.826683,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Nichols 2020",2020,"FEV1 % predicted (mean change from baseline)",1,0,56,0,52,0.6,7.5,-1.9,7.1,0,0,2.5,-0.253653,5.253653,0,54.886673,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Steinkamp 2007",2007,"FEV1 % predicted (mean change from baseline)",1,0,21,0,17,-3.7,13.3,-5,10.1,0,0,1.3,-6.143716,8.743716,0,7.511141,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolter 2002",2002,"FEV1 % predicted (mean change from baseline)",1,0,24,0,17,1.51,8.84,-1.17,5.85,0,0,2.68,-1.819027,7.179027,0,20.561193,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Saiman 2003",2003,"FEV1 % predicted (mean change from baseline)",1,0,87,0,95,2.33,12.47,0.32,11.99,0,0,2.01,-1.550792,5.570792,0,62.802354,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolter 2002",2002,"FEV1 % predicted (mean change from baseline)",1,0,22,0,21,2.95,9.22,-0.91,5.99,0,0,3.86,-0.766758,8.486758,0,37.197646,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clement 2006",2006,"FEV1 % predicted (mean change from baseline)",1,0,40,0,42,3,17.2,-2.1,14.3,0,0,5.1,-1.764019,11.964019,0,64.07812,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Equi 2002",2002,"FEV1 % predicted (mean change from baseline)",1,0,20,0,21,8.07,14.58,2.73,15.37,0,0,5.34,-3.827562,14.507562,0,35.92188,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clement 2006",2006,"FEV1 % predicted (mean change from baseline)",1,0,40,0,42,2.8,18.3,-3,17.6,0,0,5.8,-1.977746,13.577746,0,8.176372,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Equi 2002",2002,"FEV1 % predicted (mean change from baseline)",1,0,20,0,21,6.74,13.74,3.45,16.56,0,0,3.29,-6.006538,12.586538,0,5.723025,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Saiman 2003",2003,"FEV1 % predicted (mean change from baseline)",1,0,84,0,93,4.44,13.6,-1.77,10.66,0,0,6.21,2.583382,9.836618,0,37.606631,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Saiman 2010",2010,"FEV1 % predicted (mean change from baseline)",1,0,125,0,124,5.4,13.3,3.4,12.4,0,0,2,-1.193671,5.193671,0,48.493973,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clement 2006",2006,"FEV1 % predicted (mean change from baseline)",1,0,40,0,42,1.1,18.7,-3.3,16.5,0,0,4.4,-3.247475,12.047475,0,100,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clement 2006",2006,"FEV1 % predicted (mean change from baseline)",1,0,40,0,42,-1,18.9,-1.2,16.5,0,0,0.2,-7.494548,7.894548,0,100,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Clement 2006",2006,"FEV1 % predicted (mean change from baseline)",1,0,40,0,42,-4.3,17.9,-1.5,15.4,0,0,-2.8,-10.043099,4.443099,0,44.45832,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"OPTIMIZE 2018",2018,"FEV1 % predicted (mean change from baseline)",1,0,38,0,32,7.5,16.732999,5.5,10.678473,0,0,2,-4.480245,8.480245,0,55.54168,"1::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Saiman 2003",2003,"FVC % predicted (percentage change from baseline)",2,0,87,0,97,1.21,10,0.7,8.1,0,0,0.51,-2.138358,3.158358,0,75.88312,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolter 2002",2002,"FVC % predicted (percentage change from baseline)",2,0,19,0,22,2.96,8.19,-3.26,6.98,0,0,6.22,1.522262,10.917738,0,24.11688,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Equi 2002",2002,"FVC % predicted (percentage change from baseline)",2,0,20,0,21,4.05,7.45,0.76,15.43,0,0,3.29,-4.07292,10.65292,0,24.318882,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolter 2002",2002,"FVC % predicted (percentage change from baseline)",2,0,20,0,15,4.28,6.46,-1.82,6.06,0,0,6.1,1.926234,10.273766,0,75.681118,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Saiman 2003",2003,"FVC % predicted (percentage change from baseline)",2,0,87,0,95,1.09,9.3,-0.11,8.93,0,0,1.2,-1.453966,3.853966,0,75.439514,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Wolter 2002",2002,"FVC % predicted (percentage change from baseline)",2,0,19,0,19,3.81,6.76,-0.46,7.83,0,0,4.27,-0.381322,8.921322,0,24.560486,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Equi 2002",2002,"FVC % predicted (percentage change from baseline)",2,0,20,0,21,5.69,11.44,3.14,14.33,0,0,2.55,-5.3684,10.4684,0,100,"2::overall","CD002203_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
