"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Axelsson 1988",1988,"Underweight (weight-for-age z-score)",1,0,10,0,10,-0.54,0.43,-0.28,0.42,0,0,-0.26,-0.632548,0.112548,0,9.252428,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hascoet 2011",2011,"Underweight (weight-for-age z-score)",1,0,38,0,39,-0.46,0.8,-0.45,0.85,0,0,-0.01,-0.378597,0.358597,0,9.378527,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liotto 2018",2018,"Underweight (weight-for-age z-score)",1,0,58,0,55,-0.18,0.9,0.12,0.9,0,0,-0.3,-0.631997,0.031997,0,10.649486,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Turck 2006",2006,"Underweight (weight-for-age z-score)",1,0,50,0,51,0.11,0.47,0.13,0.44,0,0,-0.02,-0.197635,0.157635,0,18.228181,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Koletzko 2009b",2009,"Underweight (weight-for-age z-score)",1,0,550,0,540,0.57,1.07,0.37,1.06,0,0,0.2,0.07355,0.32645,0,21.215279,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Putet 2016",2016,"Underweight (weight-for-age z-score)",1,0,80,0,74,0.48,0.72,0.27,0.71,0,0,0.21,-0.015967,0.435967,0,15.494004,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Akeson 1998",1998,"Underweight (weight-for-age z-score)",1,0,23,0,51,-0.53,0.4,-0.74,0.54,0,0,0.21,-0.010652,0.430652,0,15.782096,"1::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Koletzko 2009b",2009,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,550,0,540,-0.43,0.75,-0.42,0.78,0,0,-0.01,-0.100867,0.080867,0,43.452216,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liotto 2018",2018,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,58,0,55,-0.35,0.9,-0.08,0.7,0,0,-0.27,-0.566432,0.026432,0,12.335156,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Putet 2016",2016,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,80,0,74,-0.06,0.69,-0.22,0.71,0,0,0.16,-0.061427,0.381427,0,18.958893,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Turck 2006",2006,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,50,0,51,-0.01,0.41,0.02,0.49,0,0,-0.03,-0.206068,0.146068,0,25.253734,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Axelsson 1988",1988,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,10,0,10,-0.54,0.43,-0.28,0.42,0,0,-0.26,-0.632548,0.112548,0,9.719688,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hascoet 2011",2011,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,38,0,39,-0.46,0.8,-0.45,0.85,0,0,-0.01,-0.378597,0.358597,0,9.871004,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Koletzko 2009b",2009,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,550,0,540,-0.19,0.96,-0.28,0.83,0,0,0.09,-0.016478,0.196478,0,29.209366,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liotto 2018",2018,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,58,0,55,-0.18,0.9,0.12,0.9,0,0,-0.3,-0.631997,0.031997,0,11.429097,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Putet 2016",2016,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,80,0,74,-0.05,0.74,-0.28,0.72,0,0,0.23,-0.000664,0.460664,0,17.609889,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Turck 2006",2006,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,50,0,51,0.11,0.47,0.13,0.44,0,0,-0.02,-0.197635,0.157635,0,22.160955,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Axelsson 1988",1988,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,10,0,10,0.05,0.38,-0.12,0.4,0,0,0.17,-0.171956,0.511956,0,9.046497,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Koletzko 2009b",2009,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,550,0,540,0.23,0.96,0.07,1.06,0,0,0.16,0.039875,0.280125,0,73.308764,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Putet 2016",2016,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,80,0,74,0.22,0.79,-0.06,0.76,0,0,0.28,0.035148,0.524852,0,17.644739,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Koletzko 2009b",2009,"Underweight (weight-for-age z-score): subgroup analysis by duration of treatment",2,0,550,0,540,0.57,1.21,0.42,1.09,0,0,0.15,0.013333,0.286667,0,100,"2::overall","CD013758_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
