"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Sharifzadeh 2016",2016,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium",1,18,22,12,20,0,0,0,0,0,0,3,0.736086,12.226833,0,78.281623,"1::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tabrizi 2014",2014,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory, or atrophic endometrium",1,19,20,13,21,0,0,0,0,0,0,11.692308,1.301655,105.027912,0,21.718377,"1::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sharifzadeh 2016",2016,"Progression of endometrial hyperplasia to endometrial cancer",2,0,22,0,20,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Tabrizi 2014",2014,"Progression of endometrial hyperplasia to endometrial cancer",2,0,20,0,21,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Sharifzadeh 2016",2016,"Hysterectomy rate",3,1,23,1,21,0,0,0,0,0,0,0.910951,0.05498,15.093237,0,100,"3::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tabrizi 2014",2014,"Hysterectomy rate",3,0,20,0,21,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Sharifzadeh 2016",2016,"Abnormal uterine bleeding",4,1,23,1,21,0,0,0,0,0,1.44756849421868,0.909091,0.053264,15.516003,2.09545454545454,100,"4::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sayyah Melli 2018",2018,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory or atrophic endometrium",1,42,44,37,40,0,0,0,0,0,0.832882761073666,1.702703,0.26962,10.752916,0.693693693693694,18.659152,"1::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shan 2014",2014,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory or atrophic endometrium",1,6,8,2,8,0,0,0,0,0,1.15470053837925,9,0.936181,86.521769,1.33333333333333,5.295165,"1::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Tehranian 2021",2021,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory or atrophic endometrium",1,27,29,19,27,0,0,0,0,0,0.830462892599305,5.684211,1.084128,29.802971,0.689668615984405,14.37259,"1::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yang 2020",2020,"Regression of endometrial hyperplasia (with or without atypia) to proliferative, secretory or atrophic endometrium",1,20,53,9,49,0,0,0,0,0,0.46275416166839,2.693603,1.08231,6.703712,0.214141414141414,61.673094,"1::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shan 2014",2014,"Recurrence of endometrial hyperplasia",2,0,2,0,6,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Sayyah Melli 2018",2018,"Progression of endometrial hyperplasia to endometrial cancer",3,0,40,0,44,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Shan 2014",2014,"Progression of endometrial hyperplasia to endometrial cancer",3,0,8,0,8,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Tehranian 2021",2021,"Progression of endometrial hyperplasia to endometrial cancer",3,1,27,0,29,0,0,0,0,0,0,7.957175,0.157496,402.021026,0,100,"3::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shan 2014",2014,"Hysterectomy rate",4,1,8,0,8,0,0,0,0,0,0,7.389056,0.146618,372.38489,0,100,"4::overall","CD012214_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
