"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Bo 2013",2013,"Maximum Walking Distance (metres)",1,0,26,0,21,876,547.400879,516.9,422.786264,0,0,359.1,81.664812,636.535188,0,34.840137,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kruidenier 2011",2011,"Maximum Walking Distance (metres)",1,0,34,0,27,956.3,490.4,685,313.5,0,0,271.3,68.433008,474.166992,0,65.159863,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Maximum Walking Distance (metres)",1,0,26,0,21,831.8,563.246043,513.1,317.227002,0,0,318.7,63.198419,574.201581,0,38.974775,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kruidenier 2011",2011,"Maximum Walking Distance (metres)",1,0,34,0,26,956.3,490.4,685,313.5,0,0,271.3,67.111771,475.488229,0,61.025225,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Maximum Walking Distance (metres)",1,0,26,0,21,429.5,484.9,247.7,347.4,0,0,181.8,-56.562352,420.162352,0,67.549434,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lundgren 1989",1989,"Maximum Walking Distance (metres)",1,0,21,0,21,474,731.2,361,334.5,0,0,113,-230.904123,456.904123,0,32.450566,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Six-minute walk test (metres)",2,0,28,0,21,513.7,92.3,458.1,110.3,0,29.7416980384119,55.6,-2.660666,113.860666,884.568602208076,100,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Six-minute walk test (metres)",2,0,28,0,21,96.8,74.4,64.2,96.9,0,25.4098504430495,32.6,-17.1698,82.3698,645.660499538143,100,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Pain-free walking distance at end of follow-up (change from baseline, metres)",3,0,24,0,20,566.7,526.567607,402.3,499.77094,0,0,164.4,-139.499414,468.299414,0,34.467617,"3::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lundgren 1989",1989,"Pain-free walking distance at end of follow-up (change from baseline, metres)",3,0,22,0,21,489,379.923677,320,357.440904,0,0,169,-51.397928,389.397928,0,65.532383,"3::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Ankle-brachial index (ABI) - Absolute values at end of follow-up",1,0,27,0,20,0.919,0.152937,0.849,0.216874,0,0,0.07,-0.041184,0.181184,0,46.413711,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kruidenier 2011",2011,"Ankle-brachial index (ABI) - Absolute values at end of follow-up",1,0,30,0,33,0.88,0.19,0.93,0.18,0,0,-0.05,-0.14162,0.04162,0,53.586289,"1::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Badger 2007",2007,"Mortality by end of follow-up",2,0,8,0,6,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Bo 2013",2013,"Mortality by end of follow-up",2,1,29,0,21,0,0,0,0,0,0,2.263158,0.087822,58.321385,0,5.683857,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kato 2022",2022,"Mortality by end of follow-up",2,1,22,0,22,0,0,0,0,0,1.44749372891149,3.139535,0.121158,81.353901,2.09523809523809,5.664572,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kruidenier 2011",2011,"Mortality by end of follow-up",2,0,35,0,35,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Lundgren 1989",1989,"Mortality by end of follow-up",2,1,25,2,25,0,0,0,0,0,1.44337567297406,0.479167,0.040626,5.651594,2.08333333333333,9.854463,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mazari 2017",2017,"Mortality by end of follow-up",2,12,58,14,60,0,0,0,0,0,0.450351889826579,0.857143,0.358148,2.051368,0.202816824670371,78.797108,"2::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bo 2013",2013,"Health-related quality of life: SF-36 Physical component - Absolute values at end of follow-up",3,0,25,0,21,53.1,10.780569,48.5,11.972903,0,0,4.6,-2.039343,11.239343,0,43.089437,"3::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kruidenier 2011",2011,"Health-related quality of life: SF-36 Physical component - Absolute values at end of follow-up",3,0,31,0,28,41.9,9.5,44.1,7.8,0,0,-2.2,-6.619337,2.219337,0,56.910563,"3::overall","CD014736_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
