"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Ali 2021",2021,"Surgical site infection",1,2,37,8,35,0,0,0,0,0,0,0.192857,0.037832,0.983125,0,11.723892,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alvandipour 2016",2016,"Surgical site infection",1,1,34,7,32,0,0,0,0,0,0,0.108225,0.012496,0.937285,0,6.67399,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Amano 2019",2019,"Surgical site infection",1,4,80,7,79,0,0,0,0,0,0,0.541353,0.152021,1.927789,0,19.282075,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Camacho-Mauries 2013",2013,"Surgical site infection",1,0,31,11,30,0,0,0,0,0,0,0.026915,0.0015,0.482936,0,3.731187,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Surgical site infection",1,0,43,10,41,0,0,0,0,0,0,0.034483,0.001948,0.610521,0,3.765917,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lee 2014",2014,"Surgical site infection",1,1,58,8,55,0,0,0,0,0,0,0.10307,0.012441,0.853913,0,6.956931,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"O'Leary 2017",2017,"Surgical site infection",1,4,34,10,27,0,0,0,0,0,0,0.226667,0.061572,0.834436,0,18.311644,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Surgical site infection",1,2,30,12,31,0,0,0,0,0,0,0.113095,0.02269,0.56371,0,12.054295,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sureshkumar 2018",2018,"Surgical site infection",1,3,40,17,40,0,0,0,0,0,0,0.109698,0.028921,0.416083,0,17.500068,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Camacho-Mauries 2013",2013,"Participant satisfaction (very satisfied or satisfied)",2,23,31,6,30,0,0,0,0,0,0,11.5,3.452931,38.300792,0,49.843338,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (very satisfied or satisfied)",2,24,30,22,31,0,0,0,0,0,0,1.636364,0.500836,5.346432,0,50.156662,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Camacho-Mauries 2013",2013,"Participant satisfaction (very satisfied or satisfied)",2,8,31,17,30,0,0,0,0,0,0,0.265985,0.090232,0.784062,0,54.384183,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (very satisfied or satisfied)",2,6,30,9,31,0,0,0,0,0,0,0.611111,0.187041,1.996661,0,45.615817,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Camacho-Mauries 2013",2013,"Participant satisfaction (very satisfied or satisfied)",2,31,31,23,30,0,0,0,0,0,0,20.106383,1.092974,369.877624,0,100,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (very satisfied or satisfied)",2,30,30,31,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Camacho-Mauries 2013",2013,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,31,6,30,0,0,0,0,0,0,0.059829,0.003212,1.114303,0,100,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,30,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Camacho-Mauries 2013",2013,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,31,1,30,0,0,0,0,0,0,0.312169,0.012229,7.96895,0,100,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,30,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Camacho-Mauries 2013",2013,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,31,7,30,0,0,0,0,0,0,0.049735,0.002704,0.914935,0,100,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,30,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Ali 2021",2021,"Incisional hernia",4,0,37,1,35,0,0,0,0,0,0,0.306667,0.012085,7.7822,0,21.674145,"4::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Camacho-Mauries 2013",2013,"Incisional hernia",4,0,31,2,30,0,0,0,0,0,0,0.180952,0.00833,3.930745,0,22.912796,"4::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Incisional hernia",4,5,43,1,41,0,0,0,0,0,0,5.263158,0.587589,47.143238,0,31.46912,"4::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sureshkumar 2018",2018,"Incisional hernia",4,0,40,4,40,0,0,0,0,0,0,0.100137,0.005211,1.924318,0,23.94394,"4::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ali 2021",2021,"Anastomotic leak",5,0,37,0,35,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Camacho-Mauries 2013",2013,"Anastomotic leak",5,0,31,1,30,0,0,0,0,0,0,0.312169,0.012229,7.96895,0,36.224552,"5::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sureshkumar 2018",2018,"Anastomotic leak",5,1,40,2,40,0,0,0,0,0,0,0.487179,0.042392,5.598802,0,63.775448,"5::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Camacho-Mauries 2013",2013,"Intestinal obstruction",6,3,31,2,30,0,0,0,0,0,0,1.5,0.232508,9.677104,0,27.48363,"6::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Intestinal obstruction",6,7,43,7,41,0,0,0,0,0,0,0.944444,0.29973,2.975932,0,72.51637,"6::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ali 2021",2021,"Operative time (minutes)",7,0,37,0,35,142.3,7.04,150,9.85,0,0,-7.7,-11.674222,-3.725778,0,27.75124,"7::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Alvandipour 2016",2016,"Operative time (minutes)",7,0,34,0,32,71.76,9,69.84,10,0,0,1.92,-2.679594,6.519594,0,26.609413,"7::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Operative time (minutes)",7,0,43,0,41,84.1,29.9,94.8,26.6,0,0,-10.7,-22.789736,1.389736,0,13.581393,"7::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lee 2014",2014,"Operative time (minutes)",7,0,58,0,58,111,65,122,73,0,0,-11,-36.155138,14.155138,0,4.673706,"7::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"O'Leary 2017",2017,"Operative time (minutes)",7,0,34,0,27,71,38.3,63.1,15.1,0,0,7.9,-6.177487,21.977487,0,11.28285,"7::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Operative time (minutes)",7,0,30,0,31,48.4,19,48.2,22,0,0,0.2,-10.10543,10.50543,0,16.101398,"7::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ali 2021",2021,"Length of hospital stay (days)",8,0,37,0,35,5,1.33,7,1.17,0,0,-2,-2.577839,-1.422161,0,26.48839,"8::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Alvandipour 2016",2016,"Length of hospital stay (days)",8,0,34,0,32,6.55,1.18,6.78,1.53,0,0,-0.23,-0.892068,0.432068,0,25.777595,"8::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Length of hospital stay (days)",8,0,43,0,41,6,4.1,6,3.4,0,0,0,-1.607746,1.607746,0,16.614268,"8::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lee 2014",2014,"Length of hospital stay (days)",8,0,58,0,58,9.1,7,9.7,8.5,0,0,-0.6,-3.433838,2.233838,0,8.735809,"8::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"O'Leary 2017",2017,"Length of hospital stay (days)",8,0,34,0,27,7.9,6.3,8.4,5.8,0,0,-0.5,-3.544751,2.544751,0,7.884563,"8::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Length of hospital stay (days)",8,0,30,0,31,5.5,3.9,6.1,3.5,0,0,-0.6,-2.461616,1.261616,0,14.499374,"8::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ali 2021",2021,"Surgical site infection",1,2,37,8,35,0,0,0,0,0,0,0.192857,0.037832,0.983125,0,22.318581,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Alvandipour 2016",2016,"Surgical site infection",1,1,34,7,32,0,0,0,0,0,0,0.108225,0.012496,0.937285,0,12.705165,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Surgical site infection",1,0,43,10,41,0,0,0,0,0,0,0.034483,0.001948,0.610521,0,7.169115,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"O'Leary 2017",2017,"Surgical site infection",1,4,34,10,27,0,0,0,0,0,0,0.226667,0.061572,0.834436,0,34.859576,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Surgical site infection",1,2,30,12,31,0,0,0,0,0,0,0.113095,0.02269,0.56371,0,22.947563,"1::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (very satisfied or satisfied)",2,24,30,22,31,0,0,0,0,0,0,1.636364,0.500836,5.346432,0,100,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (very satisfied or satisfied)",2,6,30,9,31,0,0,0,0,0,0,0.611111,0.187041,1.996661,0,100,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Reid 2010",2010,"Participant satisfaction (very satisfied or satisfied)",2,30,30,31,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Reid 2010",2010,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,30,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Reid 2010",2010,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,30,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Reid 2010",2010,"Participant satisfaction (unsatisfied or very unsatisfied)",3,0,30,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Ali 2021",2021,"Incisional hernia",4,0,37,1,35,0,0,0,0,0,0,0.306667,0.012085,7.7822,0,40.898519,"4::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dusch 2013",2013,"Incisional hernia",4,5,43,1,41,0,0,0,0,0,0,5.263158,0.587589,47.143238,0,59.101481,"4::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ali 2021",2021,"Anastomotic leak",5,0,37,0,35,0,0,0,0,0,0,NA,NA,NA,0,NA,"5::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Dusch 2013",2013,"Intestinal obstruction",6,7,43,7,41,0,0,0,0,0,0,0.944444,0.29973,2.975932,0,100,"6::overall","CD014763_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
