"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Karssemeijer 2019",2019,"Exergaming vs control at the end of treatment: change in global physical functioning (composite)",1,0,34,0,34,0,0,0,0,0.23,0.24,0.23,-0.240391,0.700391,0,62.524398,"1::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Swinnen 2021",2021,"Exergaming vs control at the end of treatment: change in global physical functioning (composite)",1,0,23,0,22,0,0,0,0,-0.92,0.31,-0.92,-1.527589,-0.312411,0,37.475602,"1::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Karssemeijer 2019",2019,"Exergaming vs control at the end of treatment: change in global cognitive functioning (composite)",2,0,34,0,34,0,0,0,0,2.11,0.31,2.11,1.502411,2.717589,0.1024,50,"2::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Swinnen 2021",2021,"Exergaming vs control at the end of treatment: change in global cognitive functioning (composite)",2,0,23,0,22,0,0,0,0,0.83,0.31,0.83,0.222411,1.437589,0.0484,50,"2::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Karssemeijer 2019",2019,"Exergaming vs control at the end of treatment: change in activities for daily living (ADL)",3,0,34,0,34,-0.3,4.67,0.8,4.55,0,0,-0.23587,-0.712982,0.241243,0,60.381164,"3::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Swinnen 2021",2021,"Exergaming vs control at the end of treatment: change in activities for daily living (ADL)",3,0,23,0,22,0,3.11,1.3,4.4,0,1.1404061061554,-0.33653,-0.925537,0.252477,1.30052608695652,39.618836,"3::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Karssemeijer 2019",2019,"Exergaming vs alternative treatment at the end of treatment: change in global physical functioning (composite)",1,0,34,0,33,0,0,0,0,0.12,0.25,0.12,-0.369991,0.609991,0.0625,79.345671,"1::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Swinnen 2023",2023,"Exergaming vs alternative treatment at the end of treatment: change in global physical functioning (composite)",1,0,7,0,11,0,0,0,0,0.22,0.49,0.22,-0.740382,1.180382,0.2401,20.654329,"1::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Karssemeijer 2019",2019,"Exergaming vs alternative treatment at the end of treatment: change in functional status and physical performance",2,0,34,0,33,0.6,2.84,0,3.47,0,0,0.6,-0.920835,2.120835,0,81.443246,"2::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Swinnen 2023",2023,"Exergaming vs alternative treatment at the end of treatment: change in functional status and physical performance",2,0,7,0,11,0.3,2.91,-1.4,3.97,0,0,1.7,-1.486095,4.886095,0,18.556754,"2::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Karssemeijer 2019",2019,"Exergaming vs alternative treatment at the end of treatment: change in global cognitive functioning (composite)",3,0,34,0,33,0,0,0,0,-0.02,0.25,-0.02,-0.509991,0.469991,0.0625,80,"3::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Swinnen 2023",2023,"Exergaming vs alternative treatment at the end of treatment: change in global cognitive functioning (composite)",3,0,7,0,11,0,0,0,0,0.63,0.5,0.63,-0.349982,1.609982,0.25,20,"3::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
"Karssemeijer 2019",2019,"Exergaming vs alternative treatment at the end of treatment: change in lower limb functioning",4,0,34,0,33,0.18,0.09,0,0,0,0,NA,NA,NA,0,NA,"4::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE
"Swinnen 2023",2023,"Exergaming vs alternative treatment at the end of treatment: change in lower limb functioning",4,0,7,0,11,0.2,7.9,-2.3,12.73,0,0,0.213226,-0.737676,1.164128,0,100,"4::overall","CD013853_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
