"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Abrahamsson 2007",2007,"Asthma by 2 years of age",1,NA,7,95,10,93,0,0,0,0,0,0.470720871531767,0.685263,0.272382,1.723994,0.221578138895626,18.63187,"1::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Allen 2014",2014,"Asthma by 2 years of age",1,NA,23,171,20,179,0,0,0,0,0,0.286432741624312,1.203801,0.686662,2.11041,0.08204371547442,50.319699,"1::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Soh 2009",2009,"Asthma by 2 years of age",1,NA,11,124,11,121,0,0,0,0,0,0.406803641674005,0.975806,0.439635,2.165886,0.165489202879232,24.946733,"1::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"West 2008",2008,"Asthma by 2 years of age",1,NA,2,84,5,87,0,0,0,0,0,0.82255758778439,0.414286,0.08263,2.077123,0.676600985221675,6.101698,"1::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Abrahamsson 2007",2007,"Eczema by 2 years of age",2,NA,34,95,32,93,0,0,0,0,0,0.198450902604059,1.040132,0.704963,1.534652,0.0393827607443656,6.545717,"2::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Allen 2014",2014,"Eczema by 2 years of age",2,NA,119,214,132,226,0,0,0,0,0,0.0829544631889795,0.952067,0.809202,1.120156,0.0068814429629717,21.806151,"2::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cabana 2007",2007,"Eczema by 2 years of age",2,NA,26,92,29,92,0,0,0,0,0,0.226285586477454,0.896552,0.575388,1.396979,0.0512051666474455,5.217534,"2::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hascoet 2011",2011,"Eczema by 2 years of age",2,NA,0,40,1,39,0,0,0,0,0,1.6177998710484,0.325203,0.013648,7.748696,2.61727642276423,0.115838,"2::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kalliomaki 2001",2001,"Eczema by 2 years of age",2,NA,15,64,31,68,0,0,0,0,0,0.261904274172558,0.514113,0.307698,0.858997,0.0685938488298545,4.0183,"2::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kim 2010",2010,"Eczema by 2 years of age",2,NA,12,33,22,35,0,0,0,0,0,0.264411459497163,0.578512,0.344544,0.97136,0.0699134199134199,3.949413,"2::overall","CD006475_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
