"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Cohen 2016",2016,"Symptomatic VTE: short-term (45 days or fewer)",1,35,3721,54,3720,0,0,0,0,0,0.215760016973984,0.647974,0.424524,0.989038,0.046552384924614,35.563921,"1::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hull 2010",2010,"Symptomatic VTE: short-term (45 days or fewer)",1,5,2485,24,2510,0,0,0,0,0,0.49078085313635,0.210429,0.080418,0.55063,0.240865845805243,15.724964,"1::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ramacciotti 2022",2022,"Symptomatic VTE: short-term (45 days or fewer)",1,1,159,8,159,0,0,0,0,0,1.05471388710294,0.125,0.015817,0.987834,1.1124213836478,5.268021,"1::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer)",1,50,6007,66,6012,0,0,0,0,0,0.186597718914343,0.758206,0.525963,1.092999,0.0348187087040361,43.443094,"1::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cohen 2016",2016,"Symptomatic VTE: short-term (45 days or fewer); random-effects sensitivity anaysis",2,35,3721,54,3720,0,0,0,0,0,0.215760016973984,0.647974,0.424524,0.989038,0.046552384924614,36.261641,"2::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hull 2010",2010,"Symptomatic VTE: short-term (45 days or fewer); random-effects sensitivity anaysis",2,5,2485,24,2510,0,0,0,0,0,0.49078085313635,0.210429,0.080418,0.55063,0.240865845805243,19.235965,"2::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ramacciotti 2022",2022,"Symptomatic VTE: short-term (45 days or fewer); random-effects sensitivity anaysis",2,1,159,8,159,0,0,0,0,0,1.05471388710294,0.125,0.015817,0.987834,1.1124213836478,6.193253,"2::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); random-effects sensitivity anaysis",2,50,6007,66,6012,0,0,0,0,0,0.186597718914343,0.758206,0.525963,1.092999,0.0348187087040361,38.309142,"2::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cohen 2016",2016,"Symptomatic VTE: short-term (45 days or fewer); COVID-19 sensitivity analysis",3,35,3721,54,3720,0,0,0,0,0,0.215760016973984,0.647974,0.424524,0.989038,0.046552384924614,37.541622,"3::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hull 2010",2010,"Symptomatic VTE: short-term (45 days or fewer); COVID-19 sensitivity analysis",3,5,2485,24,2510,0,0,0,0,0,0.49078085313635,0.210429,0.080418,0.55063,0.240865845805243,16.599425,"3::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); COVID-19 sensitivity analysis",3,50,6007,66,6012,0,0,0,0,0,0.186597718914343,0.758206,0.525963,1.092999,0.0348187087040361,45.858953,"3::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ramacciotti 2022",2022,"Symptomatic VTE: short-term (45 days or fewer); same extended agent sensitivity analysis",4,1,159,8,159,0,0,0,0,0,1.05471388710294,0.125,0.015817,0.987834,1.1124213836478,10.814823,"4::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); same extended agent sensitivity analysis",4,50,6007,66,6012,0,0,0,0,0,0.186597718914343,0.758206,0.525963,1.092999,0.0348187087040361,89.185177,"4::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hull 2010",2010,"Symptomatic VTE: long-term (more than 45 days)",5,8,2485,28,2510,0,0,0,0,0,0,0.288589,0.131793,0.631928,0,0,"5::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); men versus women subgroup analysis",6,31,3130,35,3154,0,0,0,0,0,0.245649486608454,0.892506,0.551792,1.4436,0.0603436702709969,52.852569,"6::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); men versus women subgroup analysis",6,19,2877,31,2858,0,0,0,0,0,0,0.608856,0.344771,1.075221,0,47.147431,"6::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); ? 75 years versus < 75 years of age subgroup analysis",7,25,3853,32,3872,0,0,0,0,0,0,0.785103,0.466171,1.322233,0,48.342052,"7::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); ? 75 years versus < 75 years of age subgroup analysis",7,25,2154,34,2140,0,0,0,0,0,0.270558546291648,0.730515,0.437402,1.22005,0.0732019269714498,51.657948,"7::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cohen 2016",2016,"Symptomatic VTE: short-term (45 days or fewer); history of cancer versus no history of cancer subgroup analysis",8,5,492,8,454,0,0,0,0,0,0,0.576728,0.190057,1.750081,0,6.936463,"8::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Spyropoulos 2018",2018,"Symptomatic VTE: short-term (45 days or fewer); history of cancer versus no history of cancer subgroup analysis",8,5,488,7,533,0,0,0,0,0,0.587506451988329,0.780152,0.249246,2.441915,0.345163831127914,5.577842,"8::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Cohen 2016",2016,"Symptomatic VTE: short-term (45 days or fewer); history of cancer versus no history of cancer subgroup analysis",8,30,3229,46,3266,0,0,0,0,0,0,0.659647,0.417518,1.042191,0,38.125963,"8::overall","CD014541_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
