"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Fernandes 2013",2013,"Cardiac T2* value (ms)",1,0,5,0,10,6.52,1.18,-0.4,5.68,0,0,6.92,3.250772,10.589228,0,25.124783,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fernandes 2016",2016,"Cardiac T2* value (ms)",1,0,27,0,23,0.19,6.18,-0.88,5.2,0,0,1.07,-2.084376,4.224376,0,25.603945,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Karami 2021",2021,"Cardiac T2* value (ms)",1,0,9,0,8,12.21,4.15,10.63,5.26,0,0,1.58,-2.962747,6.122747,0,24.200053,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Khaled 2019",2019,"Cardiac T2* value (ms)",1,0,20,0,20,43.26,5.35,52.99,6.6,0,0,-9.73,-13.45348,-6.00652,0,25.071219,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Eghbali 2017",2017,"Cardiac T2* value (ms)",1,0,27,0,26,24.5,7.6,21.1,7.3,0,0,3.4,-0.611407,7.411407,0,20.941254,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fernandes 2013",2013,"Cardiac T2* value (ms)",1,0,5,0,10,4.42,5.13,2.4,6.9,0,0,2.02,-4.185501,8.225501,0,8.750694,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fernandes 2016",2016,"Cardiac T2* value (ms)",1,0,30,0,29,0.57,5.7,0.59,4.38,0,0,-0.02,-2.608734,2.568734,0,50.283018,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gupta 2022",2022,"Cardiac T2* value (ms)",1,0,32,0,32,22.15,7.61,20.03,9.07,0,0,2.12,-1.982149,6.222149,0,20.025034,"1::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fernandes 2013",2013,"Myocardial iron concentration (mg/g)",2,0,5,0,10,-0.35,0.27,-0.02,0.19,0,0,-0.33,-0.594341,-0.065659,0,4.146941,"2::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fernandes 2016",2016,"Myocardial iron concentration (mg/g)",2,0,27,0,23,-0.16,0.51,0.01,0.15,0,0,-0.17,-0.371901,0.031901,0,7.108531,"2::overall","CD011626_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
