"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"EXSCEL 2017",2017,"All-cause death",1,195,1557,200,1620,0,0,0,0,0,0,1.014451,0.843471,1.22009,0,31.334522,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LEADER 2017",2017,"All-cause death",1,144,1116,178,1042,0,0,0,0,0,0,0.755346,0.616694,0.925172,0,28.107151,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LIRA-RENAL 2016",2016,"All-cause death",1,4,140,1,137,0,0,0,0,0,0,3.914286,0.443092,34.578897,0,0.403621,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PIONEER 5 2019",2019,"All-cause death",1,1,163,1,161,0,0,0,0,0,1.21969416271073,0.98773,0.062313,15.656611,1.48765385055062,0.251444,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Idorn 2013",2013,"All-cause death",1,0,14,0,10,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Selvarajah 2024a",2024,"All-cause death",1,0,45,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Selvarajah 2024b",2024,"All-cause death",1,2,151,0,20,0,0,0,0,0,0,0.690789,0.034328,13.901029,0,0.213171,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Sivalingam 2024",2024,"All-cause death",1,1,30,1,30,0,0,0,0,0,0,1,0.065532,15.25976,0,0.258483,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"EXSCEL 2017",2017,"All-cause death",1,302,5769,382,5745,0,0,0,0,0,0.0740151983038937,0.787287,0.680048,0.911437,0.0054782495799647,39.431608,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ma 2024",2024,"All-cause death",1,0,40,0,40,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"LEADER 2017",2017,"All-cause death (Hazard ratio) ",2,0,0,0,0,0,0,0,0,-0.0103,0.115,0.989753,0.790021,1.239981,0,29.212094,"2::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LEADER 2017",2017,"All-cause death (Hazard ratio) ",2,0,1116,0,1046,0,0,0,0,-0.3011,0.107,0.740004,0.600006,0.912667,0,31.690157,"2::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LIRA-RENAL 2016",2016,"All-cause death (Hazard ratio) ",2,0,140,0,137,0,0,0,0,1.3635,1.1146,3.909854,0.439958,34.746396,0,0.53,"2::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PIONEER 5 2019",2019,"All-cause death (Hazard ratio) ",2,0,163,0,161,0,0,0,0,-0.7133,1.1645,0.490024,0.050003,4.802219,0,0.48586,"2::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"FLOW 2023",2023,"All-cause death (Hazard ratio) ",2,0,0,0,0,0,0,0,0,-0.223144,0.089079,0.8,0.67184,0.952607,0,38.08189,"2::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"EXSCEL 2017",2017,"Cardiovascular death",3,200,5769,255,5745,0,0,0,0,0,0,0.781051,0.65142,0.936479,0,37.968827,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ma 2024",2024,"Cardiovascular death",3,0,40,0,40,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"EXSCEL 2017",2017,"Cardiovascular death",3,133,1557,126,1620,0,0,0,0,0,0,1.098266,0.869541,1.387154,0,32.337941,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LEADER 2017",2017,"Cardiovascular death",3,80,1116,109,1042,0,0,0,0,0,0,0.685278,0.520039,0.903021,0,28.160729,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LIRA-RENAL 2016",2016,"Cardiovascular death",3,1,140,0,137,0,0,0,0,0,0,2.93617,0.120647,71.457116,0,0.458068,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"PIONEER 5 2019",2019,"Cardiovascular death",3,1,163,1,161,0,0,0,0,0,0,0.98773,0.062313,15.656611,0,0.609441,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Selvarajah 2024a",2024,"Cardiovascular death",3,0,45,0,31,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Selvarajah 2024b",2024,"Cardiovascular death",3,1,151,0,20,0,0,0,0,0,0,0.414474,0.017446,9.847032,0,0.464994,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Idorn 2013",2013,"Cardiovascular death",3,0,14,0,10,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"FLOW 2023",2023,"Cardiovascular death (Hazard ratio) ",4,0,0,0,0,0,0,0,0,-0.34249,0.118187,0.71,0.563193,0.895075,0,32.078568,"4::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LEADER 2017",2017,"Cardiovascular death (Hazard ratio) ",4,0,1932,0,1937,0,0,0,0,-0.0305,0.0983,0.96996,0.799983,1.176054,0,36.366264,"4::overall","CD015849_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
