"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Andryukhin 2010",2010,"All-cause mortality up to 12 months' follow-up",1,1,44,2,41,0,0,0,0,0,0,0.465909,0.043883,4.946544,0,1.253369,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Antonicelli 2016",2016,"All-cause mortality up to 12 months' follow-up",1,5,170,8,173,0,0,0,0,0,0,0.636029,0.212326,1.905243,0,5.811623,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chen 2018",2018,"All-cause mortality up to 12 months' follow-up",1,0,31,2,31,0,0,0,0,0,0,0.2,0.009992,4.003338,0,0.779037,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Davidson 2010",2010,"All-cause mortality up to 12 months' follow-up",1,4,53,11,52,0,0,0,0,0,0,0.356775,0.121337,1.049049,0,6.013659,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dracup 2007",2007,"All-cause mortality up to 12 months' follow-up",1,9,87,8,86,0,0,0,0,0,0,1.112069,0.450087,2.747688,0,8.549731,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gary 2010",2010,"All-cause mortality up to 12 months' follow-up",1,0,18,1,19,0,0,0,0,0,0,0.350877,0.015211,8.093764,0,0.710208,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gary 2010",2010,"All-cause mortality up to 12 months' follow-up",1,1,20,0,17,0,0,0,0,0,0,2.571429,0.111512,59.296015,0,0.710358,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giannuzzi 2003",2003,"All-cause mortality up to 12 months' follow-up",1,0,45,1,45,0,0,0,0,0,0,0.333333,0.01394,7.970892,0,0.694193,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gottlieb 1999",1999,"All-cause mortality up to 12 months' follow-up",1,1,17,0,18,0,0,0,0,0,0,3.166667,0.137748,72.798145,0,0.71175,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hambrecht 1995",1995,"All-cause mortality up to 12 months' follow-up",1,1,12,0,10,0,0,0,0,0,0,2.538462,0.114556,56.250274,0,0.728739,"1::overall","CD003331_pub6_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
