"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Zappe 2015",2015,"All-cause mortality",1,1,370,2,365,0,0,0,0,0,0,0.493243,0.044921,5.415928,0,100,"1::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Liu J 2021",2021,"Serious adverse events",2,0,44,0,54,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Zappe 2015",2015,"Serious adverse events",2,13,370,11,365,0,0,0,0,0,0,1.165848,0.52921,2.568359,0,100,"2::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2009b",2009,"Overall adverse events",3,2,60,4,60,0,0,0,0,0,0,0.5,0.095143,2.627632,0,2.99148,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Calvo 2006a",2006,"Overall adverse events",3,4,31,2,33,0,0,0,0,0,0,2.129032,0.419213,10.812595,0,3.111332,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2008b",2008,"Overall adverse events",3,4,60,3,61,0,0,0,0,0,0,1.355556,0.316732,5.801524,0,3.831796,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zappe 2015",2015,"Overall adverse events",3,141,370,148,365,0,0,0,0,0,0,0.939828,0.785243,1.124845,0,44.959502,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Glasser 2003",2003,"Overall adverse events",3,52,103,50,102,0,0,0,0,0,0,1.029903,0.782113,1.356198,0,36.72984,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2008a",2008,"Overall adverse events",3,4,101,17,97,0,0,0,0,0,0,0.225976,0.078845,0.647665,0,6.863709,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Liu J 2021",2021,"Overall adverse events",3,1,44,2,54,0,0,0,0,0,0,0.613636,0.057523,6.546104,0,1.512341,"3::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2007a",2007,"Withdrawals from treatment due to adverse events",4,1,47,3,43,0,0,0,0,0,0,0.304965,0.032955,2.822143,0,4.700848,"4::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2008a",2008,"Withdrawals from treatment due to adverse events",4,4,101,6,97,0,0,0,0,0,0,0.640264,0.186381,2.199461,0,15.281521,"4::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2009c",2009,"Withdrawals from treatment due to adverse events",4,4,130,6,129,0,0,0,0,0,0,0.661538,0.191155,2.289413,0,15.099996,"4::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hermida 2007b",2007,"Withdrawals from treatment due to adverse events",4,1,114,4,117,0,0,0,0,0,0,0.256579,0.029118,2.26088,0,4.914862,"4::overall","CD004184_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
