"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Guo 2020a",2020,"All-cause mortality",1,5,623,9,635,0,0,0,0,0,0,0.566256,0.19084,1.680189,0,7.931471,"1::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hendriks 2012",2012,"All-cause mortality",1,13,356,29,356,0,0,0,0,0,0,0.448276,0.236969,0.848006,0,18.339194,"1::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Stewart 2015",2015,"All-cause mortality",1,19,168,30,167,0,0,0,0,0,0,0.629563,0.36936,1.073074,0,23.102769,"1::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wijtvliet 2020",2020,"All-cause mortality",1,21,671,17,683,0,0,0,0,0,0,1.257386,0.669331,2.36209,0,18.617121,"1::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"van den Dries 2020",2020,"All-cause mortality",1,32,427,78,578,0,0,0,0,0,0,0.555335,0.375248,0.82185,0,32.009445,"1::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hendriks 2012",2012,"All-cause mortality - sensitivity analysis",2,13,356,29,356,0,0,0,0,0,0,0.448276,0.236969,0.848006,0,31.777198,"2::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Stewart 2015",2015,"All-cause mortality - sensitivity analysis",2,19,168,30,167,0,0,0,0,0,0,0.629563,0.36936,1.073074,0,36.164044,"2::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wijtvliet 2020",2020,"All-cause mortality - sensitivity analysis",2,21,671,17,683,0,0,0,0,0,0,1.257386,0.669331,2.36209,0,32.058758,"2::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Stewart 2015",2015,"All-cause hospitalisation",3,141,168,150,167,0,0,0,0,0,0,0.934405,0.859482,1.015858,0,79.059272,"3::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"van den Dries 2020",2020,"All-cause hospitalisation",3,158,427,217,578,0,0,0,0,0,0,0.985592,0.837855,1.15938,0,20.940728,"3::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Stewart 2015",2015,"All-cause hospitalisation - sensitivity analysis",4,141,168,150,167,0,0,0,0,0,0,0.934405,0.859482,1.015858,0,0,"4::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Guo 2020a",2020,"Cardiovascular mortality",5,4,623,8,635,0,0,0,0,0,0,0.509631,0.154247,1.683811,0,18.443315,"5::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hendriks 2012",2012,"Cardiovascular mortality",5,4,356,14,356,0,0,0,0,0,0,0.285714,0.094969,0.859571,0,20.630729,"5::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wijtvliet 2020",2020,"Cardiovascular mortality",5,7,671,3,683,0,0,0,0,0,0,2.375062,0.616758,9.146077,0,15.472808,"5::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yan 2022",2022,"Cardiovascular mortality",5,1,116,1,119,0,0,0,0,0,1.00575711659014,1.025862,0.06493,16.208226,1.01154737757172,4.553962,"5::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"van den Dries 2020",2020,"Cardiovascular mortality",5,17,427,37,578,0,0,0,0,0,0,0.621938,0.355083,1.089343,0,40.899187,"5::overall","CD013408_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
