"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Baybordi 2022",2022,"Live birth (or ongoing pregnancy) - low risk of bias",1,9,48,8,46,0,0,0,0,0,0,1.096154,0.382838,3.138543,0,100,"1::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Allahveisi 2020",2020,"Live birth (or ongoing pregnancy) - all studies",2,6,25,7,25,0,0,0,0,0,0,0.81203,0.228789,2.882096,0,16.289751,"2::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bakhsh 2022",2022,"Live birth (or ongoing pregnancy) - all studies",2,6,50,3,50,0,0,0,0,0,0,2.136364,0.503336,9.067606,0,14.107569,"2::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Baybordi 2022",2022,"Live birth (or ongoing pregnancy) - all studies",2,9,48,8,46,0,0,0,0,0,0,1.096154,0.382838,3.138543,0,19.364547,"2::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Safdarian 2022",2022,"Live birth (or ongoing pregnancy) - all studies",2,29,60,15,60,0,0,0,0,0,0,2.806452,1.295266,6.080734,0,23.990553,"2::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zamaniyan 2021",2021,"Live birth (or ongoing pregnancy) - all studies",2,28,60,7,60,0,0,0,0,0,0,6.625,2.594949,16.913871,0,21.197111,"2::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zargar 2021",2021,"Live birth (or ongoing pregnancy) - all studies",2,5,40,0,40,0,0,0,0,0,0,12.549296,0.670149,234.99955,0,5.050468,"2::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Allahveisi 2020",2020,"Live birth (or ongoing pregnancy) - sensitivity analysis (risk ratio)",3,6,25,7,25,0,0,0,0,0,0,0.857143,0.335161,2.192059,0,17.259002,"3::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bakhsh 2022",2022,"Live birth (or ongoing pregnancy) - sensitivity analysis (risk ratio)",3,6,50,3,50,0,0,0,0,0,0,2,0.529318,7.556888,0,11.155797,"3::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Baybordi 2022",2022,"Live birth (or ongoing pregnancy) - sensitivity analysis (risk ratio)",3,9,48,8,46,0,0,0,0,0,0,1.078125,0.455197,2.553515,0,18.87094,"3::overall","CD013875_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
