"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Behre 2012",2012,"Erectile function (AMS sexual)",1,0,183,0,179,12.7,4.0583,14.1,4.0137,0,0,-1.4,-2.231537,-0.568463,0,47.606539,"1::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ho 2012",2012,"Erectile function (AMS sexual)",1,0,56,0,58,10.45,3.69,10.66,3.95,0,0,-0.21,-1.612646,1.192646,0,18.117782,"1::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Legros 2009",2009,"Erectile function (AMS sexual)",1,0,237,0,79,11.19,3.98,12.5,3.9,0,0,-1.31,-2.308176,-0.311824,0,34.275679,"1::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Brock 2016",2016,"Erectile function (IIEF)",2,0,303,0,297,3.4,8.1812,0.7,8.0998,0,0,2.7,1.397256,4.002744,0,14.592924,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chiang 2007",2007,"Erectile function (IIEF)",2,0,15,0,15,7.3,7.8,-1.6,8.5,0,0,8.9,3.061851,14.738149,0,13.438013,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hackett 2017",2017,"Erectile function (IIEF)",2,0,91,0,95,13.99,10.89,10.52,10.43,0,0,3.47,0.403227,6.536773,0,14.300419,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Maggi 2016",2016,"Erectile function (IIEF)",2,0,273,0,265,16.4,9.6,14.2,9.3,0,0,2.2,0.602948,3.797052,0,14.55995,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Morales 2009",2009,"Erectile function (IIEF)",2,0,24,0,28,11.1,7.7,11.3,9.1,0,0,-0.2,-4.766302,4.366302,0,13.887071,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Reiter 1999",1999,"Erectile function (IIEF)",2,0,17,0,13,28.12,1.17,7.26,1.64,0,0,20.86,19.80924,21.91076,0,14.615926,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Snyder 2016",2016,"Erectile function (IIEF)",2,0,234,0,236,3.1,6.9,1,6,0,0,2.1,0.930567,3.269433,0,14.605698,"2::overall","CD013071_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
