"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Alger 1993",1993,"Systolic blood pressure, measured as change-from-baseline",1,0,8,0,10,-7,8.5,-1,6.3,0,0,-6,-13.066819,1.066819,0,4.333143,"1::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Astrup 1992",1992,"Systolic blood pressure, measured as change-from-baseline",1,0,89,0,83,-0.55,12.3,-4.3,11,0,0,3.75,0.26715,7.23285,0,17.839441,"1::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gelotte 2019",2019,"Systolic blood pressure, measured as change-from-baseline",1,0,281,0,273,105.9,10.55,105.2,9.85,0,0,0.7,-0.999062,2.399062,0,74.960523,"1::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lehtonen 1986",1986,"Systolic blood pressure, measured as change-from-baseline",1,0,19,0,21,2,14,3,14,0,0,-1,-9.687997,7.687997,0,2.866893,"1::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Alger 1993",1993,"Diastolic blood pressure, measured as change-from-baseline",2,0,8,0,10,-3,14.1,-4,9.5,0,0,1,-10.407639,12.407639,0,0.821331,"2::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Astrup 1992",1992,"Diastolic blood pressure, measured as change-from-baseline",2,0,89,0,83,-1.55,9,-1.75,8.7,0,0,0.2,-2.445617,2.845617,0,15.270575,"2::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gelotte 2019",2019,"Diastolic blood pressure, measured as change-from-baseline",2,0,281,0,273,67.5,7.85,67.4,7.75,0,0,0.1,-1.199068,1.399068,0,63.335307,"2::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Greenway 1989",1989,"Diastolic blood pressure, measured as change-from-baseline",2,0,50,0,48,0.24,7.2,-2.67,5.7,0,0,2.91,0.344262,5.475738,0,16.236218,"2::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lehtonen 1986",1986,"Diastolic blood pressure, measured as change-from-baseline",2,0,19,0,21,-2,8,1,8,0,0,-3,-7.96457,1.96457,0,4.336569,"2::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Alger 1993",1993,"Heart rate, measured as change-from-baseline",3,0,8,0,10,-4,2.8,-2,6.3,0,0,-2,-6.360204,2.360204,0,34.063242,"3::overall","CD007895_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
