"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Aamot 2014",2014,"Total mortality",1,0,14,0,28,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Aamot 2014",2014,"Total mortality",1,0,14,0,34,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Bell 1998",1998,"Total mortality",1,12,152,7,99,0,0,0,0,0,0,1.116541,0.455261,2.738353,0,44.716813,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dalal 2007",2007,"Total mortality",1,4,60,1,44,0,0,0,0,0,0,2.933333,0.339473,25.346475,0,6.085845,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Daskapan 2005",2005,"Total mortality",1,1,15,0,14,0,0,0,0,0,0,2.8125,0.123928,63.828815,0,2.72227,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Hwang 2017",2017,"Total mortality",1,0,24,0,26,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Jolly 2007",2007,"Total mortality",1,3,263,3,262,0,0,0,0,0,0,0.996198,0.20292,4.890641,0,15.853335,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kraal 2014",2014,"Total mortality",1,0,29,0,26,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Maddison 2019",2109,"Total mortality",1,0,82,0,80,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Miller 1984",1984,"Total mortality",1,0,31,0,30,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Miller 1984",1984,"Total mortality",1,0,30,0,33,0,0,0,0,0,0,NA,NA,NA,0,NA,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Moholdt 2012",2012,"Total mortality",1,0,14,1,16,0,0,0,0,0,0,0.377778,0.016608,8.592956,0,7.417123,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Oerkild 2011",2011,"Total mortality",1,4,36,3,39,0,0,0,0,0,0,1.444444,0.34679,6.016376,0,15.190268,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Piotrowicz 2010",2010,"Total mortality",1,0,77,1,75,0,0,0,0,0,0,0.324786,0.013439,7.849045,0,8.014346,"1::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Aamot 2014",2014,"Exercise capacity ? 12 months",2,0,13,0,32,37.2,5.2,39,8,0,0,-0.241355,-0.888091,0.405381,0,2.802199,"2::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Aamot 2014",2014,"Exercise capacity ? 12 months",2,0,13,0,25,37.2,5.2,36,6.2,0,0,0.199611,-0.472254,0.871476,0,2.677307,"2::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Arthur 2002",2002,"Exercise capacity ? 12 months",2,0,113,0,109,5.22,2.1,5.21,2,0,0,0.004858,-0.258274,0.267989,0,5.509371,"2::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bell 1998",1998,"Exercise capacity ? 12 months",2,0,91,0,91,7.29,2.81,7.1,3.12,0,0,0.063727,-0.226913,0.354366,0,5.286468,"2::overall","CD007130_pub5_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
