"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Ichikawa 2017",2017,"Irritability",1,0,47,0,45,-11.4,1.3,-7.5,1.4,0,0,-2.865141,-3.453487,-2.276795,0,6.784261,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Irritability",1,0,53,0,16,-14.4,9.54,-8.4,9.73,0,0,-0.619083,-1.188193,-0.049972,0,6.870173,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Irritability",1,0,59,0,17,-13.2,9.6,-8.4,9.73,0,0,-0.493463,-1.038961,0.052035,0,6.974576,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Irritability",1,0,52,0,16,-12.4,9.81,-8.4,9.73,0,0,-0.403842,-0.968515,0.160831,0,6.889889,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00198107",NA,"Irritability",1,0,38,0,40,18.6,8.52,25.5,8.6,0,0,-0.797987,-1.260202,-0.335772,0,7.329776,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT00468130",2007,"Irritability",1,0,7,0,6,6.83,6.87,8.67,10.69,0,0,-0.194193,-1.288276,0.89989,0,4.590488,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Owen 2009",2009,"Irritability",1,0,46,0,50,-12.9,9.77,-5,10.11,0,0.212389382625055,-0.787722,-1.203998,-0.371447,0.0451092498518522,7.513784,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Kent 2013",2013,"Irritability",1,0,29,0,34,-12.4,6.52,-3.5,10.67,0,0,-0.976058,-1.501825,-0.450291,0,7.060751,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"McCracken 2002",2002,"Irritability",1,0,49,0,51,11.3,7.4,21.9,9.5,0,0,-1.232239,-1.661285,-0.803193,0,7.463664,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"McDougle 1998",1998,"Irritability",1,0,14,0,16,0.35,0.37,0.82,0.57,0,0,-0.938129,-1.699277,-0.17698,0,5.998589,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"NCT01624675",NA,"Irritability",1,0,21,0,18,-9.7,7.29,-2.8,6.62,0,0,-0.96696,-1.635962,-0.297957,0,6.418656,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Shea 2004",2004,"Irritability",1,0,39,0,38,-12.1,5.8,-6.5,8.4,0,0,-0.769871,-1.233737,-0.306005,0,7.322979,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Troost 2005",2005,"Irritability",1,0,12,0,12,1.5,1.7,7.6,2.5,0,0,-2.755064,-3.924259,-1.58587,0,4.311913,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Loebel 2016",2016,"Irritability",1,0,48,0,24,-8.8,10.39,-7.5,10.64,0,0,-0.122796,-0.613221,0.367629,0,7.212161,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Loebel 2016",2016,"Irritability",1,0,51,0,25,-9.4,10.21,-7.5,10.64,0,0,-0.181683,-0.661121,0.297755,0,7.258341,"1::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Research Units 2005",2005,"Relapse",2,2,16,10,16,0,0,0,0,0,0,0.2,0.051806,0.772112,0,38.043478,"2::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Troost 2005",2005,"Relapse",2,3,12,8,12,0,0,0,0,0,0,0.375,0.130116,1.080768,0,61.956522,"2::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Improvement",3,28,53,5,16,0,0,0,0,0,0,1.690566,0.782746,3.651263,0,14.895861,"3::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Improvement",3,29,52,5,16,0,0,0,0,0,0,1.784615,0.829593,3.839052,0,14.979346,"3::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Improvement",3,29,59,7,17,0,0,0,0,0,0,1.193705,0.639179,2.229315,0,18.265861,"3::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Owen 2009",2009,"Improvement",3,16,51,6,39,0,0,0,0,0,0,2.039216,0.879873,4.726138,0,13.500316,"3::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kent 2013",2013,"Improvement",3,26,31,14,35,0,0,0,0,0,0,2.096774,1.358356,3.236605,0,23.570954,"3::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McCracken 2002",2002,"Improvement",3,34,49,6,52,0,0,0,0,0,0,6.013605,2.769899,13.055871,0,14.787662,"3::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shea 2004",2004,"Aggression",4,0,39,0,38,-10.4,7.4,-6.6,9.5,0,0,-0.442517,-0.894997,0.009963,0,100,"4::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"McDougle 1998",1998,"Self-injury",5,0,14,0,16,-23.6,9.5,-4.9,15,0,0,-1.427576,-2.24286,-0.612292,0,100,"5::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"McCracken 2002",2002,"Adverse effects: cardiovascular",6,6,49,1,51,0,0,0,0,0,0,6.244898,0.77988,50.006104,0,65.430393,"6::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shea 2004",2004,"Adverse effects: cardiovascular",6,5,40,0,39,0,0,0,0,0,0,10.731707,0.6133,187.786514,0,34.569607,"6::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Adverse effects: gastrointestinal",7,15,165,0,51,0,0,0,0,0,0,9.710843,0.591178,159.512889,0,51.688206,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Owen 2009",2009,"Adverse effects: gastrointestinal",7,4,47,0,50,0,0,0,0,0,0,9.5625,0.528779,172.929367,0,48.311794,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kent 2013",2013,"Adverse effects: gastrointestinal",7,0,31,3,35,0,0,0,0,0,0,0.160714,0.008627,2.993814,0,10.853435,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McCracken 2002",2002,"Adverse effects: gastrointestinal",7,5,49,9,51,0,0,0,0,0,0,0.578231,0.208405,1.604335,0,89.146565,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"McDougle 1998",1998,"Adverse effects: gastrointestinal",7,1,15,0,16,0,0,0,0,0,0,3.1875,0.139776,72.68894,0,100,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kent 2013",2013,"Adverse effects: gastrointestinal",7,2,31,0,35,0,0,0,0,0,0,5.625,0.280391,112.844651,0,10.257664,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Marcus 2009",2009,"Adverse effects: gastrointestinal",7,7,165,1,51,0,0,0,0,0,0,2.163636,0.272577,17.174339,0,21.494047,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NCT01624675",NA,"Adverse effects: gastrointestinal",7,1,21,0,18,0,0,0,0,0,0,2.590909,0.112008,59.931502,0,9.348707,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shea 2004",2004,"Adverse effects: gastrointestinal",7,8,40,3,39,0,0,0,0,0,0,2.6,0.743831,9.088082,0,58.899582,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Findling 2014",2014,"Adverse effects: gastrointestinal",7,2,39,0,43,0,0,0,0,0,0,5.5,0.272185,111.137539,0,4.114225,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kent 2013",2013,"Adverse effects: gastrointestinal",7,2,31,1,35,0,0,0,0,0,0,2.258065,0.215074,23.707402,0,6.724554,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Loebel 2016",2016,"Adverse effects: gastrointestinal",7,3,51,0,25,0,0,0,0,0,0,3.5,0.187723,65.255804,0,4.343664,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Loebel 2016",2016,"Adverse effects: gastrointestinal",7,0,49,0,24,0,0,0,0,0,0,NA,NA,NA,0,NA,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Luby 2006",2006,"Adverse effects: gastrointestinal",7,1,11,0,12,0,0,0,0,0,0,3.25,0.145979,72.356165,0,3.861211,"7::overall","CD013232_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
