"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Anton 1999",1999,"Number of participants with continuous abstinence",1,32,68,21,63,0,0,0,0,0,0,1.411765,0.917721,2.171771,0,9.784981,"1::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kranzler 2004",2004,"Number of participants with continuous abstinence",1,28,158,16,157,0,0,0,0,0,0,1.738924,0.980309,3.084595,0,5.525511,"1::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Krystal 2001",2001,"Number of participants with continuous abstinence",1,235,378,104,187,0,0,0,0,0,0,1.117852,0.961892,1.299099,0,80.392945,"1::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"O'Malley 1992",1992,"Number of participants with continuous abstinence",1,8,29,5,25,0,0,0,0,0,0,1.37931,0.517156,3.678772,0,1.88617,"1::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pettinati 2014",2014,"Number of participants with continuous abstinence",1,3,39,6,41,0,0,0,0,0,0,0.525641,0.141158,1.957369,0,1.050113,"1::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Ulrichsen 2010",2010,"Number of participants with continuous abstinence",1,5,19,4,20,0,0,0,0,0,0,1.315789,0.414482,4.177027,0,1.36028,"1::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Anton 1999",1999,"Number of heavy-drinking participants",2,26,68,38,63,0,0,0,0,0,0,0.633901,0.441174,0.91082,0,7.808052,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Anton 2005",2005,"Number of heavy-drinking participants",2,33,80,47,80,0,0,0,0,0,0,0.702128,0.510085,0.966473,0,9.203129,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Anton 2006",2006,"Number of heavy-drinking participants",2,322,463,235,313,0,0,0,0,0,0,0.926299,0.848449,1.011293,0,21.719914,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Balldin 2003",2003,"Number of heavy-drinking participants",2,23,25,29,30,0,0,0,0,0,0,0.951724,0.832926,1.087466,0,18.967853,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Brown 2009",2009,"Number of heavy-drinking participants",2,4,20,10,23,0,0,0,0,0,0,0.46,0.170467,1.241293,0,1.439684,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kranzler 2004",2004,"Number of heavy-drinking participants",2,122,158,132,157,0,0,0,0,0,0,0.918393,0.823825,1.023816,0,20.507973,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"O'Malley 1992",1992,"Number of heavy-drinking participants",2,13,29,18,20,0,0,0,0,0,0,0.498084,0.324207,0.765215,0,6.126267,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pettinati 2014",2014,"Number of heavy-drinking participants",2,33,39,32,41,0,0,0,0,0,0,1.084135,0.878447,1.337983,0,14.227128,"2::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Anton 1999",1999,"% Abstinent days",3,0,68,0,63,90,18.9,82,22.9,0,0,8,0.778109,15.221891,0,11.642319,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Anton 2005",2005,"% Abstinent days",3,0,80,0,80,84,23,77,29,0,0,7,-1.110794,15.110794,0,9.816019,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Anton 2006",2006,"% Abstinent days",3,0,463,0,313,77.23,25.96,73.2,26.54,0,1.92754648580113,4.03,0.256908,7.803092,3.71543545492429,24.136058,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Balldin 2003",2003,"% Abstinent days",3,0,25,0,30,68,24,53,31,0,0,15,0.454831,29.545169,0,3.665659,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kranzler 1998",1998,"% Abstinent days",3,0,15,0,5,79,25.5,71.6,34.5,0,0,7.4,-25.478359,40.278359,0,0.773856,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kranzler 2004",2004,"% Abstinent days",3,0,158,0,157,52.8,27.36,45.6,28.54,0,0,7.2,1.025061,13.374939,0,14.399301,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Krystal 2001",2001,"% Abstinent days",3,0,378,0,187,88.7,21,86,23,0,0,2.7,-1.217744,6.617744,0,23.399358,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Pettinati 2014",2014,"% Abstinent days",3,0,39,0,41,70.2,27.6,72.4,28.5,0,0,-2.2,-14.493722,10.093722,0,4.951708,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Schmitz 2009",2009,"% Abstinent days",3,0,45,0,41,63.9,24.3,73.6,26.8,0,6.30265670027184,-9.7,-20.549078,1.149078,39.7234814814815,6.144425,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ulrichsen 2010",2010,"% Abstinent days",3,0,19,0,20,59.5,42.9,59.5,45.8,0,0,0,-27.838781,27.838781,0,1.071297,"3::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Balldin 2003",2003,"% Heavy-drinking days",4,0,25,0,30,21,25,38,30,0,10.4083299973307,-17,-31.535482,-2.464518,108.333333333333,11.197833,"4::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kranzler 1998",1998,"% Heavy-drinking days",4,0,15,0,5,3.7,10.7,5.3,8.4,0,0,-1.6,-10.739543,7.539543,0,23.884932,"4::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Kranzler 2004",2004,"% Heavy-drinking days",4,0,158,0,157,22.4,26.09,25.3,25.37,0,0,-2.9,-8.583135,2.783135,0,43.776038,"4::overall","CD015673_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
