"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Audebert 1994",1994,"Uterine volume (mL) (preoperative)",1,0,31,0,34,207.5,147.5,419.5,230.8,0,0,-212,-305.351486,-118.648514,0,8.681581,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Balasch 1995",1995,"Uterine volume (mL) (preoperative)",1,0,23,0,27,340,180,589,349,0,0,-249,-399.80065,-98.19935,0,5.300688,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Bustos Lopez 1995",1995,"Uterine volume (mL) (preoperative)",1,0,13,0,15,282.5,222.3,417.4,281.4,0,0,-134.9,-321.667127,51.867127,0,3.964343,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Cagnacci 1994",1994,"Uterine volume (mL) (preoperative)",1,0,10,0,10,80,31.6,255,126,0,0,-175,-255.512687,-94.487313,0,9.662365,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Fedele 1990",1990,"Uterine volume (mL) (preoperative)",1,0,8,0,16,242,83,486,132,0,0,-244,-330.55244,-157.44756,0,9.192906,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Gerris 1996",1996,"Uterine volume (mL) (preoperative)",1,0,123,0,124,295.1,257.1,457.7,333.2,0,0,-162.6,-236.78774,-88.41226,0,10.165783,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Nikolov 1999",1999,"Uterine volume (mL) (preoperative)",1,0,17,0,17,233,61,365,96,0,0,-132,-186.068014,-77.931986,0,11.785088,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Seraccholi 2003",2003,"Uterine volume (mL) (preoperative)",1,0,31,0,31,388,193,587,341,0,0,-199,-336.93163,-61.06837,0,5.910433,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Stovall 1994",1994,"Uterine volume (mL) (preoperative)",1,0,45,0,45,570.1,280,920.2,360,0,0,-350.1,-483.351928,-216.848072,0,6.152137,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Vercellini 1998",1998,"Uterine volume (mL) (preoperative)",1,0,60,0,63,251,122.2,422,137,0,0,-171,-216.831372,-125.168628,0,12.415717,"1::overall","CD000547_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
