"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Lang 2001",2001,"Residual kidney function at 6 months [mL/min/1.73 m2]",1,0,15,0,15,6.8,1.2,5.7,1.2,0,0,1.1,0.241187,1.958813,0,52.574981,"1::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Teruel-Briones 2013",2013,"Residual kidney function at 6 months [mL/min/1.73 m2]",1,0,78,0,38,5.54,3.21,2.72,2.84,0,0,2.82,1.669856,3.970144,0,47.425019,"1::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"KOREA",2014,"Residual kidney function at 12 months [mL/min/1.73 m2]",2,0,191,0,301,5.8,5.3,5.7,0.7,0,0.092512845649308,0.1,-0.655784,0.855784,0.0085586266101326,36.05152,"2::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lang 2001",2001,"Residual kidney function at 12 months [mL/min/1.73 m2]",2,0,15,0,15,6,1.2,4.5,1,0,0,1.5,0.709508,2.290492,0,35.589531,"2::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Teruel-Briones 2013",2013,"Residual kidney function at 12 months [mL/min/1.73 m2]",2,0,55,0,29,4.15,3.45,1.88,2.55,0,0,2.27,0.968972,3.571028,0,28.358949,"2::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"KOREA",2014,"Residual kidney function at 24 months [mL/min/1.73 m2]",3,0,112,0,150,4.2,3.7,4.2,0.4,0,0,0,-0.68822,0.68822,0,34.477203,"3::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Lang 2001",2001,"Residual kidney function at 24 months [mL/min/1.73 m2]",3,0,15,0,15,3.1,0.5,2.3,0.5,0,0,0.8,0.442161,1.157839,0,43.608958,"3::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Teruel-Briones 2013",2013,"Residual kidney function at 24 months [mL/min/1.73 m2]",3,0,27,0,15,2.56,2.53,0.82,1.41,0,0,1.74,0.548428,2.931572,0,21.913839,"3::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Hiramatsu 2020",2020,"Residual urine volume at 12 months [mL/day]",4,0,28,0,18,659.3,280.8,205.9,176.5,0,0,453.4,321.241103,585.558897,0,38.606249,"4::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Iqbal 2005",2005,"Residual urine volume at 12 months [mL/day]",4,0,25,0,35,700,300,300,300,0,0,400,246.028286,553.971714,0,35.802083,"4::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Jaques 2022",2022,"Residual urine volume at 12 months [mL/day]",4,0,79,0,68,1392,656,1291,810,0,0,101,-139.811073,341.811073,0,25.591667,"4::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Moist 2000",2000,"Loss of residual kidney function (number who became anuric) at approximately 12-month follow-up",5,392,1032,560,811,0,0,0,0,0,0,0.550097,0.502471,0.602237,0,83.048647,"5::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NECOSAD-2",2002,"Loss of residual kidney function (number who became anuric) at approximately 12-month follow-up",5,0,334,11,464,0,0,0,0,0,0,0.06035,0.003569,1.020558,0,0.589064,"5::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Teruel-Briones 2013",2013,"Loss of residual kidney function (number who became anuric) at approximately 12-month follow-up",5,17,83,40,110,0,0,0,0,0,0,0.563253,0.344818,0.920063,0,16.362289,"5::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"ANZDATA",2009,"All-cause death",6,3578,6521,6720,18066,0,0,0,0,0,0,1.475091,1.432865,1.518562,0,2.870526,"6::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Antolin 2002",2002,"All-cause death",6,114,542,838,3106,0,0,0,0,0,0,0.779584,0.655685,0.926895,0,2.686064,"6::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Aslam 2006",2006,"All-cause death",6,7,62,33,119,0,0,0,0,0,0,0.407136,0.191241,0.866756,0,1.224215,"6::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"CHINA Q",2022,"All-cause death",6,17,545,31,537,0,0,0,0,0,0,0.540337,0.302721,0.964468,0,1.60379,"6::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"CHOICE 2004",2004,"All-cause death",6,58,274,187,767,0,0,0,0,0,0,0.868223,0.669256,1.126341,0,2.479265,"6::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"CORR",2011,"All-cause death",6,1107,2827,4999,9864,0,0,0,0,0,0,0.772666,0.735054,0.812203,0,2.859419,"6::overall","CD013800_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
