"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"TEMPO 3:4 2011",2011,"Serum creatinine [mg/dL]",1,0,740,0,414,1.25,0.5,1.26,0.6,0,0,-0.01,-0.078104,0.058104,0,100,"1::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"TEMPO 3:4 2011",2011,"Doubling of serum creatinine",2,135,961,71,483,0,0,0,0,0,0,0.955651,0.73265,1.246528,0,100,"2::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"TEMPO 3:4 2011",2011,"Mean change in eGFR [mL/min/1.73 m2]",3,0,842,0,464,-2.55,9.767,-3.682,6.361,0,0.447770206763187,1.132,0.254387,2.009613,0.200498158064747,35.996934,"3::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"REPRISE 2017",2017,"Mean change in eGFR [mL/min/1.73 m2]",3,0,681,0,685,-2.34,6.263,-3.61,6.2814,0,0.339410292435048,1.27,0.604768,1.935232,0.115199346610845,62.650694,"3::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"Schaefer 2019",2019,"Mean change in eGFR [mL/min/1.73 m2]",3,0,48,0,38,0.4,10.3,-3.5,10.9,0,2.31014875726689,3.9,-0.627808,8.427808,5.33678728070175,1.352372,"3::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
"REPRISE 2017",2017,"Death",5,0,683,1,687,0,0,0,0,0,0,0.335283,0.013682,8.215941,0,100,"5::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"NOCTURNE 2020",2018,"Pain",6,5,133,3,42,0,0,0,0,0,0,0.526316,0.131265,2.110291,0,13.660113,"6::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"REPRISE 2017",2017,"Pain",6,39,681,113,685,0,0,0,0,0,0,0.34716,0.24508,0.491759,0,36.460862,"6::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Schaefer 2019",2019,"Pain",6,2,48,3,43,0,0,0,0,0,0,0.597222,0.104697,3.406736,0,9.885592,"6::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"TEMPO 3:4 2011",2011,"Pain",6,259,961,169,483,0,0,0,0,0,0,0.770259,0.656347,0.90394,0,39.993433,"6::overall","CD012067_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
