"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Barsosio 2024",2024,"Maternal peripheral parasitaemia at delivery (amplification techniques)",1,8,367,18,355,0,0,0,0,0,0,0.429912,0.189358,0.976061,0,33.76026,"1::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Denoeud-Ndam 2014a",2014,"Maternal peripheral parasitaemia at delivery (amplification techniques)",1,5,106,8,114,0,0,0,0,0,0,0.67217,0.22699,1.990449,0,14.222554,"1::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gonzalez 2014",2014,"Maternal peripheral parasitaemia at delivery (amplification techniques)",1,12,285,25,384,0,0,0,0,0,0,0.646737,0.330596,1.265195,0,39.297341,"1::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gonzalez 2024",2024,"Maternal peripheral parasitaemia at delivery (amplification techniques)",1,3,291,5,306,0,0,0,0,0,0,0.630928,0.152149,2.616314,0,8.992761,"1::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Natureeba 2017",2017,"Maternal peripheral parasitaemia at delivery (amplification techniques)",1,4,100,2,98,0,0,0,0,0,0,1.96,0.367359,10.457342,0,3.727084,"1::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Barsosio 2024",2024,"Maternal peripheral parasitaemia at delivery (microscopy)",2,6,405,17,410,0,0,0,0,0,0,0.357298,0.142316,0.897032,0,63.972598,"2::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gonzalez 2024",2024,"Maternal peripheral parasitaemia at delivery (microscopy)",2,1,294,0,308,0,0,0,0,0,0,3.142373,0.128523,76.830917,0,17.97786,"2::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Natureeba 2017",2017,"Maternal peripheral parasitaemia at delivery (microscopy)",2,1,99,0,98,0,0,0,0,0,0,2.97,0.122461,72.030095,0,18.049542,"2::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Barsosio 2024",2024,"Maternal anaemia at delivery (< 11 g/dL)",3,223,415,226,427,0,0,0,0,0,0,1.015257,0.894729,1.152022,1.9928961148502,39.24712,"3::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gonzalez 2014",2014,"Maternal anaemia at delivery (< 11 g/dL)",3,190,479,187,484,0,0,0,0,0,0.0807157771249008,1.026649,0.877048,1.201767,0.0065150366768766,32.772848,"3::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gonzalez 2024",2024,"Maternal anaemia at delivery (< 11 g/dL)",3,136,300,162,312,0,0,0,0,0,0,0.873086,0.741148,1.028512,0,27.980032,"3::overall","CD006689_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
