"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Xie 2011c",2011,"Extracorporeal circuit thrombosis",1,2,6,8,8,0,0,0,0,0,0,0.378151,0.138222,1.034558,0,0,"1::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Activated partial thromboplastin time",2,0,6,0,8,34,5,33,4,0,0,1,-3.867134,5.867134,0,0,"2::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Platelet count",3,0,6,0,8,177,65,159,57,0,0,18,-47.308037,83.308037,0,0,"3::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Extracorporeal circuit thrombosis",1,4,8,8,8,0,0,0,0,0,0,0.529412,0.270292,1.036939,0,0,"1::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Activated partial thromboplastin time",2,0,8,0,8,45,5,33,4,0,0,12,7.562943,16.437057,0,0,"2::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Platelet count",3,0,8,0,8,159,57,159,57,0,0,0,-55.858974,55.858974,0,0,"3::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Harenberg 1995",1995,"Extracorporeal circuit thrombosis",1,0,10,1,10,0,0,0,0,0,0,0.333333,0.015174,7.322544,0,15.211655,"1::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nurmohamed 1991",1991,"Extracorporeal circuit thrombosis",1,3,27,0,30,0,0,0,0,0,0,7.75,0.41849,143.521931,0,16.944256,"1::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Extracorporeal circuit thrombosis",1,4,8,2,6,0,0,0,0,0,0,1.5,0.397947,5.654021,0,67.84409,"1::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Maggisano 2001",2001,"Dialysis vascular access thrombosis",2,0,10,2,10,0,0,0,0,0,0,0.2,0.010797,3.704864,0,100,"2::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Naumnik 2003",2003,"Dialysis vascular access thrombosis",2,0,13,0,12,0,0,0,0,0,0,NA,NA,NA,0,NA,"2::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Maggisano 2001",2001,"Dialysis adequacy (Kt/V)",3,0,10,0,10,1.29,4,1.28,5,0,0,0.01,-3.958625,3.978625,0,0,"3::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Naumnik 2003",2003,"Death (any cause)",4,2,13,0,12,0,0,0,0,0,0,4.642857,0.245197,87.913434,0,46.319099,"4::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Nurmohamed 1991",1991,"Death (any cause)",4,1,35,1,35,0,0,0,0,0,0,1,0.065094,15.362407,0,53.680901,"4::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Harenberg 1995",1995,"Plasma anti-Xa level",5,0,10,0,10,5.21,0.95,4.4,0.49,0,0,0.81,0.147486,1.472514,0,0,"5::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Activated partial thromboplastin time",6,0,8,0,6,45,5,34,5,0,0,11,5.707492,16.292508,0,0,"6::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Xie 2011c",2011,"Platelet count",7,0,8,0,6,159,57,177,65,0,0,-18,-83.308037,47.308037,0,0,"7::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Ezzatzadegan 2014",2014,"Potassium",8,0,29,0,29,4.5,0.5,4.9,0.7,0,0,-0.4,-0.713087,-0.086913,0,0,"8::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Extracorporeal circuit thrombosis",1,2,14,14,62,0,0,0,0,0,0,0.632653,0.161831,2.473253,0,0,"1::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beijering 2003",2003,"Major bleeding",2,1,76,1,73,0,0,0,0,0,0,0.960526,0.061212,15.072329,0,0,"2::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Minor bleeding",3,2,14,15,62,0,0,0,0,0,0,0.590476,0.152062,2.292897,0,14.511929,"3::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beijering 2003",2003,"Minor bleeding",3,19,76,18,73,0,0,0,0,0,0,1.013889,0.579749,1.77313,0,85.488071,"3::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Subcutaneous bleeding",4,2,14,11,62,0,0,0,0,0,0,0.805195,0.200446,3.234485,0,0,"4::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Subconjunctival bleeding",5,0,14,2,62,0,0,0,0,0,0,0.84,0.042509,16.598965,0,0,"5::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Haemorrhoid bleeding",6,0,14,1,62,0,0,0,0,0,0,1.4,0.059952,32.692885,0,0,"6::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Vascular access bleeding",7,0,14,1,62,0,0,0,0,0,0,1.4,0.059952,32.692885,0,0,"7::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Beijering 2003",2003,"Death (any cause)",8,1,76,2,73,0,0,0,0,0,0,0.480263,0.044499,5.183334,0,0,"8::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Plasma anti-Xa level",9,0,14,0,62,0.26,0.71,0.26,1.34,0,0,0,-0.499573,0.499573,0,3.287565,"9::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Polkinghorne 2002b",2002,"Plasma anti-Xa level",9,0,5,0,6,0.26,0.085,0.4,0.1347,0,0,-0.14,-0.271025,-0.008975,0,29.690601,"9::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liu 2002b",2002,"Plasma anti-Xa level",9,0,30,0,30,0.5085,0.0634,0.522,0.0646,0,0,-0.0135,-0.045889,0.018889,0,67.021834,"9::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Chuang 2011",2011,"Activated clotting time",10,0,14,0,62,72.2,33.3,72.4,106.3,0,0,-0.2,-31.892048,31.492048,0,0,"10::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Beijering 2003",2003,"Thrombin antithrombin complex ",11,0,76,0,73,18.51,19.8,17.12,18.4,0,0,1.39,-4.744477,7.524477,0,0,"11::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liu 2002b",2002,"Thrombin time",12,0,30,0,30,21.155,8.7376,19.485,11.0704,0,0,1.67,-3.376662,6.716662,0,0,"12::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liu 2002b",2002,"Prothrombin time",13,0,30,0,30,11.755,0.9139,11.715,0.7645,0,0,0.04,-0.386365,0.466365,0,0,"13::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liu 2002b",2002,"Activated partial thromboplastin time",14,0,30,0,30,24.785,5.2117,27.155,10.082,0,0,-2.37,-6.431251,1.691251,0,0,"14::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Liu 2002b",2002,"Time to stop bleeding",15,0,30,0,30,11.42,4.16,11.33,3.41,0,0,0.09,-1.834817,2.014817,0,0,"15::overall","CD011858_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
