"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"H10",2012,"Overall survival (OS)",1,0,183,0,174,0,0,0,0,1.029619,1.164586,2.799999,0.285667,27.444495,1.356260551396,37.897279,"1::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HD16",2018,"Overall survival (OS)",1,0,314,0,353,0,0,0,0,-0.916291,0.663103,0.4,0.10905,1.467216,0.439705588609,62.102721,"1::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"H10",2012,"Progression-free survival (PFS)",2,0,183,0,184,0,0,0,0,2.580217,0.737353,13.200002,3.111272,56.002836,0.543689446609,43.374593,"2::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HD16",2018,"Progression-free survival (PFS)",2,0,314,0,353,0,0,0,0,0.688135,0.263275,1.990001,1.187827,3.333906,0.0693137256249999,56.625407,"2::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"H10",2012,"Treatment-related mortality",3,0,238,0,227,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"H10",2012,"Incidence of second primary malignancy",4,7,182,7,173,0,0,0,0,0,0.523901377916683,0.950549,0.340452,2.653954,0.274472653782999,33.098502,"4::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"HD16",2018,"Incidence of second primary malignancy",4,12,300,17,328,0,0,0,0,0,0.368476252863003,0.771765,0.374833,1.589031,0.13577474892396,66.901498,"4::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"UK NCRI RAPID",2007,"Overall survival (OS)",1,0,211,0,209,0,0,0,0,-0.673345,0.616316,0.51,0.152392,1.706786,0.379845411856,100,"1::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Picardi 2007",2007,"Progression-free survival (PFS)",2,0,80,0,80,0,0,0,0,1.202972,0.555414,3.329999,1.121179,9.890389,0.308484711396,31.897327,"2::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"UK NCRI RAPID",2007,"Progression-free survival (PFS)",2,0,211,0,209,0,0,0,0,0.451076,0.322178,1.570001,0.834952,2.952149,0.103798663684,68.102673,"2::overall","CD010533_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
