"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Mitra 2016",2016,"Acute typhoid fever",1,1,0,761,9,723,0,0,0,0,0,0,0.050007,0.002916,0.857616,0,2.570832,"1::1","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lin 2001",2001,"Acute typhoid fever",1,2,5,5991,56,6017,0,0,0,0,0,0.46638027786337,0.089673,0.035947,0.223696,0.217510563579915,13.681387,"1::2","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Jin 2017",2017,"Acute typhoid fever",1,3,13,41,24,34,0,0,0,0,0,0,0.449187,0.272751,0.739754,0,21.053886,"1::3","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Patel 2024",2024,"Acute typhoid fever",1,3,24,14069,110,14061,0,0,0,0,0,0.224978999811176,0.218058,0.140304,0.338902,0.0506155503560371,22.162024,"1::3","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shakya 2021",2021,"Acute typhoid fever",1,3,13,10005,62,10014,0,0,0,0,0,0,0.209866,0.115496,0.381345,0,19.157052,"1::3","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Qadri 2021",2021,"Acute typhoid fever",1,4,19,20154,125,20026,0,0,0,0,0,0,0.151035,0.093251,0.244624,0,21.37482,"1::4","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Patel 2024",2024,"All-cause mortality",2,1,0,14069,6,14061,0,0,0,0,0,1.46755038704963,0.076879,0.004331,1.364554,2.15370413852952,7.247582,"2::1","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Shakya 2021",2021,"All-cause mortality",2,1,3,10005,5,10014,0,0,0,0,0,0,0.60054,0.143558,2.512205,0,20.623274,"2::1","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Qadri 2021",2021,"All-cause mortality",2,2,16,20154,9,20026,0,0,0,0,0,0,1.766487,0.780809,3.996465,0,34.927757,"2::2","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lin 2001",2001,"All-cause mortality",2,3,12,5991,17,6017,0,0,0,0,0,0,0.708946,0.338887,1.483103,0,37.201387,"2::3","CD015746_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
