"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Meunier 1997",NA,"Clinical vertebral fractures",1,1,27,0,27,0,0,0,0,0,0,3,0.127602,70.531812,0,50.226244,"1::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pouilles 1997",NA,"Clinical vertebral fractures",1,1,54,0,55,0,0,0,0,0,0,3.054545,0.127164,73.371643,0,49.773756,"1::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Lyritis 1997",NA,"Non-vertebral fractures",2,3,39,5,35,0,0,0,0,0,0,0.538462,0.138664,2.090952,0,13.071673,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Storm 1990",NA,"Non-vertebral fractures",2,5,33,6,33,0,0,0,0,0,0,0.833333,0.28178,2.464489,0,14.881597,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Watts 1990",1990,"Non-vertebral fractures",2,14,107,12,107,0,0,0,0,0,0,1.166667,0.566185,2.404006,0,29.763194,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Watts 1990",1990,"Non-vertebral fractures",2,20,105,16,104,0,0,0,0,0,0,1.238095,0.680251,2.253402,0,39.874135,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Wimalawansa 1998",NA,"Non-vertebral fractures",2,1,17,1,18,0,0,0,0,0,0,1.058824,0.071775,15.619811,0,2.409401,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Meunier 1997",NA,"Non-vertebral fractures",2,2,27,3,27,0,0,0,0,0,0,0.666667,0.12084,3.677963,0,33.538462,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Pouilles 1997",NA,"Non-vertebral fractures",2,3,54,6,55,0,0,0,0,0,0,0.509259,0.13414,1.933387,0,66.461538,"2::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Montessori 1997",NA,"Hip fractures",3,0,40,0,40,0,0,0,0,0,0,NA,NA,NA,0,NA,"3::overall","CD003376_pub4_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
