"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Fisher 2009",2009,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,61,96,50,93,0,0,0,0,0,0,3.933265,0.10727,144.221001,0.2961,15.345149,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Otsuki 2009",2009,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,0,83,0,41,0,0,0,0,0,0,0.00024,0,1.080774,0.0543,2.814055,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Otsuki 2009",2009,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,0,84,0,42,0,0,0,0,0,0,0.230693,0.005363,9.922963,0.2715,14.070274,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Seid 2010",2010,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,10,65,5,33,0,0,0,0,0,0,1.033872,0.081359,13.137949,0.5944,30.804312,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Seid 2010",2010,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,4,57,5,33,0,0,0,0,0,0,0.296361,0.029105,3.017667,0.7133,36.966211,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Brown 2006",2006,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,15,66,24,63,0,0,0,0,0,1.60210334028,0.151983,0.006578,3.511633,0.3896,7.887119,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Dolinar 2000",2000,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,1,20,2,20,0,0,0,0,0,0,0.552438,0.097196,3.13993,1.2723,25.756625,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gorelick 2006",2006,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,29,81,38,99,0,0,0,0,0,0,0.711144,0.02095,24.140008,0.3092,6.259489,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mitchell 1986",1986,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,14,83,4,81,0,0,0,0,0,0,10.093225,0.786792,129.47919,0.59,11.944045,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mitchell 1986",1986,"Exacerbations leading to emergency department (ED) visits: subgrouped by time frame of follow-up",1,12,50,6,45,0,0,0,0,0,0,3.684994,0.262542,51.722003,0.5505,11.144401,"1::overall","CD008469_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
