"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Fischer 2022",2022,"Functional independence: mRS score < 3 within 90 days",1,NA,135,207,114,201,0,0,0,0,0,0,1.149886,0.983333,1.344648,0,17.455408,"1::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LeCouffe 2021",2021,"Functional independence: mRS score < 3 within 90 days",1,NA,136,266,134,273,0,0,0,0,0,1.41418918604883,1.041634,0.880087,1.232834,1.99993105393745,16.456512,"1::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mitchell 2022",2022,"Functional independence: mRS score < 3 within 90 days",1,NA,88,147,79,148,0,0,0,0,0,0,1.121502,0.917771,1.370458,0,14.038967,"1::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Suzuki 2021",2021,"Functional independence: mRS score < 3 within 90 days",1,NA,101,103,101,101,0,0,0,0,0,0,0.980769,0.948842,1.013771,0,27.373527,"1::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Yang 2020A",2020,"Functional independence: mRS score < 3 within 90 days",1,NA,121,329,119,327,0,0,0,0,0,1.414973981795,1.010626,0.826184,1.236242,2.00215136915679,13.966886,"1::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Zi 2021A",2021,"Functional independence: mRS score < 3 within 90 days",1,NA,55,118,63,116,0,0,0,0,0,0,0.858219,0.664886,1.107769,0,10.708701,"1::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Fischer 2022",2022,"Excellent functional outcome: mRS score < 2 within 90 days",2,NA,90,207,78,201,0,0,0,0,0,0,1.120401,0.88758,1.414294,0,8.076605,"2::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"LeCouffe 2021",2021,"Excellent functional outcome: mRS score < 2 within 90 days",2,NA,41,266,44,273,0,0,0,0,0,0.189460897195983,0.95634,0.647175,1.413196,0.0358954315663069,2.874075,"2::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Mitchell 2022",2022,"Excellent functional outcome: mRS score < 2 within 90 days",2,NA,70,147,59,148,0,0,0,0,0,0,1.194512,0.920501,1.550089,0,6.454553,"2::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Suzuki 2021",2021,"Excellent functional outcome: mRS score < 2 within 90 days",2,NA,94,103,95,101,0,0,0,0,0,0.0369138654680637,0.970261,0.898098,1.048221,0.0013626334637943,73.373073,"2::overall","CD015721_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
