"Study","Study.year","Analysis.name","Analysis.number","Subgroup.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Cigrang 2002",2002,"Tobacco cessation at longest follow-up",1,1,10,31,5,29,0,0,0,0,0,0,1.870968,0.726043,4.821369,0,3.075241,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Kumbhalwar 2022",2022,"Tobacco cessation at longest follow-up",1,1,22,100,9,100,0,0,0,0,0,0,2.444444,1.184733,5.043592,0,4.251671,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Rasool 2024",2024,"Tobacco cessation at longest follow-up",1,1,5,50,2,50,0,0,0,0,0,1.46376312822248,2.5,0.508652,12.287383,2.14260249554367,1.384519,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Severson 2007",2007,"Tobacco cessation at longest follow-up",1,1,84,535,71,534,0,0,0,0,0,0,1.180887,0.88155,1.581867,0,7.762453,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Severson 2009",2009,"Tobacco cessation at longest follow-up",1,1,69,392,18,393,0,0,0,0,0,0,3.843112,2.332101,6.333137,0,5.932473,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Severson 2015",2015,"Tobacco cessation at longest follow-up",1,1,154,357,116,356,0,0,0,0,0,0,1.323867,1.093608,1.602608,0,8.549406,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Walsh 1999",1999,"Tobacco cessation at longest follow-up",1,1,41,119,21,131,0,0,0,0,0,0.24148483365616,2.14926,1.351785,3.417198,0.0583149248859435,6.241915,"1::1","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Boyle 2004",2004,"Tobacco cessation at longest follow-up",1,2,44,109,28,112,0,0,0,0,0,0,1.614679,1.089248,2.393567,0,6.865319,"1::2","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Boyle 2008",2008,"Tobacco cessation at longest follow-up",1,2,62,210,20,205,0,0,0,0,0,0,3.02619,1.899274,4.821753,0,6.223237,"1::2","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Gansky 2002",2002,"Tobacco cessation at longest follow-up",1,2,16,74,11,60,0,0,0,0,0,0.362318765371606,1.179361,0.592709,2.346672,0.131274887740405,4.488503,"1::2","CD015314_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
