"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"Bharadwaj 2003",2003,"Treatment response",1,10,14,4,11,0,0,0,0,0,0,1.964286,0.840357,4.591401,0,14.40536,"1::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giannini 1992",1992,"Treatment response",1,42,86,15,41,0,0,0,0,0,0,1.334884,0.844899,2.109026,0,49.640852,"1::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Woo 2000",2000,"Treatment response",1,32,88,15,88,0,0,0,0,0,0,2.133333,1.246388,3.651439,0,35.953788,"1::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giannini 1992",1992,"Pain (visual analogue scale) ",4,0,75,0,39,-12.6,22.85,-11.5,19.36,0,0,-1.1,-9.078795,6.878795,0,100,"4::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Woo 2000",2000,"Participant global assessment of well-being",5,43,88,35,88,0,0,0,0,0,0.197459058257032,1.228571,0.87942,1.716344,0.0389900796877541,0,"5::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Bharadwaj 2003",2003,"Serious adverse events",6,1,14,0,11,0,0,0,0,0,0,2.4,0.107119,53.772203,0,50.78531,"6::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giannini 1992",1992,"Serious adverse events",6,0,86,1,41,0,0,0,0,0,0,0.16092,0.006696,3.867082,0,49.21469,"6::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Woo 2000",2000,"Serious adverse events",6,0,88,0,88,0,0,0,0,0,0,NA,NA,NA,0,NA,"6::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,NA,FALSE
"Bharadwaj 2003",2003,"Withdrawals due to adverse events",7,1,14,0,11,0,0,0,0,0,0,2.4,0.107119,53.772203,0,31.477852,"7::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
"Giannini 1992",1992,"Withdrawals due to adverse events",7,3,86,0,41,0,0,0,0,0,0,3.37931,0.178611,63.936206,0,35.202138,"7::overall","CD003129_pub2_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
