"Study","Study.year","Analysis.name","Analysis.number","Experimental.cases","Experimental.N","Control.cases","Control.N","Experimental.mean","Experimental.SD","Control.mean","Control.SD","GIV.Mean","GIV.SE","Mean","CI.start","CI.end","Variance","Weight","analysis_key","dataset_name","exp_cases_gt_n","ctrl_cases_gt_n","exp_cases_lt0","ctrl_cases_lt0","exp_n_le0","ctrl_n_le0","exp_cases_nonint","ctrl_cases_nonint","exp_n_nonint","ctrl_n_nonint","double_zero","all_events","sparse_events","exp_sd_le0","ctrl_sd_le0","variance_negative","giv_se_negative","ci_inverted","ci_mismatch"
"GAL-INT-10 Brodaty 2005",2005,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,296,0,296,-2.5,5.16,0.2,5.33,0,0,-2.7,-3.545123,-1.854877,0,83.17687,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"Rockwood 2006",2006,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,62,0,65,-1.58,5.316,0.39,5.4886,0,0,-1.97,-3.849177,-0.090823,0,16.82313,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-93-01 Wilkinson 2001",2001,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,81,0,82,-0.1,6.3,1.6,6.34,0,0,-1.7,-3.640454,0.240454,0,100,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-93-01 Wilkinson 2001",2001,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,55,0,82,-1.4,6.67,1.6,6.34,0,0,-3,-5.233911,-0.766089,0,100,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-INT-10 Brodaty 2005",2005,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,290,0,296,-2,5.28,0.2,5.33,0,0,-2.2,-3.059056,-1.340944,0,100,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-INT-2 Rockwood 2001",2001,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,239,0,120,-1.1,5.1,0.6,4.93,0,0,-1.7,-2.793669,-0.606331,0,100,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-93-01 Wilkinson 2001",2001,"Cognitive function, assessed with ADAS-cog: change from baseline at 3 months",1,0,51,0,82,-0.7,5,1.6,6.34,0,0,-2.3,-4.240648,-0.359352,0,100,"1::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-INT-10 Brodaty 2005",2005,"Cognitive function, assessed with ADAS-cog, change from baseline at 6 months",2,0,291,0,296,-1.3,5.29,1.2,5.68,0,0,-2.5,-3.387757,-1.612243,0,100,"2::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-INT-1 Wilcock 2000",2000,"Cognitive function, assessed with ADAS-cog, change from baseline at 6 months",2,0,217,0,215,-0.8,6.33,2.4,6.01,0,0,-3.2,-4.363911,-2.036089,0,52.901306,"2::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
"GAL-USA-1 Raskind 2000",2000,"Cognitive function, assessed with ADAS-cog, change from baseline at 6 months",2,0,197,0,207,-1.4,6.18,2,6.47,0,0,-3.4,-4.633527,-2.166473,0,47.098694,"2::overall","CD011204_pub3_data",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
