"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,11,"Cycle cancellations for poor response","300/450 IU vs 150 IU","SUBGROUP_AND_OVERALL","Klinkert 2005",2005,0,0,0,0,6,26,0,0,5,26,0,0,9.86255,1.26,0.331417,4.790343,"300 vs 150 IU. Median AFC 3, median bFSH 10.7","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
1,11,"Cycle cancellations for poor response","300/450 IU vs 150 IU","SUBGROUP_AND_OVERALL","Liu 2022",2022,0,0,0,0,1,122,0,0,2,130,0,0,4.925013,0.528926,0.04735,5.908418,"300 vs 150 IU, AFC 1-6","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
1,11,"Cycle cancellations for poor response","300/450 IU vs 150 IU","SUBGROUP_AND_OVERALL","Van Tilborg 2017",NA,0,0,0,0,5,113,0,0,36,121,0,0,85.212436,0.109311,0.041123,0.290564,"450 vs 150 IU. Median AFC 6, median AMH 5.3","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
1,11,"Cycle cancellations for poor response","400/450 IU vs 300 IU","SUBGROUP_AND_OVERALL","Bastu 2016",2016,0,0,0,0,9,31,0,0,8,31,0,0,66.708781,1.176136,0.384738,3.595423,"400 vs 300 IU. Mean AFC 3.4, mean AMH 4.5, mean bFSH 10.8","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
1,11,"Cycle cancellations for poor response","400/450 IU vs 300 IU","SUBGROUP_AND_OVERALL","Harrison 2001",2001,0,0,0,0,7,24,0,0,4,24,0,0,33.291219,2.058824,0.51371,8.251259,"450 vs 300 IU. Mean bFSH 10.1","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
1,11,"Cycle cancellations for poor response","600 IU vs 450 IU","SUBGROUP_AND_OVERALL","Lefebrve 2015",2015,0,0,0,0,29,180,0,0,32,176,0,0,100,0.864238,0.497661,1.500837,"Median AFC 8.5, median AMH 3.1, median bFSH 8.4","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
1,11,"Cycle cancellations for poor response","225 IU vs 150 IU","SUBGROUP_AND_OVERALL","Liu 2022",2022,0,0,0,0,0,206,0,0,0,203,0,0,NA,NA,NA,NA,"225 vs 150 IU, AFC 7-9","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
2,11,"Cycle cancellations for poor response","200 IU vs 100 IU","SUBGROUP_AND_OVERALL","Hoomans 2002",2002,0,0,0,0,10,167,0,0,31,163,0,0,96.820197,0.271214,0.128187,0.573829,"200 IU vs 100 IU. Mean bFSH 3.6","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
2,11,"Cycle cancellations for poor response","200 IU vs 100 IU","SUBGROUP_AND_OVERALL","Tan 2005",2005,0,0,0,0,2,95,0,0,1,97,0,0,3.179803,2.064516,0.18407,23.155471,"200 IU vs 100 IU. Normal bFSH","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
2,11,"Cycle cancellations for poor response","225/200 IU vs 150 IU","SUBGROUP_AND_OVERALL","Cavagna 2006",NA,0,0,0,0,1,36,0,0,0,40,0,0,0.889239,3.422535,0.135093,86.708848,"200 IU vs 150 IU. bFSH <10","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012693.pub3/full","10.1002/14651858.CD012693.pub3","11::overall","CD012693_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.378273452348966,-0.0275934838629843,-0.792333174324599,0.0357862696266659,-0.0546512814686605,-0.000535686257308057,TRUE,TRUE
