"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,11,"Patent ductus arteriosus (PDA) requiring any treatment","Caffeine",2,"SUBGROUP_AND_OVERALL","Armanian 2016",2016,0,0,0,0,7,26,0,0,8,26,0,0,1.515104,0.875,0.371593,2.060388,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","11::2","CD013830_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.698997504943471,-0.0719026356293085,-0.871775314232202,-0.526219695654739,-0.168562525807563,0.0247572545489456,FALSE,FALSE
1,11,"Patent ductus arteriosus (PDA) requiring any treatment","Caffeine",2,"SUBGROUP_AND_OVERALL","Schmidt 2006",2006,0,0,0,0,338,1006,0,0,507,1000,0,0,96.306933,0.662691,0.595911,0.736954,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","11::2","CD013830_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.698997504943471,-0.0719026356293085,-0.871775314232202,-0.526219695654739,-0.168562525807563,0.0247572545489456,FALSE,FALSE
1,12,"Patent ductus arteriosus (PDA) requiring ligation","Caffeine",2,"SUBGROUP_AND_OVERALL","Schmidt 2006",2006,0,0,0,0,45,1006,0,0,126,1000,0,0,100,0.355013,0.255501,0.493282,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","12::2","CD013830_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.574383556891804,-0.081259391639511,-1.24762246029561,0.0988553465119978,-0.103622175949252,-0.0588966073297695,FALSE,FALSE
1,13,"Any intraventricular hemorrhage (IVH)","Aminophylline",1,"SUBGROUP_AND_OVERALL","Armanian 2014",2014,0,0,0,0,0,26,0,0,3,26,0,0,21.2812,-0.115385,-0.251907,0.021138,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","13::1","CD013830_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.955112874044131,-0.127030803972642,-2.12461392181989,0.21438817373163,-0.240054325819275,-0.0140072821260092,TRUE,FALSE
1,13,"Any intraventricular hemorrhage (IVH)","Aminophylline",1,"SUBGROUP_AND_OVERALL","Hegyi 1986",1986,0,0,0,0,4,11,0,0,7,10,0,0,8.574843,-0.336364,-0.738213,0.065485,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","13::1","CD013830_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.955112874044131,-0.127030803972642,-2.12461392181989,0.21438817373163,-0.240054325819275,-0.0140072821260092,TRUE,FALSE
1,16,"Necrotizing enterocolitis (NEC) (Bell's stage II or greater OR any grade; requiring surgery)","Aminophylline",1,"SUBGROUP_AND_OVERALL","Armanian 2014",2014,0,0,0,0,3,26,0,0,2,26,0,0,2.584129,1.5,0.272763,8.248918,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","16::1","CD013830_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0504702261563602,-0.0249187432286024,-1.57537604624534,1.67631649855806,-0.0920163194085835,0.0421788329513787,TRUE,FALSE
2,11,"Patent ductus arteriosus (PDA) requiring ligation","Caffeine",2,"SUBGROUP_AND_OVERALL","Schmidt 2006",2006,0,0,0,0,10,233,0,0,23,220,0,0,100,0.410524,0.199988,0.842702,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","11::2","CD013830_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.698997504943471,-0.0719026356293085,-0.871775314232202,-0.526219695654739,-0.168562525807563,0.0247572545489456,FALSE,FALSE
2,12,"Any intraventricular hemorrhage (IVH)","Caffeine",2,"SUBGROUP_AND_OVERALL","Armanian 2016",2016,0,0,0,0,6,26,0,0,3,26,0,0,16.82243,2,0.558948,7.156301,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","12::2","CD013830_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.574383556891804,-0.081259391639511,-1.24762246029561,0.0988553465119978,-0.103622175949252,-0.0588966073297695,FALSE,FALSE
2,12,"Any intraventricular hemorrhage (IVH)","Caffeine",2,"SUBGROUP_AND_OVERALL","Bucher 1988",1988,0,0,0,0,2,25,0,0,4,25,0,0,22.429907,0.5,0.100515,2.487187,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","12::2","CD013830_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.574383556891804,-0.081259391639511,-1.24762246029561,0.0988553465119978,-0.103622175949252,-0.0588966073297695,FALSE,FALSE
2,13,"Severe intraventricular hemorrhage (grades 3 and 4)","Aminophylline",1,"SUBGROUP_AND_OVERALL","Hegyi 1986",1986,0,0,0,0,4,11,0,0,4,10,0,0,100,0.909091,0.305755,2.702968,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013830.pub2/full","10.1002/14651858.CD013830.pub2","13::1","CD013830_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.955112874044131,-0.127030803972642,-2.12461392181989,0.21438817373163,-0.240054325819275,-0.0140072821260092,TRUE,FALSE
