"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"Objective cure or improvement of urinary incontinence: between 12 and 24 months","","SUBGROUP_AND_OVERALL","Sharifiaghdas 2015",2015,0,0,0,0,31,35,0,0,31,35,0,0,0,1,0.845102,1.183289,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","1::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.195530394690797,-0.0160931330717292,-0.374318453311962,-0.0167423360696326,-0.0365453952067787,0.00435912906332025,FALSE,FALSE
1,4,"Bladder or urethral injuries: less than 30 days after surgery","","SUBGROUP_AND_OVERALL","Sharifiaghdas 2015",2015,0,0,0,0,0,35,0,0,1,35,0,0,0,0.333333,0.014042,7.912789,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","4::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.339545397800675,-0.0186369424413836,-0.637479543288352,-0.041611252312997,-0.0649790625233309,0.0277051776405636,TRUE,FALSE
2,1,"Subjective cure or improvement of urinary incontinence: at 12 months","Trials including other SIS (not TVT-S)","SUBGROUP_AND_OVERALL","Gaber 2016",2016,0,0,0,0,64,70,0,0,61,69,0,0,46.96492,1.034192,0.925018,1.156251,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","1::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.195530394690797,-0.0160931330717292,-0.374318453311962,-0.0167423360696326,-0.0365453952067787,0.00435912906332025,FALSE,FALSE
2,1,"Subjective cure or improvement of urinary incontinence: at 12 months","Trials including other SIS (not TVT-S)","SUBGROUP_AND_OVERALL","Lee 2015",NA,0,0,0,0,73,87,0,0,63,71,0,0,53.03508,0.94563,0.835477,1.070307,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","1::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.195530394690797,-0.0160931330717292,-0.374318453311962,-0.0167423360696326,-0.0365453952067787,0.00435912906332025,FALSE,FALSE
2,1,"Subjective cure or improvement of urinary incontinence: at 12 months","Trials including TVT-S","SUBGROUP_AND_OVERALL","Andrada Hamer 2011",2011,0,0,0,0,48,60,0,0,57,61,0,0,64.173425,0.85614,0.742124,0.987673,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","1::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.195530394690797,-0.0160931330717292,-0.374318453311962,-0.0167423360696326,-0.0365453952067787,0.00435912906332025,FALSE,FALSE
2,1,"Subjective cure or improvement of urinary incontinence: at 12 months","Trials including TVT-S","SUBGROUP_AND_OVERALL","Ross 2014",2014,0,0,0,0,35,37,0,0,29,31,0,0,35.826575,1.011184,0.896545,1.14048,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","1::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.195530394690797,-0.0160931330717292,-0.374318453311962,-0.0167423360696326,-0.0365453952067787,0.00435912906332025,FALSE,FALSE
2,4,"Objective cure or improvement of urinary incontinence: 36+ months","Trials including other SIS (not TVT-S)","SUBGROUP_AND_OVERALL","Lee 2015",NA,0,0,0,0,56,57,0,0,52,58,0,0,100,1.095816,0.997452,1.203881,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","4::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.339545397800675,-0.0186369424413836,-0.637479543288352,-0.041611252312997,-0.0649790625233309,0.0277051776405636,TRUE,FALSE
2,11,"Other injuries: less than 30 days after surgery","Trials including TVT-S","SUBGROUP_AND_OVERALL","Andrada Hamer 2011",2011,0,0,0,0,1,62,0,0,1,63,0,0,27.554609,1.016129,0.064989,15.88766,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","11::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.970338986486536,-0.00622542925665033,-1.8296535515181,-0.111024421454974,-0.0166943041810398,0.00424344566773913,TRUE,FALSE
2,11,"Other injuries: less than 30 days after surgery","Trials including TVT-S","SUBGROUP_AND_OVERALL","Barber 2012",NA,0,0,0,0,1,136,0,0,2,127,0,0,57.454724,0.466912,0.042858,5.086683,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","11::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.970338986486536,-0.00622542925665033,-1.8296535515181,-0.111024421454974,-0.0166943041810398,0.00424344566773913,TRUE,FALSE
2,11,"Other injuries: less than 30 days after surgery","Trials including TVT-S","SUBGROUP_AND_OVERALL","Ross 2014",2014,0,0,0,0,1,33,0,0,0,28,0,0,14.990667,2.558824,0.10834,60.435634,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008709.pub4/full","10.1002/14651858.CD008709.pub4","11::overall","CD008709_pub4_data","significance_only",TRUE,TRUE,FALSE,-0.970338986486536,-0.00622542925665033,-1.8296535515181,-0.111024421454974,-0.0166943041810398,0.00424344566773913,TRUE,FALSE
