"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"Death (fetal, neonatal, or later (up to 2 years' corrected age))","","SUBGROUP_AND_OVERALL","Crowther 2003",2003,0,0,0,0,87,629,0,0,107,626,0,0,39.450701,0.809206,0.623685,1.049912,"Denominators are total randomised; 2 years' corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","1::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.046339518921544,6.30668116141984e-05,-0.133349874501788,0.0406708366587002,-0.00212945178181328,0.00225558540504168,TRUE,TRUE
1,1,"Death (fetal, neonatal, or later (up to 2 years' corrected age))","","SUBGROUP_AND_OVERALL","Crowther 2023",2023,0,0,0,0,12,837,0,0,7,796,0,0,2.639376,1.630312,0.645124,4.120013,"Denominators are total randomised, minus children unable to contact/lost; 2 years' corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","1::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.046339518921544,6.30668116141984e-05,-0.133349874501788,0.0406708366587002,-0.00212945178181328,0.00225558540504168,TRUE,TRUE
1,1,"Death (fetal, neonatal, or later (up to 2 years' corrected age))","","SUBGROUP_AND_OVERALL","Marret 2006",2006,0,0.228398979223225,0,0,34,352,0,0,38,336,0,0.0521660937102113,14.302167,0.854067,0.551224,1.323293,"Denominators are total randomised; 2 years","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","1::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.046339518921544,6.30668116141984e-05,-0.133349874501788,0.0406708366587002,-0.00212945178181328,0.00225558540504168,TRUE,TRUE
1,1,"Death (fetal, neonatal, or later (up to 2 years' corrected age))","","SUBGROUP_AND_OVERALL","Mittendorf 2002",2002,0,0,0,0,2,30,0,0,1,29,0,0,0.374053,1.933333,0.1852,20.182395,"Denominators are total randomised; 18 months' corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","1::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.046339518921544,6.30668116141984e-05,-0.133349874501788,0.0406708366587002,-0.00212945178181328,0.00225558540504168,TRUE,TRUE
1,1,"Death (fetal, neonatal, or later (up to 2 years' corrected age))","","SUBGROUP_AND_OVERALL","Rouse 2008",2008,0,0,0,0,103,1188,0,0,96,1256,0,0,34.328158,1.134329,0.868965,1.48073,"Denominators are total randomised; 1 year corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","1::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.046339518921544,6.30668116141984e-05,-0.133349874501788,0.0406708366587002,-0.00212945178181328,0.00225558540504168,TRUE,TRUE
1,1,"Death (fetal, neonatal, or later (up to 2 years' corrected age))","","SUBGROUP_AND_OVERALL","Wolf 2020",2020,0,0,0,0,22,343,0,0,24,337,0,0,8.905544,0.900632,0.515151,1.574562,"Denominators are total randomised; 18 months' corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","1::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.046339518921544,6.30668116141984e-05,-0.133349874501788,0.0406708366587002,-0.00212945178181328,0.00225558540504168,TRUE,TRUE
1,5,"Death or major neurodevelopmental disability (up to 2 years' corrected age)","","SUBGROUP_AND_OVERALL","Crowther 2003",2003,0,0.123754037484186,0,0,176,629,0,0,185,626,0,0.0153150617936372,39.048794,0.946814,0.795442,1.126992,"Denominators are total randomised; severe neurosensory disability: severe cerebral palsy (permanently non-ambulant), severe developmental delay (MDI < 3 SDs), or blindness; moderate neurosensory disability: moderate cerebral palsy (non-ambulant at 2 years bult likely to walk), moderate developmental delay (MDI -3 SDs to < -2 SDs) or deafness; 2 years' corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","5::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.0740864702713049,0.00121805687301906,-0.167487318638181,0.0193143780955706,-0.000492413620464634,0.00292852736650276,TRUE,TRUE
1,5,"Death or major neurodevelopmental disability (up to 2 years' corrected age)","","SUBGROUP_AND_OVERALL","Crowther 2023",2023,0,0,0,0,57,629,0,0,52,624,0,0,10.993396,1.08744,0.75931,1.557371,"Denominators are deaths and livebirths with paediatric assessments; major neurosensory disability: any of: blindness (corrected visual acuity worse than < 6/60 in the better eye), deafness requiring hearing aids; moderate or severe cerebral palsy [GMFCS level 2 to 5] or developmental delay/intellectual impairment (standardized score < -2 SDs); 2 years' corrected age","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","5::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.0740864702713049,0.00121805687301906,-0.167487318638181,0.0193143780955706,-0.000492413620464634,0.00292852736650276,TRUE,TRUE
1,5,"Death or major neurodevelopmental disability (up to 2 years' corrected age)","","SUBGROUP_AND_OVERALL","Rouse 2008",2008,0,0,0,0,213,854,0,0,246,917,0,0,49.95781,0.929728,0.79385,1.088864,"*From secondary analysis; denominators are infants born < 34 weeks' gestation, alive at initial hospital discharge, with 2 year outcome data; defined as death post initial hospital discharge prior to 2 year follow up or neurodevelopmental impairment (diagnosis of moderate or severe cerebral palsy and/ or Bayley MDI and/or PDI scores > 2 SD below the mean); 2 years' corrected age or later","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","5::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.0740864702713049,0.00121805687301906,-0.167487318638181,0.0193143780955706,-0.000492413620464634,0.00292852736650276,TRUE,TRUE
1,6,"Death (fetal, neonatal, or later (up to school age))","","SUBGROUP_AND_OVERALL","Crowther 2003",2003,0,0.132371301827345,0,0,88,629,0,0,110,626,0,0.0175221615474659,74.331985,0.796184,0.615406,1.030068,"Denominators are total randomised","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","6::overall","CD004661_pub4_data","significance_only",TRUE,TRUE,FALSE,0.354462207559162,0.0137041315423828,0.0465719072852781,0.662352507833045,-0.000393031896626378,0.0278012949813919,TRUE,TRUE
1,6,"Death (fetal, neonatal, or later (up to school age))","","SUBGROUP_AND_OVERALL","Marret 2006",2006,0,0,0,0,34,252,0,0,38,251,0,0,25.668015,0.891186,0.580653,1.367793,"Denominators are those with 7-14 year outcomes, including deaths","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","6::overall","CD004661_pub4_data","significance_only",TRUE,TRUE,FALSE,0.354462207559162,0.0137041315423828,0.0465719072852781,0.662352507833045,-0.000393031896626378,0.0278012949813919,TRUE,TRUE
1,7,"Cerebral palsy (school age)","","SUBGROUP_AND_OVERALL","Crowther 2003",2003,0,0.293445112228303,0,0,23,295,0,0,21,314,0,0.0861100338906813,37.757212,1.165779,0.659399,2.06103,"Denominators are children with 6-11 year follow up data; cerebral palsy: nonprogressive loss of motor function with disordered tone or tendon reflexes","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","7::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.00545331143910764,0.000400326472707336,-0.0730159156549533,0.062109292776738,-0.00829701385984319,0.00909766680525786,FALSE,FALSE
1,7,"Cerebral palsy (school age)","","SUBGROUP_AND_OVERALL","Marret 2006",2006,0,0,0,0,30,218,0,0,33,211,0,0,62.242788,0.8799,0.557269,1.389317,"Denominators are children with 7-14 year follow up data","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004661.pub4/full","10.1002/14651858.CD004661.pub4","7::overall","CD004661_pub4_data","direction_only",FALSE,FALSE,FALSE,-0.00545331143910764,0.000400326472707336,-0.0730159156549533,0.062109292776738,-0.00829701385984319,0.00909766680525786,FALSE,FALSE
