"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,4,"Withdrawals from treatment due to adverse events","Calcium channel blockers","SUBGROUP_AND_OVERALL","Hermida 2007a",2007,0,0,0,0,1,47,0,0,3,43,0,0,4.700848,0.304965,0.032955,2.822143,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
1,4,"Withdrawals from treatment due to adverse events","Calcium channel blockers","SUBGROUP_AND_OVERALL","Hermida 2008a",2008,0,0,0,0,4,101,0,0,6,97,0,0,15.281521,0.640264,0.186381,2.199461,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
1,4,"Withdrawals from treatment due to adverse events","Calcium channel blockers","SUBGROUP_AND_OVERALL","Hermida 2009c",2009,0,0,0,0,4,130,0,0,6,129,0,0,15.099996,0.661538,0.191155,2.289413,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
1,4,"Withdrawals from treatment due to adverse events","Angiotensin II receptor blockers","SUBGROUP_AND_OVERALL","Hermida 2007b",2007,0,0,0,0,1,114,0,0,4,117,0,0,4.914862,0.256579,0.029118,2.26088,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
1,4,"Withdrawals from treatment due to adverse events","Angiotensin II receptor blockers","SUBGROUP_AND_OVERALL","Hermida 2009a",2009,0,0,0,0,1,71,0,0,3,73,0,0,4.640539,0.342723,0.036505,3.217599,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
1,4,"Withdrawals from treatment due to adverse events","Angiotensin II receptor blockers","SUBGROUP_AND_OVERALL","Zappe 2015",2015,0,0,0,0,17,370,0,0,16,365,0,0,52.281664,1.048142,0.537848,2.042586,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
1,4,"Withdrawals from treatment due to adverse events","Angiotensin-converting enzyme inhibitors","SUBGROUP_AND_OVERALL","Hermida 2009b",2009,0,0,0,0,1,60,0,0,1,60,0,0,3.080571,1,0.064017,15.620938,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Angiotensin-converting enzyme inhibitors","SUBGROUP_AND_OVERALL","Hermida 2009b",2009,0,0,0,0,1,60,0,0,1,60,0,0,2.544986,1,0.064017,15.620938,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Angiotensin II receptor blockers","SUBGROUP_AND_OVERALL","Hermida 2007b",2007,0,0,0,0,1,114,0,0,4,117,0,0,10.047739,0.256579,0.029118,2.26088,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Angiotensin II receptor blockers","SUBGROUP_AND_OVERALL","Hermida 2009a",2009,0,0,0,0,1,71,0,0,3,73,0,0,7.528918,0.342723,0.036505,3.217599,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Angiotensin II receptor blockers","SUBGROUP_AND_OVERALL","Zappe 2015",2015,0,0,0,0,17,370,0,0,16,365,0,0,40.996788,1.048142,0.537848,2.042586,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Calcium channel blockers","SUBGROUP_AND_OVERALL","Hermida 2007a",2007,0,0,0,0,1,47,0,0,3,43,0,0,7.974291,0.304965,0.032955,2.822143,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Calcium channel blockers","SUBGROUP_AND_OVERALL","Hermida 2008a",2008,0,0,0,0,4,101,0,0,6,97,0,0,15.578402,0.640264,0.186381,2.199461,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
2,4,"Withdrawals from treatment due to adverse events","Calcium channel blockers","SUBGROUP_AND_OVERALL","Hermida 2009c",2009,0,0,0,0,4,130,0,0,6,129,0,0,15.328876,0.661538,0.191155,2.289413,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD004184.pub3/full","10.1002/14651858.CD004184.pub3","4::overall","CD004184_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.294238213673217,-0.0128212394548341,-0.649642425150796,0.0611659978043628,-0.0247277558095662,-0.000914723100102148,TRUE,FALSE
