"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
3,4,"Death (any cause)","","SUBGROUP_AND_OVERALL","Naumnik 2003",2003,0,0,0,0,2,13,0,0,0,12,0,0,46.319099,4.642857,0.245197,87.913434,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","4::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0277969665835258,0.00145243948638737,-1.03686050570727,0.981266572540215,-0.0266557201639703,0.029560599136745,TRUE,FALSE
3,4,"Death (any cause)","","SUBGROUP_AND_OVERALL","Nurmohamed 1991",1991,0,0,0,0,1,35,0,0,1,35,0,0,53.680901,1,0.065094,15.362407,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","4::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0277969665835258,0.00145243948638737,-1.03686050570727,0.981266572540215,-0.0266557201639703,0.029560599136745,TRUE,FALSE
3,6,"Activated partial thromboplastin time","","SUBGROUP_AND_OVERALL","Xie 2011c",2011,0,0,45,5,0,8,34,5,0,6,0,0,0,11,5.707492,16.292508,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","6::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0469976973911156,-0.000924176819715309,-1.58491641050369,1.67891180528592,-0.0231464075690312,0.0212980539296006,TRUE,TRUE
3,7,"Platelet count","","SUBGROUP_AND_OVERALL","Xie 2011c",2011,0,0,159,57,0,8,177,65,0,6,0,0,0,-18,-83.308037,47.308037,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","7::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,0.499287189351445,-7.58758237946579e-05,-1.49047967297586,2.48905405167875,-0.0224811863852548,0.0223294347376655,TRUE,TRUE
3,8,"Potassium","","SUBGROUP_AND_OVERALL","Ezzatzadegan 2014",2014,0,0,4.5,0.5,0,29,4.9,0.7,0,29,0,0,0,-0.4,-0.713087,-0.086913,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","8::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0536182902448799,0.00566794987057296,-1.79054667314666,1.6833100926569,-0.00920455916878905,0.020540458909935,TRUE,TRUE
4,4,"Subcutaneous bleeding","Enoxaparin vs nadroparin","SUBGROUP_AND_OVERALL","Chuang 2011",2011,0,0,0,0,2,14,0,0,11,62,0,0,0,0.805195,0.200446,3.234485,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","4::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0277969665835258,0.00145243948638737,-1.03686050570727,0.981266572540215,-0.0266557201639703,0.029560599136745,TRUE,FALSE
4,6,"Haemorrhoid bleeding","Enoxaparin vs nadroparin","SUBGROUP_AND_OVERALL","Chuang 2011",2011,0,0,0,0,0,14,0,0,1,62,0,0,0,1.4,0.059952,32.692885,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","6::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0469976973911156,-0.000924176819715309,-1.58491641050369,1.67891180528592,-0.0231464075690312,0.0212980539296006,TRUE,TRUE
4,7,"Vascular access bleeding","Enoxaparin vs nadroparin","SUBGROUP_AND_OVERALL","Chuang 2011",2011,0,0,0,0,0,14,0,0,1,62,0,0,0,1.4,0.059952,32.692885,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","7::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,0.499287189351445,-7.58758237946579e-05,-1.49047967297586,2.48905405167875,-0.0224811863852548,0.0223294347376655,TRUE,TRUE
4,8,"Death (any cause)","Tinzaparin vs dalteparin","SUBGROUP_AND_OVERALL","Beijering 2003",2003,0,0,0,0,1,76,0,0,2,73,0,0,0,0.480263,0.044499,5.183334,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","8::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0536182902448799,0.00566794987057296,-1.79054667314666,1.6833100926569,-0.00920455916878905,0.020540458909935,TRUE,TRUE
17,4,"Death (any cause)","","SUBGROUP_AND_OVERALL","CS4 2022",2022,0,0,0,0,1,30,0,0,1,13,0,0,0,0.433333,0.029288,6.411378,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011858.pub2/full","10.1002/14651858.CD011858.pub2","4::overall","CD011858_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0277969665835258,0.00145243948638737,-1.03686050570727,0.981266572540215,-0.0266557201639703,0.029560599136745,TRUE,FALSE
