"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,7,"28-day all-cause mortality by subgroups based on age","Children",2,"SUBGROUP_AND_OVERALL","Menon 2017",2017,0,0,0,0,1,23,0,0,3,26,0,0,0.100155,0.376812,0.042065,3.375412,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","7::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,0.0594115393912813,-0.0253460158285403,-0.774696343619863,0.893519422402425,-0.0797212500277128,0.0290292183706322,TRUE,TRUE
1,7,"28-day all-cause mortality by subgroups based on age","Children",2,"SUBGROUP_AND_OVERALL","Nagy 2013",2013,0,0,0,0,0,29,0,0,0,30,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","7::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,0.0594115393912813,-0.0253460158285403,-0.774696343619863,0.893519422402425,-0.0797212500277128,0.0290292183706322,TRUE,TRUE
1,7,"28-day all-cause mortality by subgroups based on age","Children",2,"SUBGROUP_AND_OVERALL","Slusher 1996",1996,0,0,0,0,6,36,0,0,4,36,0,0,0.333902,1.5,0.461937,4.870794,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","7::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,0.0594115393912813,-0.0253460158285403,-0.774696343619863,0.893519422402425,-0.0797212500277128,0.0290292183706322,TRUE,TRUE
1,7,"28-day all-cause mortality by subgroups based on age","Children",2,"SUBGROUP_AND_OVERALL","Tagaro 2017",2017,0,0,0,0,0,30,0,0,1,30,0,0,0.048569,0.333333,0.014119,7.869869,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","7::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,0.0594115393912813,-0.0253460158285403,-0.774696343619863,0.893519422402425,-0.0797212500277128,0.0290292183706322,TRUE,TRUE
1,7,"28-day all-cause mortality by subgroups based on age","Children",2,"SUBGROUP_AND_OVERALL","Valoor 2009",2009,0,0,0,0,7,19,0,0,6,19,0,0,0.567069,1.166667,0.48111,2.829105,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","7::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,0.0594115393912813,-0.0253460158285403,-0.774696343619863,0.893519422402425,-0.0797212500277128,0.0290292183706322,TRUE,TRUE
1,21,"Number of participants with adverse events","Superinfection",2,"SUBGROUP_AND_OVERALL","Agarwal 2022",2022,0,0,0,0,20,61,0,0,25,59,0,0,4.385351,0.77377,0.485291,1.233736,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","21::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.047586720082244,0.000353130277469786,-0.189825981102059,0.0946525409375708,-0.0117156167747812,0.0124218773297208,TRUE,TRUE
1,21,"Number of participants with adverse events","Superinfection",2,"SUBGROUP_AND_OVERALL","Annane 2002",2002,0,0,0,0,22,151,0,0,27,149,0,0,3.697931,0.804023,0.480198,1.34622,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","21::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.047586720082244,0.000353130277469786,-0.189825981102059,0.0946525409375708,-0.0117156167747812,0.0124218773297208,TRUE,TRUE
1,21,"Number of participants with adverse events","Superinfection",2,"SUBGROUP_AND_OVERALL","Annane 2018",2018,0,0,0,0,191,614,0,0,178,627,0,0,16.187657,1.095753,0.923337,1.300364,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","21::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.047586720082244,0.000353130277469786,-0.189825981102059,0.0946525409375708,-0.0117156167747812,0.0124218773297208,TRUE,TRUE
1,21,"Number of participants with adverse events","Superinfection",2,"SUBGROUP_AND_OVERALL","Arabi 2011",2011,0,0,0,0,22,39,0,0,18,36,0,0,5.068734,1.128205,0.73569,1.73014,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","21::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.047586720082244,0.000353130277469786,-0.189825981102059,0.0946525409375708,-0.0117156167747812,0.0124218773297208,TRUE,TRUE
1,21,"Number of participants with adverse events","Superinfection",2,"SUBGROUP_AND_OVERALL","Blum 2015",2014,0,0,0,0,13,402,0,0,14,400,0,0,1.91548,0.923952,0.439901,1.940634,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002243.pub5/full","10.1002/14651858.CD002243.pub5","21::2","CD002243_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.047586720082244,0.000353130277469786,-0.189825981102059,0.0946525409375708,-0.0117156167747812,0.0124218773297208,TRUE,TRUE
