"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Aros 2005",2005,0,0,0,0,0,10,0,0,0,9,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Chen 2013a",2013,0,0,0,0,0,60,0,0,0,60,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Chen 2013b",2013,0,0,0,0,0,11,0,0,0,22,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Chrysostomou 1993",1993,0,0,0,0,1,53,0,0,1,60,0,0,0.239451,1.132075,0.072583,17.656892,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Dawidson 1991",1991,0,0,0,0,0,30,0,0,3,29,0,0,0.211877,0.138249,0.007454,2.564238,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Frei 1990",1990,0,0,0,0,0,65,0,0,0,64,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Gossmann 2002",2002,0,0,0,0,0,31,0,0,0,29,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Guerin 1989",1989,0,0,0,0,0,14,0,0,0,15,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Harper 1996",1996,0,0,0,0,8,49,0,0,18,98,0,0,3.137137,0.888889,0.416141,1.89869,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Kumana 2003",2003,0,0,0,0,2,55,0,0,2,55,0,0,0.488143,1,0.146022,6.848285,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Ladefoged 1994",1994,0,0,0,0,1,19,0,0,0,20,0,0,0.1831,3.15,0.136139,72.884902,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Li 2011",2011,0,0,0,0,0,16,0,0,0,16,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Madsen 1998",1998,0,0,0,0,0,49,0,0,4,50,0,0,0.215518,0.113333,0.006264,2.050667,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Morales 1989",1989,0,0,0,0,0,27,0,0,0,27,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Morales 1994",1994,0,0,0,0,3,47,0,0,1,50,0,0,0.364065,3.191489,0.343909,29.617125,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Patton 1994",1994,0,0,0,0,2,42,0,0,3,68,0,0,0.591824,1.079365,0.188062,6.194929,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Pirsch 1993",1993,0,0,0,0,1,32,0,0,1,28,0,0,0.243344,0.875,0.057352,13.34949,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Rahn 1999",1999,0,0,0,0,1,130,0,0,1,123,0,0,0.237072,0.946154,0.059835,14.961371,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Rump 2000",2000,0,0,0,0,1,24,0,0,1,26,0,0,0.245013,1.083333,0.071671,16.375033,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Song AZA 2011",2011,0,0,0,0,179,517,0,0,121,303,0,0,54.592151,0.867001,0.722781,1.039998,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Song MMF 2011",2011,0,0,0,0,191,636,0,0,72,184,0,0,38.819664,0.76747,0.618532,0.952272,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Wahlberg 1992",1992,0,0,0,0,1,20,0,0,1,20,0,0,0.247575,1,0.067096,14.903915,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,1,"All-cause death","","SUBGROUP_AND_OVERALL","Wilkie 1994",1994,0,0,0,0,0,17,0,0,1,17,0,0,0.184067,0.333333,0.014526,7.649243,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","1::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.230942991272394,-0.00617800539885085,-0.412061783017353,-0.0498241995274354,-0.0139136935478458,0.00155768275014404,TRUE,TRUE
1,2,"Graft loss","","SUBGROUP_AND_OVERALL","Campistol 1991",1991,0,0,0,0,0,12,0,0,0,25,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","2::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.199730162087049,-0.00432937951389666,-0.360929664959141,-0.0385306592149563,-0.0118529884246521,0.00319422939685882,TRUE,TRUE
1,2,"Graft loss","","SUBGROUP_AND_OVERALL","Chen 2013a",2013,0,0,0,0,0,60,0,0,0,60,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD003598.pub3/full","10.1002/14651858.CD003598.pub3","2::overall","CD003598_pub3_data","significance_only",TRUE,TRUE,FALSE,-0.199730162087049,-0.00432937951389666,-0.360929664959141,-0.0385306592149563,-0.0118529884246521,0.00319422939685882,TRUE,TRUE
