"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Excellent functional outcome: mRS score < 2 within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Fischer 2022",2022,0,0,0,0,90,207,0,0,78,201,0,0,8.076605,1.120401,0.88758,1.414294,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","2::overall","CD015721_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00984393631437958,-0.00549530266631943,-0.180105993285054,0.199793865913814,-0.0379132647110678,0.026922659378429,FALSE,FALSE
1,2,"Excellent functional outcome: mRS score < 2 within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","LeCouffe 2021",2021,0,0.189460897195983,0,0,41,266,0,0,44,273,0,0.0358954315663069,2.874075,0.95634,0.647175,1.413196,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","2::overall","CD015721_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00984393631437958,-0.00549530266631943,-0.180105993285054,0.199793865913814,-0.0379132647110678,0.026922659378429,FALSE,FALSE
1,2,"Excellent functional outcome: mRS score < 2 within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Mitchell 2022",2022,0,0,0,0,70,147,0,0,59,148,0,0,6.454553,1.194512,0.920501,1.550089,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","2::overall","CD015721_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00984393631437958,-0.00549530266631943,-0.180105993285054,0.199793865913814,-0.0379132647110678,0.026922659378429,FALSE,FALSE
1,2,"Excellent functional outcome: mRS score < 2 within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Suzuki 2021",2021,0,0.0369138654680637,0,0,94,103,0,0,95,101,0,0.0013626334637943,73.373073,0.970261,0.898098,1.048221,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","2::overall","CD015721_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00984393631437958,-0.00549530266631943,-0.180105993285054,0.199793865913814,-0.0379132647110678,0.026922659378429,FALSE,FALSE
1,2,"Excellent functional outcome: mRS score < 2 within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Yang 2020A",2020,0,0,0,0,74,329,0,0,80,327,0,0,5.728426,0.919377,0.697218,1.212323,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","2::overall","CD015721_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00984393631437958,-0.00549530266631943,-0.180105993285054,0.199793865913814,-0.0379132647110678,0.026922659378429,FALSE,FALSE
1,2,"Excellent functional outcome: mRS score < 2 within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Zi 2021A",2021,0,0,0,0,37,118,0,0,44,116,0,0,3.493268,0.826656,0.580093,1.17802,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","2::overall","CD015721_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00984393631437958,-0.00549530266631943,-0.180105993285054,0.199793865913814,-0.0379132647110678,0.026922659378429,FALSE,FALSE
1,4,"Asymptomatic intracranial haemorrhage within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Fischer 2022",2022,0,0,0,0,62,205,0,0,54,201,0,0,17.572166,1.125745,0.826814,1.532753,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","4::overall","CD015721_pub2_data","significance_only",TRUE,FALSE,TRUE,0.18067240914421,0.0373177268083985,-0.00223905142333308,0.363583869711753,0.0016206536617919,0.0730147999550052,FALSE,FALSE
1,4,"Asymptomatic intracranial haemorrhage within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","LeCouffe 2021",2021,0,0,0,0,71,266,0,0,73,273,0,0,21.398585,0.998198,0.754671,1.320308,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","4::overall","CD015721_pub2_data","significance_only",TRUE,FALSE,TRUE,0.18067240914421,0.0373177268083985,-0.00223905142333308,0.363583869711753,0.0016206536617919,0.0730147999550052,FALSE,FALSE
1,4,"Asymptomatic intracranial haemorrhage within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Mitchell 2022",2022,0,0.230511129796259,0,0,31,147,0,0,29,148,0,0.0531353809599479,8.192552,1.076237,0.684876,1.691237,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","4::overall","CD015721_pub2_data","significance_only",TRUE,FALSE,TRUE,0.18067240914421,0.0373177268083985,-0.00223905142333308,0.363583869711753,0.0016206536617919,0.0730147999550052,FALSE,FALSE
1,4,"Asymptomatic intracranial haemorrhage within 90 days",NA,NA,"SUBGROUP_AND_OVERALL","Suzuki 2021",2021,0,0,0,0,40,103,0,0,26,101,0,0,9.935529,1.508588,1.000742,2.274152,NA,"Low risk","<p>The allocation was adequately randomised</p>","Low risk","<p>The number of deviations was small and relatively balanced</p>","Low risk","<p>Data were available for all or nearly all participants</p>","Low risk","<p>Measurement of the outcome was appropriate and balanced between groups</p>","Low risk","<p>The trial was analysed in accordance with a pre-specified plan that was finalized before unblinded outcome data were available for analysis</p>","Low risk","<p>All domains were at low risk of bias</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015721.pub2/full","10.1002/14651858.CD015721.pub2","4::overall","CD015721_pub2_data","significance_only",TRUE,FALSE,TRUE,0.18067240914421,0.0373177268083985,-0.00223905142333308,0.363583869711753,0.0016206536617919,0.0730147999550052,FALSE,FALSE
