"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days postintervention",NA,"SUBGROUP_AND_OVERALL","Alshami 2021",2021,0,0,0.4,1.06,0,28,0.9,1.59,0,28,0,0,32.371238,-0.364867,-0.893357,0.163623,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
1,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days postintervention",NA,"SUBGROUP_AND_OVERALL","Hosseinzadeh 2016",2016,0,0,25.27,17.1,0,29,58.26,26.95,0,28,0,0,26.169731,-1.447336,-2.035118,-0.859553,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
1,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days postintervention",NA,"SUBGROUP_AND_OVERALL","Salmassian 2009",2009,0,0,3.63,3.01,0,19,4.07,2.75,0,20,0,0,22.861538,-0.14969,-0.778564,0.479184,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
1,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days postintervention",NA,"SUBGROUP_AND_OVERALL","Santos 2020",2020,0,0,1.38,3.86,0,16,6.25,22.39,0,16,0,0,18.597493,-0.295489,-0.99274,0.401762,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
2,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days",NA,"SUBGROUP_AND_OVERALL","Bradley 2007",2007,0,0,22.4,15.1,0,77,24.7,17.2,0,82,0,0,40.33425,-0.141144,-0.452565,0.170277,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
2,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days",NA,"SUBGROUP_AND_OVERALL","Hosseinzadeh 2016",2016,0,0,25.27,17.1,0,29,22.83,18.73,0,32,0,0,15.454417,0.134012,-0.369092,0.637117,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
2,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days",NA,"SUBGROUP_AND_OVERALL","Kashefi 2009",2009,0,0,1.36,1.02,0,25,1.52,1.02,0,25,0,0,12.687628,-0.154399,-0.709656,0.400858,"SD calculated from p-value (assumption: SD is the same in both groups)","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
2,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days",NA,"SUBGROUP_AND_OVERALL","Mirashrafi 2021",2021,0,0,4,2.045,0,26,4.16,2.045,0,26,0,0,13.227193,-0.07706,-0.620875,0.466754,"SD calculated from p-value (assumption: SD is the same in both groups); mean pain scores assessed by the child and by a third party are reported together in this study.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
2,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days",NA,"SUBGROUP_AND_OVERALL","Salmassian 2009",2009,0,0,3.63,3.01,0,19,3.59,2.77,0,21,0,0,10.157219,0.013584,-0.606995,0.634163,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
2,3,"Pain intensity – as reported by the child, from 24 hours up to 7 days",NA,"SUBGROUP_AND_OVERALL","Santos 2020",2020,0,0,1.39,3.86,0,16,1.75,5.06,0,16,0,0,8.139293,-0.07798,-0.771232,0.615272,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
4,3,"Number of children who required rescue medication 2 hours to less than 24 hours postintervention",NA,"SUBGROUP_AND_OVERALL","Abdelbaser 2022a",2022,0,0,0,0,24,30,0,0,22,29,0,0,100,1.272727,0.370383,4.373408,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015432.pub2/full","10.1002/14651858.CD015432.pub2","3::overall","CD015432_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0257786799340201,-0.00808088850259824,-0.713559281472286,0.765116641340326,-0.114873143066739,0.0987113660615423,TRUE,TRUE
