"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,5,"Psychological wellbeing","","SUBGROUP_AND_OVERALL","Van Wyck 2007","2007",NA,NA,73.5,17.02,NA,164,74.7,16.24,NA,157,NA,NA,100,-1.2,-4.838467,2.438467,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Bhandal 2006","2006",NA,NA,NA,NA,22,22,NA,NA,22,22,NA,NA,5.459987,1,0.91745,1.089978,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Breymann 2008","2008",NA,NA,NA,NA,225,227,NA,NA,105,117,NA,NA,33.627597,1.104468,1.037581,1.175668,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Damineni 2016","2016",NA,NA,NA,NA,45,45,NA,NA,38,45,NA,NA,9.342645,1.181818,1.036614,1.347362,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Guerra 2012","2012",NA,NA,NA,NA,6,6,NA,NA,7,7,NA,NA,1.698663,1,0.761516,1.313171,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Saad 2023","2023",NA,NA,NA,NA,20,20,NA,NA,8,16,NA,NA,2.279784,1.952381,1.208063,3.155291,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Suneja 2019","",NA,NA,NA,NA,70,70,NA,NA,39,53,NA,NA,10.888914,1.357461,1.153539,1.597432,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,7,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Van Wyck 2007","2007",NA,NA,NA,NA,178,182,NA,NA,150,179,NA,NA,36.702409,1.167106,1.090386,1.249224,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
1,10,"Flushing/Fishbane reaction","","SUBGROUP_AND_OVERALL","Bhandal 2006","2006",NA,NA,NA,NA,4,22,NA,NA,0,22,NA,NA,22.982077,9,0.513358,157.784698,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
1,10,"Flushing/Fishbane reaction","","SUBGROUP_AND_OVERALL","Bombac Tavcar 2024","2024",NA,NA,NA,NA,1,178,NA,NA,0,83,NA,NA,31.283588,1.407821,0.057957,34.196968,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
1,10,"Flushing/Fishbane reaction","","SUBGROUP_AND_OVERALL","Holm 2017","2017",NA,NA,NA,NA,2,98,NA,NA,0,100,NA,NA,22.752257,5.10101,0.24802,104.91206,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
1,10,"Flushing/Fishbane reaction","","SUBGROUP_AND_OVERALL","Mumtaz 2011","2011",NA,NA,NA,NA,4,40,NA,NA,0,40,NA,NA,22.982077,9,0.500438,161.858183,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
1,10,"Flushing/Fishbane reaction","","SUBGROUP_AND_OVERALL","Saad 2023","2023",NA,NA,NA,NA,0,17,NA,NA,0,19,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
1,15,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Bhandal 2006","2006",NA,NA,NA,NA,0,22,NA,NA,1,22,NA,NA,22.266205,0.333333,0.014313,7.76308,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","15::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.28729155008957,0.00222133059189876,-1.52630817322432,0.951725073045184,-0.00560224357296729,0.0100449047567648,TRUE,FALSE
1,15,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Bombac Tavcar 2024","2024",NA,NA,NA,NA,3,178,NA,NA,1,84,NA,NA,20.169896,1.41573,0.149478,13.408602,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","15::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.28729155008957,0.00222133059189876,-1.52630817322432,0.951725073045184,-0.00560224357296729,0.0100449047567648,TRUE,FALSE
1,15,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Breymann 2008","2008",NA,NA,NA,NA,1,227,NA,NA,0,117,NA,NA,9.781685,1.552632,0.063741,37.819769,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","15::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.28729155008957,0.00222133059189876,-1.52630817322432,0.951725073045184,-0.00560224357296729,0.0100449047567648,TRUE,FALSE
1,15,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Froessler 2013","2013",NA,NA,NA,NA,0,37,NA,NA,1,53,NA,NA,18.393822,0.473684,0.019825,11.317765,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","15::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.28729155008957,0.00222133059189876,-1.52630817322432,0.951725073045184,-0.00560224357296729,0.0100449047567648,TRUE,FALSE
1,15,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Holm 2017","2017",NA,NA,NA,NA,1,98,NA,NA,2,100,NA,NA,29.388392,0.510204,0.04702,5.5361,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","15::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.28729155008957,0.00222133059189876,-1.52630817322432,0.951725073045184,-0.00560224357296729,0.0100449047567648,TRUE,FALSE
2,5,"Breastfeeding at hospital discharge","","SUBGROUP_AND_OVERALL","Calje 2023","2023",NA,NA,NA,NA,7,8,NA,NA,8,8,NA,NA,100,0.882353,0.63284,1.230244,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
2,7,"Flushing/Fishbane reaction","","SUBGROUP_AND_OVERALL","Holm 2017a","2017/02/01",NA,NA,NA,NA,0,6,NA,NA,1,7,NA,NA,100,0.380952,0.018303,7.929017,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
2,10,"Hb (g/dL) > 28 days","","SUBGROUP_AND_OVERALL","Calje 2023","2023",NA,NA,12.2,0.86,NA,8,13.1,0.85,NA,8,NA,NA,61.240468,-0.9,-1.737899,-0.062101,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
2,10,"Hb (g/dL) > 28 days","","SUBGROUP_AND_OVERALL","Holm 2017a","2017/02/01",NA,NA,11.97,1.18,NA,6,13.23,0.63,NA,7,NA,NA,38.759532,-1.26,-2.313226,-0.206774,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
3,5,"Constipation","","SUBGROUP_AND_OVERALL","Westad 2008","2008",NA,NA,NA,NA,3,58,NA,NA,17,70,NA,NA,100,0.212982,0.065641,0.691051,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
3,7,"Hb (g/dL) 0-7 days","","SUBGROUP_AND_OVERALL","Perello 2014","2014",NA,NA,9.7,0.9,NA,31,9.8,1.2,NA,29,NA,NA,100,-0.1,-0.639557,0.439557,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
4,5,"Compliance to treatment","","SUBGROUP_AND_OVERALL","Prick 2014","2014",NA,NA,NA,NA,251,258,NA,NA,228,261,NA,NA,100,1.113678,1.058884,1.171308,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
4,7,"Serious adverse events","","SUBGROUP_AND_OVERALL","Prick 2014","2014",NA,NA,NA,NA,2,258,NA,NA,2,261,NA,NA,100,1.011628,0.143584,7.127475,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
6,5,"Anaphylaxis or evidence of hypersensitivity","","SUBGROUP_AND_OVERALL","Breymann 1996","1996",NA,NA,NA,NA,0,30,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
6,5,"Anaphylaxis or evidence of hypersensitivity","","SUBGROUP_AND_OVERALL","Breymann 2000","2000",NA,NA,NA,NA,0,20,NA,NA,0,40,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
6,5,"Anaphylaxis or evidence of hypersensitivity","","SUBGROUP_AND_OVERALL","Lebrecht 1995","1995",NA,NA,NA,NA,0,23,NA,NA,0,12,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","5::overall","CD010861_pub3_data","direction_only",FALSE,FALSE,FALSE,0.509021021827719,-0.060004896292956,-0.147393688210087,1.16543573186552,-0.252253670002629,0.132243877416717,TRUE,TRUE
6,7,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Breymann 1996","1996",NA,NA,NA,NA,0,30,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
6,7,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Breymann 2000","2000",NA,NA,NA,NA,0,20,NA,NA,0,40,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
6,7,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Krafft 2011","2011",NA,NA,NA,NA,0,20,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
6,7,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Makrydimas 1998","1998",NA,NA,NA,NA,0,20,NA,NA,2,20,NA,NA,100,0.2,0.010204,3.919916,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
6,7,"Number of RBC transfused women","","SUBGROUP_AND_OVERALL","Wagstrom 2007","2007",NA,NA,NA,NA,0,20,NA,NA,0,20,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","7::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.27357149948146,0.108703832781923,0.316901399297633,2.23024159966529,-0.00889237020930962,0.226300035773155,TRUE,TRUE
6,10,"Hb (g/dL) > 28 days","","SUBGROUP_AND_OVERALL","Lebrecht 1995","1995",NA,NA,12,0.8,NA,23,11.6,0.9,NA,12,NA,NA,100,0.4,-0.205137,1.005137,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD010861.pub3/full","10.1002/14651858.CD010861.pub3","10::overall","CD010861_pub3_data","significance_only",TRUE,TRUE,FALSE,1.51570181602945,0.0428582091733908,0.0936845119966714,2.93771912006223,-0.0106552573107165,0.0963716756574981,TRUE,TRUE
