"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Oocyte pick-up cancellation","Normoresponders (MPA 10 mg versus GnRH antagonists) - Donor oocytes  - Early phase stimulation protocol - Fresh embryo transfer","SUBGROUP_AND_OVERALL","Begueria 2019",2019,0,0,0,0,3,108,0,0,4,108,0,0,29.890682,0.742857,0.16226,3.400951,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;A computer-generated sequence of blocks of 10 subjects to ensure balanced distributions within the study arms was used. Allocation was performed by the pharmacist of the center using a password-protected program.&quot; Quote: &quot;The characteristics of oocyte donors and recipients at baseline were well-balanced.&quot; </p>","Low risk","<p>Participants, carers and people delivering the intervention were probably aware of their assigned intervention. No information about a deviation from the intended protocols. All randomised women were analysed.</p>","Low risk","<p>Nearly all the randomized women were analysed.</p>","Low risk","<p>Method of measuring the outcome was not stated, but it is unlikely that it was different between groups and it outcome assessors were not aware of the assigned intervention</p>","Low risk","<p>The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;A computer-generated sequence of blocks of 10 subjects to ensure balanced distributions within the study arms was used. Allocation was performed by the pharmacist of the center using a password-protected program.&quot; Quote: &quot;The characteristics of oocyte donors and recipients at baseline were well-balanced.&quot; . . Participants, carers and people delivering the intervention were probably aware of their assigned intervention. No information about a deviation from the intended protocols. All randomised women were analysed. Number of transferred embryos was not different between the groups (p=0.17). Nearly all the randomized women were analysed.. Definition of this outcome was not stated, but the definition of this outcome is usually unique. Method of measuring the outcome was not stated, but it is unlikely that it was different between groups and outcome assessors were not aware of the assigned intervention. The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
1,2,"Oocyte pick-up cancellation","Normoresponders (MPA 10 mg versus GnRH antagonists) - Donor oocytes  - Early phase stimulation protocol - Fresh embryo transfer","SUBGROUP_AND_OVERALL","Giles 2021",2021,0,0,0,0,3,161,0,0,3,157,0,0,22.913504,0.974684,0.193735,4.903642,"","Some concerns","<p>Quote: &quot;A randomization table was obtained using a computer application (www.randomization.com)&quot;</p>","Low risk","<p>Participants and carers were aware of their assigned intervention. People delivering the intervention were not aware of their assigned intervention.No information if there was a deviation from the intended protocols. All randomised women were analysed</p>","Low risk","<p>Almost all the randomized women were analysed</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>","Low risk","<p>Quote: &quot;The study was registered with EudraCT (number 2017-002341- 30).&quot;</p>","Some concerns","<p>Quote: &quot;A randomization table was obtained using a computer application (www.randomization.com)&quot;. Participants and carers were aware of their assigned intervention. People delivering the intervention were not aware of their assigned intervention.No information if there was a deviation from the intended protocols. All randomised women were analysed. Almost all the randomized women were analysed. There is only one method to measure this outcome. Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote: &quot;The study was registered with EudraCT (number 2017-002341- 30).&quot;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
1,2,"Oocyte pick-up cancellation","Normoresponders  (micronised progesterone 200 mg versus GnRH antagonists) - Own oocytes - Early phase stimulation protocol - Fresh embryo transfer","SUBGROUP_AND_OVERALL","Ghasemzadeh 2019",2019,0,0,0,0,7,57,0,0,7,57,0,0,47.195814,1,0.326744,3.060501,"","Some concerns","<p>Not stated how randomisation process was performed, but there were no differences in baseline characteristics</p>","Low risk","<p>Participants were probably aware of their assigned intervention. Carers and people delivering the intervention were probably not aware of their assigned intervention. Not clear if there was a deviation from the intended protocols. All randomised women were analysed</p>","Low risk","<p>All the randomized women were analysed</p>","Low risk","<p>Method of measuring the outcome was probably appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>","Low risk","<p>Quote: &quot;Registration ID in IRCT: IRCT20110301005942N6&quot;</p>","Some concerns","<p>Not stated how randomization process was performed, but there were no differences in baseline characteristics. . Participants were probably aware of their assigned intervention. Carers and people delivering the intervention were probably not aware of their assigned intervention. Not clear if there was a deviation from the intended protocols. All randomised women were analysed. All the randomized women were analysed. Definition of this outcome was not stated, but the definition of this outcome is usually unique. Method of measuring the outcome was probably appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.. Quote: &quot;Registration ID in IRCT: IRCT20110301005942N6&quot;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
2,2,"Oocyte pick-up cancellation","Normo responders (MPA 4 mg versus GnRH agonists) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Xi 2020",2020,0,0,0,0,8,130,0,0,6,130,0,0,100,1.355191,0.456729,4.021083,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;Patients were recruited with the use of a random number table based on a computer-generated drawing of numbers.&quot;. Quote: &quot;No significant differences were observed between the two groups regarding baseline characteristics, indication for IVF, previous IVF failures, and basal hormonal profile.&quot;</p>","Low risk","<p>Participants, carers and people delivering the intervention were aware of their assigned intervention. No information if there was a deviation from the intended protocols. All randomised women were analysed</p>","Low risk","<p>Almost all the randomized women were analysed</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>","Low risk","<p>Quote: &quot;The trial was registered with the Chinese Clinical Trial Registry (ChiCTR-INR-17012089).&quot;</p>","Low risk","<p>Allocation sequence was random and concealed.. Quote: &quot;Patients were recruited with the use of a random number table based on a computer-generated drawing of numbers.&quot;. Quote: &quot;No significant differences were observed between the two groups regarding baseline characteristics, indication for IVF, previous IVF failures, and basal hormonal profile.&quot;. Participants, carers and people delivering the intervention were aware of their assigned intervention. No information if there was a deviation from the intended protocols. All randomised women were analysed. Almost all the randomized women were analysed. Definition of this outcome was not stated, but the definition of this outcome is usually unique. Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.. Quote: &quot;The trial was registered with the Chinese Clinical Trial Registry (ChiCTR-INR-17012089).&quot;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
3,2,"Oocyte pick-up cancellation","Normo-responders (Micronised progesterone 100 mg versus Micronised progesterone 200mg) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Zhu 2017b",2017,0,0,0,0,3,75,0,0,8,75,0,0,100,0.348958,0.088852,1.370496,"","Some concerns","<p>Not stated if the allocation sequence was concealed, but sequence was random and there were no differences in baseline characteristics. Quote: &quot;Patients were recruited with the use of a random number table based on a computer-generated drawing of numbers.&quot;</p>","Low risk","<p>No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. All randomised women were analysed.</p>","Low risk","<p>All the randomized women were analyzed</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.</p>","Low risk","<p>Quote: &quot;The trial was registered with the Chinese Clinical Trial Registry (ChiCTR-OOC-14005277).&quot;</p>","Some concerns","<p>Not stated if the allocation sequence was concealed, but sequence was random and there were no differences in baseline characteristics. Quote: &quot;Patients were recruited with the use of a random number table based on a computer-generated drawing of numbers.&quot;. Quote: &quot;No significant differences were observed between the two groups regarding baseline characteristics, indication for IVF, previous IVF failures, and basal hormonal profile.&quot;. No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. All randomised women were analysed.. All the randomized women were analyzed. Quote: &quot;Cycle cancellation referred to patients who completed oocyte retrieval without viable embryos.&quot;. Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention.. Quote: &quot;The trial was registered with the Chinese Clinical Trial Registry (ChiCTR-OOC-14005277).&quot;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
3,2,"Oocyte pick-up cancellation","Normo-responders (MPA 4 mg versus Dydrogesterone 20 mg) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Guo 2020",2020,0,0,0,0,21,150,0,0,18,150,0,0,100,1.193798,0.608012,2.343959,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;The randomized sequence was generated by the randomization program in SPSS 16.0 statistical software. The randomization process was prepared by an independent statistician. An envelope was opened after confirmation of the inclusion/exclusion factors and after signing the informed consent.&quot; Quote: &quot;There were no significant differences among the three groups in terms of age, BMI, AFC, duration of infertility, previous failed FET cycles, and the rate of ovarian advanced endometriomas that were treated surgically by laparoscopy or laparotomy. There were higher basal LH levels in the MPA+hMG group compared with the dydrogesterone +hMG and progesterone +hMG groups (4.14 IU/L vs. 3.48 IU/L vs. 3.24 IU/L, P &lt; 0.001)&quot; . However, the LH difference is not clinically significant.</p>","Low risk","<p>No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. Number of transferred embryos was similar (1.9 vs 1.8 vs 1.9). All randomised women were analysed.</p>","Low risk","<p>Nearly all the randomized women were analysed.</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote:&quot;The criterion for cycle cancellation was no viable embryos for cryopreservation&quot;</p>","Low risk","<p>The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","Low risk","<p>. . No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. Number of transferred embryos was similar (1.9 vs 1.8 vs 1.9). All randomised women were analysed.. Nearly all the randomized women were analysed.. Quote: &quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote:&quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
3,2,"Oocyte pick-up cancellation","Normo-responders (MPA 4 mg versus MPA 10 mg) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Dong 2017",2017,0,0,0,0,15,150,0,0,7,150,0,0,100,2.269841,0.897845,5.738382,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;Subjects were randomly assigned in a 1 : 1 ratio to receive treatment with either a high dose (group A: 10 mg of MPA per day) or low dose (groupB: 4mg of MPA per day) via a sealed envelope with random numbers generated by computer.&quot;</p>","Low risk","<p>Participants were aware of their assigned intervention. Carers and people delivering the intervention were not aware of their assigned intervention. No information about a deviation from the intended protocols. All randomised women were analysed. Number of transferred embryos was similar (1.8 in both groups)</p>","Low risk","<p>All the randomized women were analysed.</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is was probably blinded for the assessors. Quote: &quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;</p>","Low risk","<p>Chinese clinical trial registration number: ChiCTR-ONRC-14005127 </p>","Low risk","<p>Allocation sequence was random and concealed.Quote: &quot;Subjects were randomly assigned in a 1 : 1 ratio to receive treatment with either a high dose (group A: 10 mg of MPA per day) or low dose (groupB: 4mg of MPA per day) via a sealed envelope with random numbers generated by computer.&quot;. . Participants were aware of their assigned intervention. Carers and people delivering the intervention were not aware of their assigned intervention. No information about a deviation from the intended protocols. All randomised women were analysed. Number of transferred embryos was similar (1.8 in both groups). All the randomized women were analysed.. Quote: &quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. Method of measuring the outcome was appropriate, was not different between groups and it is was probably blinded for the assessors. Quote: &quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. Chinese clinical trial registration number: ChiCTR-ONRC-14005127 </p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
3,2,"Oocyte pick-up cancellation","Normo-responders (MPA 4 mg versus Micronised progesterone 100 mg) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Guo 2020",2020,0,0,0,0,21,150,0,0,25,150,0,0,100,0.813953,0.433438,1.528525,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;The randomized sequence was generated by the randomization program in SPSS 16.0 statistical software. The randomization process was prepared by an independent statistician. An envelope was opened after confirmation of the inclusion/exclusion factors and after signing the informed consent.&quot; Quote: &quot;There were no significant differences among the three groups in terms of age, BMI, AFC, duration of infertility, previous failed FET cycles, and the rate of ovarian advanced endometriomas that were treated surgically by laparoscopy or laparotomy. There were higher basal LH levels in the MPA+hMG group compared with the dydrogesterone +hMG and progesterone +hMG groups (4.14 IU/L vs. 3.48 IU/L vs. 3.24 IU/L, P &lt; 0.001)&quot; . However, the LH difference is not clinically significant.</p>","Low risk","<p>No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. Number of transferred embryos was similar (1.9 vs 1.8 vs 1.9). All randomised women were analysed.</p>","Low risk","<p>Nearly all the randomized women were analysed.</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote:&quot;The criterion for cycle cancellation was no viable embryos for cryopreservation&quot;</p>","Low risk","<p>The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","Low risk","<p>. . No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. Number of transferred embryos was similar (1.9 vs 1.8 vs 1.9). All randomised women were analysed.. Nearly all the randomized women were analysed.. Quote: &quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote:&quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
3,2,"Oocyte pick-up cancellation","Normo-responders (MPA 10 mg versus Dydrogesterone 20 mg) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Yu 2018",2018,0,0,0,0,26,260,0,0,18,260,0,0,100,1.493827,0.797784,2.797146,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;A computer-generated list was used for randomization, patients were assigned via numbered sealed envelopes at a ratio of 1:1.&quot;</p>","Low risk","<p>Participants, carers and people delivering the intervention were aware of their assigned intervention. No information if there was a deviation from the intended protocols. All randomised women were analysed</p>","Low risk","<p>Almost all the randomized women were analysed</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and outcome assessors were not aware of the intervention received by the participants. Quote: &quot;Cycle cancellation was defined as having no viable embryos that were frozen for later transfer.&quot;</p>","Low risk","<p>Quote: &quot;TRIAL REGISTRATION NUMBER: Chictr.org.cn: ChiCTR-IPR-15007251&quot;</p>","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;A computer-generated list was used for randomization, patients were assigned via numbered sealed envelopes at a ratio of 1:1.&quot;. . Participants, carers and people delivering the intervention were aware of their assigned intervention. No information if there was a deviation from the intended protocols. All randomised women were analysed. Almost all the randomized women were analysed. Quote: &quot;Cycle cancellation was defined as having no viable embryos that were frozen for later transfer.&quot;. Method of measuring the outcome was appropriate, was not different between groups and outcome assessors were not aware of the intervention received by the participants. Quote: &quot;Cycle cancellation was defined as having no viable embryos that were frozen for later transfer.&quot;. Quote: &quot;TRIAL REGISTRATION NUMBER: Chictr.org.cn: ChiCTR-IPR-15007251&quot;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
3,2,"Oocyte pick-up cancellation","Normo-responders (Dydrogesterone 20 mg versus Micronised progesterone 100 mg) - Own oocytes - Early phase stimulation protocol","SUBGROUP_AND_OVERALL","Guo 2020",2020,0,0.355334527259351,0,0,18,150,0,0,25,150,0,0.126262626262626,55.11022,0.681818,0.354739,1.310473,"","Low risk","<p>Allocation sequence was random and concealed. Quote: &quot;The randomized sequence was generated by the randomization program in SPSS 16.0 statistical software. The randomization process was prepared by an independent statistician. An envelope was opened after confirmation of the inclusion/exclusion factors and after signing the informed consent.&quot; Quote: &quot;There were no significant differences among the three groups in terms of age, BMI, AFC, duration of infertility, previous failed FET cycles, and the rate of ovarian advanced endometriomas that were treated surgically by laparoscopy or laparotomy. There were higher basal LH levels in the MPA+hMG group compared with the dydrogesterone +hMG and progesterone +hMG groups (4.14 IU/L vs. 3.48 IU/L vs. 3.24 IU/L, P &lt; 0.001)&quot; . However, the LH difference is not clinically significant.</p>","Low risk","<p>No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. Number of transferred embryos was similar (1.9 vs 1.8 vs 1.9). All randomised women were analysed.</p>","Low risk","<p>Nearly all the randomized women were analysed.</p>","Low risk","<p>Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote:&quot;The criterion for cycle cancellation was no viable embryos for cryopreservation&quot;</p>","Low risk","<p>The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","Low risk","<p>. . No information if participants, carers and people delivering the intervention were aware of their assigned intervention. No information about a deviation from the intended protocols. Number of transferred embryos was similar (1.9 vs 1.8 vs 1.9). All randomised women were analysed.. Nearly all the randomized women were analysed.. Quote: &quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. Method of measuring the outcome was appropriate, was not different between groups and it is an objective outcome that is unlikely to be influenced by the knowledge of the assigned intervention. Quote:&quot;The criterion for cycle cancelation was no viable embryos for cryopreservation&quot;. The study was registered with EudraCT Number 2015-004328-73 and under the ClinicalTrials.gov Identifier: NCT02796105.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013827.pub2/full","10.1002/14651858.CD013827.pub2","2::overall","CD013827_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.025747959658746,0.00104127058393085,-0.304804954039908,0.253309034722416,-0.0159809922188235,0.0180635333866852,TRUE,TRUE
