"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"Infusion reactions","","SUBGROUP_AND_OVERALL","Van der Ploeg 2010",2011,0,0,0,0,17,60,0,0,7,30,0,0,100,1.214286,0.565992,2.605143,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","3::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00633810223089675,-0.139029820261438,-0.90767932124038,0.920355525702173,-0.552974031270155,0.274914390747279,TRUE,TRUE
3,3,"Adverse events","","SUBGROUP_AND_OVERALL","Koeberl 2019",2019,0,0,0,0,5,8,0,0,5,5,0,0,100,0.666667,0.375399,1.183926,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","3::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00633810223089675,-0.139029820261438,-0.90767932124038,0.920355525702173,-0.552974031270155,0.274914390747279,TRUE,TRUE
5,3,"Change in % predicted SNIP from baseline to 52 weeks","","SUBGROUP_AND_OVERALL","PROPEL 2021",2021,0,1.70600041076912,2.2,15,0,84,2.8,23.8,0,37,0,2.9104374015444,100,-0.6,-8.912595,7.712595,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","3::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00633810223089675,-0.139029820261438,-0.90767932124038,0.920355525702173,-0.552974031270155,0.274914390747279,TRUE,TRUE
5,8,"Treatment-emergent adverse events (breakdown 1)","Serious treatment-emergent adverse events potentially related to treatment","SUBGROUP_AND_OVERALL","PROPEL 2021",2021,0,0,0,0,1,85,0,0,0,38,0,0,100,1.360465,0.05668,32.654743,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","8::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.243169062123965,0.00218853491707707,-0.705481163812565,0.219143039564634,-0.034132894462688,0.0385099642968421,TRUE,FALSE
5,8,"Treatment-emergent adverse events (breakdown 1)","Serious treatment-emergent adverse events","SUBGROUP_AND_OVERALL","PROPEL 2021",2021,0,0,0,0,8,85,0,0,1,38,0,0,100,3.576471,0.46348,27.598057,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","8::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.243169062123965,0.00218853491707707,-0.705481163812565,0.219143039564634,-0.034132894462688,0.0385099642968421,TRUE,FALSE
5,8,"Treatment-emergent adverse events (breakdown 1)","Treatment-emergent adverse events potentially related to treatment","SUBGROUP_AND_OVERALL","PROPEL 2021",2021,0,0,0,0,26,85,0,0,14,38,0,0,100,0.830252,0.491033,1.403813,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","8::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.243169062123965,0.00218853491707707,-0.705481163812565,0.219143039564634,-0.034132894462688,0.0385099642968421,TRUE,FALSE
6,3,"Change in FVC from baseline","At 49 weeks","SUBGROUP_AND_OVERALL","COMET 2021",2021,0,0,2.89,6.284457,0,51,0.46,6.51,0,49,0,0,100,2.43,-0.079443,4.939443,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","3::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00633810223089675,-0.139029820261438,-0.90767932124038,0.920355525702173,-0.552974031270155,0.274914390747279,TRUE,TRUE
6,8,"Treatment-emergent adverse events - breakdown","Treatment-emergent adverse events potentially related to treatment","SUBGROUP_AND_OVERALL","COMET 2021",2021,0,0,0,0,23,51,0,0,24,49,0,0,100,0.920752,0.607179,1.396266,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","8::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.243169062123965,0.00218853491707707,-0.705481163812565,0.219143039564634,-0.034132894462688,0.0385099642968421,TRUE,FALSE
6,8,"Treatment-emergent adverse events - breakdown","Serious treatment-emergent adverse events","SUBGROUP_AND_OVERALL","COMET 2021",2021,0,0,0,0,8,51,0,0,12,49,0,0,100,0.640523,0.286627,1.431373,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","8::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.243169062123965,0.00218853491707707,-0.705481163812565,0.219143039564634,-0.034132894462688,0.0385099642968421,TRUE,FALSE
6,8,"Treatment-emergent adverse events - breakdown","Serious treatment-emergent adverse events potentially related to treatment","SUBGROUP_AND_OVERALL","COMET 2021",2021,0,0,0,0,1,51,0,0,3,49,0,0,100,0.320261,0.034473,2.975268,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012993.pub2/full","10.1002/14651858.CD012993.pub2","8::overall","CD012993_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.243169062123965,0.00218853491707707,-0.705481163812565,0.219143039564634,-0.034132894462688,0.0385099642968421,TRUE,FALSE
