"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Lundstam 1980",1980,0,0,0,0,3,9,0,0,10,10,0,0,25.957205,0.366667,0.156027,0.861676,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
1,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Magrini 1984",1984,0,0,0,0,1,20,0,0,9,10,0,0,11.450869,0.055556,0.008133,0.379502,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
1,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Moussa 2021",2021,0,0,0,0,7,50,0,0,47,50,0,0,29.109361,0.148936,0.074662,0.297099,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
1,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Vignoni 1983",1983,0,0,0,0,17,63,0,0,40,68,0,0,33.482565,0.45873,0.29184,0.721058,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
2,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Al-Waili 1999",1999,0,0,0,0,2,34,0,0,4,30,0,0,9.388254,0.441176,0.086888,2.24009,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
2,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","KandaSwamy 2015",2015,0,0,0,0,13,50,0,0,15,50,0,0,62.28535,0.866667,0.461201,1.6286,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
2,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Supervia 1998",1998,0,0,0,0,9,40,0,0,6,40,0,0,28.326396,1.5,0.588635,3.822402,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
3,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Glina 2011",2011,0,0,0,0,26,173,0,0,25,164,0,0,100,0.985896,0.59455,1.634833,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
4,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Cevik 2012",2012,0,0,0,0,5,15,0,0,8,30,0,0,29.261993,1.25,0.493344,3.167163,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
4,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Cevik 2012",2012,0,0,0,0,5,15,0,0,16,30,0,0,40.516605,0.625,0.283628,1.377242,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
4,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Godara 2013",2013,0,0,0,0,7,40,0,0,8,40,0,0,30.221402,0.875,0.350516,2.184278,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
5,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Cohen 1998",1998,0,0,0,0,8,27,0,0,4,30,0,0,66.18705,2.222222,0.753324,6.555312,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
5,2,"Need for rescue medication",NA,"SUBGROUP_AND_OVERALL","Stein 1996",1996,0,0,0,0,3,27,0,0,3,30,0,0,33.81295,1.111111,0.244601,5.047278,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
6,2,"Significant pain relief",NA,"SUBGROUP_AND_OVERALL","Forouzanfar 2019",2019,0,0,0,0,2,120,0,0,12,120,0,0,100,0.166667,0.038114,0.728803,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006027.pub3/full","10.1002/14651858.CD006027.pub3","2::overall","CD006027_pub3_data","significance_only",TRUE,FALSE,TRUE,-0.387063726097364,-0.0841748265335382,-0.790891201219947,0.0167637490252185,-0.165656527859762,-0.0026931252073147,TRUE,FALSE
