"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"SAEs","Interferon beta-1b versus placebo","SUBGROUP_AND_OVERALL","NASP 2004",2004,0,0,0,0,174,631,0,0,86,308,0,0,100,0.98758,0.792938,1.229999,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Avonex) versus placebo","SUBGROUP_AND_OVERALL","BRAVO 2014",2014,0,0,0,0,34,442,0,0,54,449,0,0,33.618223,0.639601,0.425107,0.962322,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Avonex) versus placebo","SUBGROUP_AND_OVERALL","CHAMPS 2000",2000,0,0,0,0,12,193,0,0,19,190,0,0,21.8722,0.621762,0.310494,1.245073,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Avonex) versus placebo","SUBGROUP_AND_OVERALL","Kappos 2011",2011,0,0,0,0,2,54,0,0,2,54,0,0,4.791492,1,0.14612,6.843682,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Avonex) versus placebo","SUBGROUP_AND_OVERALL","MSCRG 1996",1996,0,0,0,0,25,158,0,0,14,143,0,0,24.761773,1.616184,0.874738,2.986097,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Avonex) versus placebo","SUBGROUP_AND_OVERALL","Pakdaman 2007",2007,0,0,0,0,9,104,0,0,7,98,0,0,14.956312,1.211538,0.469299,3.127696,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Rebif) versus placebo","SUBGROUP_AND_OVERALL","Andersen 2004",2004,0,0,0,0,51,186,0,0,49,178,0,0,37.552751,0.99605,0.713301,1.39088,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Rebif) versus placebo","SUBGROUP_AND_OVERALL","Boyko 2017",2017,0,0,0,0,0,109,0,0,3,54,0,0,1.24743,0.071429,0.003756,1.358524,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Rebif) versus placebo","SUBGROUP_AND_OVERALL","ETOMS 2001",2001,0,0,0,0,6,154,0,0,5,155,0,0,7.168178,1.207792,0.376482,3.874717,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
1,1,"SAEs","Interferon beta-1a (Rebif) versus placebo","SUBGROUP_AND_OVERALL","IMPROVE 2010",2010,0,0,0,0,4,60,0,0,3,120,0,0,4.747545,2.666667,0.616505,11.53456,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD012186.pub2/full","10.1002/14651858.CD012186.pub2","1::overall","CD012186_pub2_data","significance_only",TRUE,FALSE,TRUE,0.0112301123855269,0.0056856309852699,-0.0556903822795576,0.0781506070506113,0.000265400725780735,0.0111058612447591,TRUE,TRUE
