"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Ratanasukon 2012",2012,0,0,0.04,0.05,0,7,0.03,0.05,0,7,0,0,78.953356,0.01,-0.042382,0.062382,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
1,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Shinojima 2017",2017,0,0,0.09,0.22,0,37,0.08,0.24,0,42,0,0,21.046644,0.01,-0.091456,0.111456,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
2,1,"Recurrence of central serous chorioretinopathy at 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Chen 2020",2020,0,0,0,0,3,57,0,0,12,47,0,0,72.457627,0.20614,0.061793,0.687685,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
2,1,"Recurrence of central serous chorioretinopathy at 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Kianersi 2008",2008,0,0,0,0,3,30,0,0,5,30,0,0,27.542373,0.6,0.157279,2.28893,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
4,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Zavoloka 2016",2016,0,0,0.98,0.03,0,33,0.83,0.08,0,29,0,0,100,0.15,0.119137,0.180863,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
5,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Lotery 2020",2020,0,0,0.14,0.19,0,54,0.12,0.18,0,51,0,0,96.816383,0.02,-0.050771,0.090771,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
5,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Schwartz 2017",2017,0,0,0.48,0.55,0,11,0.27,0.27,0,6,0,0,3.183617,0.21,-0.180274,0.600274,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
6,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Kim 2013",2013,0,0,0.17,0.06,0,20,0.16,0.04,0,20,0,0,56.786704,0.01,-0.021603,0.041603,"Ranibizumab; visual acuity at 6 months","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
6,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Lim 2010",2010,0,0,0.02,0.04,0,12,0.02,0.05,0,12,0,0,43.213296,0,-0.036228,0.036228,"Bevacizumab; visual acuity at 6 months","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
7,1,"Mean change in BCVA between baseline and 12 months (± 6)","",NA,"SUBGROUP_AND_OVERALL","Staurenghi 2018",2018,0,0,0.12,0.08,0,14,0.16,0.08,0,10,0,0,100,-0.04,-0.10492,0.02492,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD011841.pub3/full","10.1002/14651858.CD011841.pub3","1::overall","CD011841_pub3_data","direction_only",FALSE,FALSE,FALSE,-0.413252732105548,0.0698079324065766,-0.998582940900431,0.172077476689335,-0.374864257430579,0.514480122243733,TRUE,TRUE
