"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,7,"Quality of life: clinically important change in quality of life (≥ 20% increase in QLS endpoint score)","Short-term","SUBGROUP_AND_OVERALL","Tollefson (HGAJ) 1997",1997,0,0,0,0,62,228,0,0,228,600,0,0,100,0.715605,0.565338,0.905813,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
1,7,"Quality of life: clinically important change in quality of life (≥ 20% increase in QLS endpoint score)","Long-term","SUBGROUP_AND_OVERALL","Tollefson (HGAJ) 1997",1997,0,0,0,0,50,119,0,0,222,420,0,0,100,0.794913,0.631852,1.000054,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","Beasley (E003) 1997",1997,0,0,0,0,11,81,0,0,10,350,0,0,14.694455,4.753086,2.090137,10.80878,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","Chaudhry 2003",2006,0,0,0,0,30,124,0,0,11,139,0,0,19.814619,3.057185,1.600727,5.838833,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","HGCU (Taiwan) 1998",1998,0,0,0,0,8,28,0,0,1,26,0,0,3.347899,7.428571,0.996187,55.394875,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","Lahti 2007",2007,0,0,0,0,2,14,0,0,1,18,0,0,2.606814,2.571429,0.258686,25.560912,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","Tollefson (HGAJ) 1997",1997,0,0,0,0,298,660,0,0,256,1336,0,0,43.361555,2.356345,2.051446,2.70656,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","Vedam 2022",2022,0,0,0,0,14,20,0,0,0,20,0,0,1.845254,29,1.847353,455.245877,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Short-term","SUBGROUP_AND_OVERALL","Zubair 2020",2020,0,0,0,0,10,175,0,0,0,175,0,0,1.751434,21,1.240098,355.616942,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
2,7,"Adverse effects/events: specific - extrapyramidal - any effect: sensitivity analysis (inadequate randomised, high attrition rate data excluded)","Medium-term","SUBGROUP_AND_OVERALL","Lilly (S029) 2007",2007,0,0,0,0,11,133,0,0,7,141,0,0,12.57797,1.665951,0.66555,4.170074,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013425.pub2/full","10.1002/14651858.CD013425.pub2","7::overall","CD013425_pub2_data","significance_only",TRUE,TRUE,FALSE,1.06164932492176,0.133995838629191,0.274873596713805,1.84842505312972,-2.03068789463301e-05,0.268011984137329,TRUE,FALSE
