"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"Transient ischemic attack",NA,"SUBGROUP_AND_OVERALL","BRUISE CONTROL 2013",2013,0,0,0,0,0,338,0,0,1,343,0,0,49.684595,0.33825,0.013828,8.274019,"","Low risk","<p>No information about intervention method was included.  <br />""Randomization was performed with the use of sealed, opaque, seri-ally numbered envelopes and randomly selected block sizes of four to six and was stratified ac-cording to clinical center."". <br />""The baseline clinical and demograph-ic characteristics of the patients were similar in the two groups""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","3::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.00572820837701255,0.000174014003832555,-1.49275324795613,1.4812968312021,-0.0151653442820351,0.0155133722897002,TRUE,TRUE
1,3,"Transient ischemic attack",NA,"SUBGROUP_AND_OVERALL","Cheng 2011",2011,0,0,0,0,1,50,0,0,0,50,0,0,50.315405,3,0.125133,71.92321,"","Low risk","<p>""Randomization was performed in a 1:1 fashion using Minim softward (http://www-users.york.ac.uk/~mb55/guide/minim.htm)."".<br />Allocation concealment was provided by an internet-based randomization provider. <br />""Baseline characteristics of both groups were well matched except (Table 1) except that patients randomized to warfain discontinuation were more obese (P = 0.24)."".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","3::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.00572820837701255,0.000174014003832555,-1.49275324795613,1.4812968312021,-0.0151653442820351,0.0155133722897002,TRUE,TRUE
1,3,"Transient ischemic attack",NA,"SUBGROUP_AND_OVERALL","FinPAC 2013",2013,0,0,0,0,0,107,0,0,0,106,0,0,NA,NA,NA,NA,"","Low risk","<p>Randomization performed using number obtained by a publically available random number generator (http://www.random.org/integers/). Allocation concealment was completed using an internet-based randomization service.<br />""Baseline characteristics of the warfarin groups were well balancedexcept for a tendency to higher prevalence of heart failure in patientswith uninterrupted OAC "".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","3::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.00572820837701255,0.000174014003832555,-1.49275324795613,1.4812968312021,-0.0151653442820351,0.0155133722897002,TRUE,TRUE
1,3,"Transient ischemic attack",NA,"SUBGROUP_AND_OVERALL","Tolosana 2009",2009,0,0,0,0,0,51,0,0,0,50,0,0,NA,NA,NA,NA,"","Low risk","<p>""Patients were randomly assigned to one study group by a computer-generated randomization scheme in permuted blocks of 4 in equal proportions"".</p><p>""No statistically significant baseline differences were observed between the groups in this series""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","3::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.00572820837701255,0.000174014003832555,-1.49275324795613,1.4812968312021,-0.0151653442820351,0.0155133722897002,TRUE,TRUE
1,7,"Peripheral embolism",NA,"SUBGROUP_AND_OVERALL","BRUISE CONTROL 2013",2013,0,0,0,0,0,338,0,0,0,343,0,0,NA,NA,NA,NA,"","Low risk","<p>No information about intervention method was included.  <br />""Randomization was performed with the use of sealed, opaque, seri-ally numbered envelopes and randomly selected block sizes of four to six and was stratified ac-cording to clinical center."". <br />""The baseline clinical and demograph-ic characteristics of the patients were similar in the two groups""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","7::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0618159043986094,-2.14057633443412e-05,-0.606141722871877,0.729773531669096,-0.0216053213783419,0.0215625098516532,TRUE,TRUE
1,7,"Peripheral embolism",NA,"SUBGROUP_AND_OVERALL","Tolosana 2009",2009,0,0,0,0,0,51,0,0,0,50,0,0,NA,NA,NA,NA,"","Low risk","<p>""Patients were randomly assigned to one study group by a computer-generated randomization scheme in permuted blocks of 4 in equal proportions"".</p><p>""No statistically significant baseline differences were observed between the groups in this series""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","7::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0618159043986094,-2.14057633443412e-05,-0.606141722871877,0.729773531669096,-0.0216053213783419,0.0215625098516532,TRUE,TRUE
1,11,"Cardiac tamponade",NA,"SUBGROUP_AND_OVERALL","BRUISE CONTROL 2013",2013,0,0,0,0,1,338,0,0,0,343,0,0,100,3.044248,0.124452,74.46617,"","Low risk","<p>No information about intervention method was included.  <br />""Randomization was performed with the use of sealed, opaque, seri-ally numbered envelopes and randomly selected block sizes of four to six and was stratified ac-cording to clinical center."". <br />""The baseline clinical and demograph-ic characteristics of the patients were similar in the two groups""</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","11::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0416106967386,0.0014687843622974,-1.62378904119825,1.54056764772105,-0.0036466246728529,0.0065841933974477,TRUE,TRUE
1,11,"Cardiac tamponade",NA,"SUBGROUP_AND_OVERALL","FinPAC 2013",2013,0,0,0,0,0,107,0,0,0,106,0,0,NA,NA,NA,NA,"","Low risk","<p>Randomization performed using number obtained by a publically available random number generator (http://www.random.org/integers/). Allocation concealment was completed using an internet-based randomization service.<br />""Baseline characteristics of the warfarin groups were well balancedexcept for a tendency to higher prevalence of heart failure in patientswith uninterrupted OAC "".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","11::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.0416106967386,0.0014687843622974,-1.62378904119825,1.54056764772105,-0.0036466246728529,0.0065841933974477,TRUE,TRUE
1,15,"Adverse events - Bleeding (clinically significant bleeding that does not qualify as device-pocket hematoma, hemothorax, cardiac tamponade, or non-tamponade pericardial effusion)",NA,"SUBGROUP_AND_OVERALL","FinPAC 2013",2013,0,0,0,0,10,107,0,0,9,106,0,0,93.216564,1.100727,0.465994,2.600035,"","Low risk","<p>Randomization performed using number obtained by a publically available random number generator (http://www.random.org/integers/). Allocation concealment was completed using an internet-based randomization service.<br />""Baseline characteristics of the warfarin groups were well balancedexcept for a tendency to higher prevalence of heart failure in patientswith uninterrupted OAC "".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","15::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00923446058393552,-0.00248297434723806,-0.831812935402429,0.8502818565703,-0.00819439196260202,0.00322844326812589,TRUE,FALSE
1,15,"Adverse events - Bleeding (clinically significant bleeding that does not qualify as device-pocket hematoma, hemothorax, cardiac tamponade, or non-tamponade pericardial effusion)",NA,"SUBGROUP_AND_OVERALL","PACEBRIDGE 2014",2014,0,0,0,0,1,81,0,0,0,86,0,0,6.783436,3.182927,0.131525,77.027377,"","Low risk","<p>""Eligible patients were randomized using a web-based computer-generated random number table with random block sizes."".<br />Allocation concealment was done by electronic web-based randomization service. <br />""Baseline characteristics were not significantly different between the two groups with the exception for concommitant treatment with clopidogrel."".</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013816.pub2/full","10.1002/14651858.CD013816.pub2","15::overall","CD013816_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00923446058393552,-0.00248297434723806,-0.831812935402429,0.8502818565703,-0.00819439196260202,0.00322844326812589,TRUE,FALSE
