"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,4,"Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario)",NA,"SUBGROUP_AND_OVERALL","Alikhani 2018",2018,0,0,0,0,15,139,0,0,12,61,0,0,24.907295,0.548561,0.273265,1.101198,NA,"Some concerns","<p>The eligible subjects were randomised into three groups but there was no detailed information on randomisation.&nbsp;<br>There was no information on allocation sequence concealment.<br>Baseline characteristics were not different and the number of participants in each group were similarly distributed.&nbsp;</p>","Low risk","<p>Both the health care personnels and the participants were blinded. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.&nbsp;</p>","Low risk","<p>2 participants from azithromycin group and 11 from placebo group were lost to follow up.&nbsp;<br>No analysis method that correct for bias was used.&nbsp;<br>It was mentioned that participants who were lost to follow up left the endemic area, not because of their health status or other issue related with intervention.&nbsp;</p>","Low risk","<p>ELISA was used .<br>Same measurement was done for both groups<br>Health care staff and participants were blind.</p>","Some concerns","<p>Pre-specified plan was available. No changes in the analysis plan.&nbsp;<br>IgG and IgM were measured at different time points and results were reported in accordance with the protocol.&nbsp;<br>There was no information regarding this.&nbsp;</p>","Some concerns","<p>The eligible subjects were randomised into three groups but there was no detailed information on randomisation.&nbsp;<br>There was no information on allocation sequence concealment.<br>Baseline characteristics were not different and the number of participants in each group were planned to similarly distributed. Both the health care personnels and the participants were blinded. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis. 2 participants from azithromycin group and 11 from placebo group were lost to follow up.&nbsp;<br>No analysis method that correct for bias was used.&nbsp;<br>It was mentioned that participants who were lost to follow up left the endemic area, not because of their health status or other issue related with intervention. ELISA was used&nbsp;<br>Same measurement was done for both groups<br>Health care staff and participants were blind. Pre-specified plan was available. No changes in the analysis plan.&nbsp;<br>IgG and IgM were measured at different time points and results were reported in accordance with the protocol.&nbsp;<br>There was no information regarding this.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","4::overall","CD014959_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.362380246815706,0.0339565056103669,-1.53652493725206,0.811764443620648,-0.0730331325114738,0.140946143732208,TRUE,FALSE
1,4,"Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario)",NA,"SUBGROUP_AND_OVERALL","Gonsalez 1998",1998,0,0,0,0,13,40,0,0,11,42,0,0,25.072217,1.240909,0.631071,2.440066,NA,"Some concerns","<p>Participants were randomised into two groups but no detailed information on the process of randomisation and concealment.&nbsp;<br>There was no useful baseline information except the number of participants in each group.</p>","Some concerns","<p>The paper described the use of double blinded method by using placebo.<br>There was no information available on carers and people delivering the interventions.<br>No information regarding this. There was no information about analysis method. 24 participants were not included in the analysis, but we are not sure what the reason is.&nbsp;<br>No information regarding this.&nbsp;</p>","High risk","<p>24 participants were not qualified for analysis. No analysis method that correct bias was used.&nbsp;<br>There was no information about 24 missing participants such as which group were they from, and the reasons of dropped out.</p>","Low risk","<p>EIA was used to diagnose. No difference on the measurement between intervention groups.<br>There was no information available on assessors awareness. The investigators used EIA to assess the outcome and thus the chances of knowledge of intervention influencing the final outcome was low.&nbsp;</p>","Some concerns","<p>Pre-specified plan was not available. There was no information regarding this. There was no information regarding this.</p>","High risk","<p>Participants were randomised into two groups but no detailed information on the process of randomisation and concealment.&nbsp;<br>There was no useful baseline information except the number of participants in each group. The paper described the use of double blinded method by using placebo.<br>There was no information available on carers and people delivering the interventions.<br>No information regarding this. There was no information about analysis method. 24 participants were not included in the analysis, but we are not sure what the reason is.&nbsp;<br>No information regarding this. 24 participants were not qualified for analysis. No analysis method that correct bias was used.&nbsp;<br>There was no information about 24 missing participants such as which group were they from, and the reasons of dropped out. EIA was used to diagnose. No difference on the measurement between intervention groups<br>There was no information available on assessors awareness. The investigators used EIA to assess the outcome and thus the chances of knowledge of intervention influencing the final outcome was low. Pre-specified plan was not available. There was no information regarding this. There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","4::overall","CD014959_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.362380246815706,0.0339565056103669,-1.53652493725206,0.811764443620648,-0.0730331325114738,0.140946143732208,TRUE,FALSE
1,4,"Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario)",NA,"SUBGROUP_AND_OVERALL","Illangasekera 2008",2008,0,0,0,0,0,292,0,0,3,310,0,0,8.541042,0.151633,0.007866,2.922962,NA,"Low risk","<p>Randomisation was done by allowing participants to choose from white identical containers that included penicillin and placebo which were labelled by an independent team.<br>There was no difference in baseline characteristics between the groups.</p>","Low risk","<p>Both investigators and participants were unaware of the type of medication they received. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the anlaysis.&nbsp;</p>","High risk","<p>Data were not availble from almost 200 participants.<br>No analysis method that correct bias was used.&nbsp;<br>No detailed information why data were not availble from 200 participants.&nbsp;<br>No detailed information why data were not availble from 200 participants.&nbsp;</p>","Low risk","<p>MAT was use to diagnose.&nbsp;<br>All the participants with febrile illness were diagnosed using MAT.&nbsp;<br>The investigators were blinded.</p>","Some concerns","<p>Pre-specified analysis plan was not available.&nbsp;</p><p>There was no information regarding this.</p><p>There was no information regarding this.</p>","High risk","<p>Randomisation was done by allowing participants to choose from white identical containers that included penicillin and placebo which were labelled by independant team. THere was no difference in baseline characteristics between intervention groups<br>Both investigators and participants were unaware of the type of medication they received. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the anlaysis. Data were not availble from almost 200 participants. No analysis method that correct bias was used. No detailed information why data were not availble from 200 participants. No detailed information why data were not availble from 200 participants.&nbsp;<br>MAT was use to diagnose. All the participants with febrile illness were diagnosed using MAT. The investigators were blinded. Pre-specified analysis plan was not available. There was no information regarding this. There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","4::overall","CD014959_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.362380246815706,0.0339565056103669,-1.53652493725206,0.811764443620648,-0.0730331325114738,0.140946143732208,TRUE,FALSE
1,4,"Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario)",NA,"SUBGROUP_AND_OVERALL","Sehgal 2000",2000,0,0,0,0,239,513,0,0,101,512,0,0,27.781612,2.361724,1.937917,2.878214,NA,"Some concerns","<p>The trial was randomised, but there was no detailed information on the process of randomisation.&nbsp;<br>It was mentioned that drug for each individual for each&nbsp;week was packed in separate packets and labelled but not enough information whether they were opaque.&nbsp;The number of participants in both groups were similar and age group were equally distributed.&nbsp;</p>","Some concerns","<p>Double blinding was mentioned.<br>Neither the laboratory personnels nor the participants aware of the intervention group they belonged to.&nbsp;<br>But no information available on whether they blinded carers and the people delivering the interventions.&nbsp;<br>It was not reported. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.&nbsp;</p>","High risk","<p>24.8% in Group A and 22.7% in Group B were drop out.&nbsp;<br>No analytical method that correce bias was used.&nbsp;<br>Some missingness of participants could depend on its true value as the reasons for withdrawn non compliance with instructions, medication for other illness, side effects or because they moved out of the area and could not be traced.&nbsp;<br>Some missingness of participants could depend on its true value as the reasons for withdrawn non compliance with instructions, medication for other illness, side effects or because they moved out of the area and could not be traced.&nbsp;</p>","Low risk","<p>MAT was used.<br>All the participants were measured equally.&nbsp;<br>Lab personnels were not aware of the intervention received by the study participants.</p>","Some concerns","<p>Pre-specified analysis plan is not availble.</p><p>There was no information regarding this.</p><p>There was no information regarding this.</p>","High risk","<p>The trial was randomised, but there was no detailed information on the process of randomisation.&nbsp;<br>It was mentioned that drug for each individual for each week was packed in separate packets and labelled but no enough information whether they were opaque. The number of participants in both groups were similar and age group were equally distributed.&nbsp;<br>Double blinding was mentioned.<br>Neither the laboratory personnels nor the participants aware of the intervention group they belonged to.&nbsp;<br>But there was no information available on whether they blinded carers and the people delivering the interventions.&nbsp;<br>It was not reported. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.</p><p>24.8% in Group A and 22.7% in Group B were drop out.&nbsp;<br>No analytical method that correce bias was used.&nbsp;<br>Some missingness of participants could depend on its true value as the reasons for&nbsp;<br>withdrawn non compliance with instructions, medication for other illness, side effects or because they moved out of the area and could not be traced.&nbsp;<br>Some missingness of participants could depend on its true value as the reasons for&nbsp;<br>withdrawn non compliance with instructions, medication for other illness, side effects or because they moved out of the area and could not be traced.&nbsp;<br>MAT was used&nbsp;<br>All the participants were measured equally.&nbsp;<br>Lab personnels were not aware of the intervention received by the study participants. Pre-specified analysis plan was not availble. There was no information regarding this. There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","4::overall","CD014959_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.362380246815706,0.0339565056103669,-1.53652493725206,0.811764443620648,-0.0730331325114738,0.140946143732208,TRUE,FALSE
1,4,"Sensitivity analysis: laboratory-confirmed leptospirosis (worst-case scenario)",NA,"SUBGROUP_AND_OVERALL","Takafuji 1984",1984,0,0,0,0,1,469,0,0,20,471,0,0,13.697835,0.050213,0.006767,0.372624,NA,"Some concerns","<p>Computer generated coding was used. Block randomisation was applied but no information about sequence concealment.</p><p>No baseline differences between intervention groups and the number of participants in each group were equal. All volunteers were male soldiers assigned at Fort Sherman.</p>","Low risk","<p>Double blind was mentioned and reported use of identical appearing placebo capsules. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.&nbsp;</p>","High risk","<p>There were missing outcome data for 107 participants. No statisical analysis that correct for bias was done.&nbsp;<br>Participants were removed from the study primarily because they received other antibiotics for unrelated medical problem. Participants were removed from the study primarily because they received other antibiotics for unrelated medical problem.&nbsp;</p>","Low risk","<p>Leptospirosis diagnosis tools: MAT and culture were used.&nbsp;<br>All the intervention groups were measured equally.&nbsp;<br>Although double blind was described, detailed information was not available.&nbsp;<br>As standard lab diagnosis was used, there was less chance to influence by knowledge.&nbsp;</p>","Some concerns","<p>No information about prespecified analysis plan.&nbsp;</p><p>There was no information regarding this.</p><p>There was no information regarding this.</p>","High risk","<p>Computer generated coding was used. but no information about&nbsp;<br>sequence concealment. No baseline differences between intervention groups and the number of participants in each group equal. All volunteer were male soldiers assigned at Fort Sherman. Double blind was mentioned and reported use of identical appearing placebo capsules. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis. There were missing outcome data for 107 participants. No statisical analysis that correct for bias was done.&nbsp;<br>Participants were removed from the study primarily because they received other antibiotics for unrelated medical problem. Participants were removed from the study primarily because they received other antibiotics for unrelated medical problem. Leptospirosis diagnosis tools: MAT and culture were used.&nbsp;<br>All the intervention groups were measured equally.&nbsp;<br>Although double blind was described, detailed information was not available.&nbsp;<br>As standard lab diagnosis was used, there was less chance to influence by knowledge. No information about prespecified analysis plan. There was no information regarding this. There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","4::overall","CD014959_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.362380246815706,0.0339565056103669,-1.53652493725206,0.811764443620648,-0.0730331325114738,0.140946143732208,TRUE,FALSE
1,9,"Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (best-case scenario)",NA,"SUBGROUP_AND_OVERALL","Alikhani 2018",2018,0,0,0,0,11,139,0,0,13,61,0,0,28.275074,0.371334,0.176393,0.781712,NA,"Some concerns","<p>The eligible subjects were randomised into three groups but there was no detailed information on randomisation.&nbsp;<br>There was no information on allocation sequence concealment.<br>Baseline characteristics were not different and the number of participants in each group were similarly distributed.&nbsp;</p>","Low risk","<p>Both the health care personnel and participants were blinded. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.</p>","Low risk","<p>2 participants from azithromycin group and 11 from placebo group were lost to follow up.&nbsp;<br>No analysis method that correct for bias was used.&nbsp;<br>It was mentioned that participants who were lost to follow up left the endemic area, not because of their health status or other issue related with intervention.&nbsp;</p>","Low risk","<p>Common symptom of leptospirosis were used as diagnostic tool.<br>No difference of measurement between groups.<br>Health center staff and participants were blind.</p>","Low risk","<p>Pre-specified analysis plan is available. No changes in the analysis plan.&nbsp;<br>All the participants with symptoms were measured during the drug consumption periods and results were reported in accordance with the protocol.&nbsp;<br>There was no information regarding this.&nbsp;</p>","Some concerns","<p>The eligible subjects were randomised into three groups but there was no detail information on randomisation.&nbsp;<br>There was no information on allocation sequence concealment.<br>Baseline characteristic were not different and the number of participants in each group were planned to similarly distributed. Both the health care personnel and participants were blinded. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis. 2 participants from azithromycin group and 11 from placebo group were lost to follow up.&nbsp;<br>No analysis method that correct for bias was used.&nbsp;<br>It was mentioned that participants who were lost to follow up left the endemic area, not because of their health status or other issue related with intervention. Common symptom of leptospirosis were used as diagnostic tool.<br>No difference of measurement between groups.<br>Health center staff and participants were blind. Pre-specified analysis plan is available. No changes in the analysis plan.&nbsp;<br>All the participants with symptoms were measured during the drug consumption periods and results were reported in accordance with the protocol.&nbsp;<br>There was no information regarding this.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","9::overall","CD014959_pub2_data","significance_only",TRUE,TRUE,FALSE,-1.22840621836499,-0.114614275718392,-2.05723080167738,-0.399581635052589,-0.235426814228273,0.00619826279148963,FALSE,FALSE
1,9,"Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (best-case scenario)",NA,"SUBGROUP_AND_OVERALL","Gonsalez 1998",1998,0,0,0,0,8,40,0,0,10,42,0,0,26.645125,0.84,0.368967,1.912368,NA,"Some concerns","<p>Participants were randomised into two groups but no detailed information on the process of randomisation and concealment.&nbsp;<br>There was no useful baseline information except the number of participants in each group.</p>","High risk","<p>Double-blinding was used. No detailed information available on blinding carers and people delivering the intervention.&nbsp;<br>No information regarding this. There was no information about analysis method. And, 24 participants were not included in the analysis, but we were not sure what the reason is.<br>There was no information regarding this.</p>","High risk","<p>24 participants were not qualified for analysis.<br>No analysis method that correct bias was used.&nbsp;<br>There was no information about 24 missing participants such as which group were they from, and the reasons of droppped out.<br>There was no information about 24 missing participants such as which group were they from, and the reasons of dropped out.</p>","Some concerns","<p>Participants who had three symptoms or more suggesting of leptospirosis and had negative serology tests were included as clinically suspected cases.<br>Same criteria were used for both groups.<br>There was no information if assesors were aware of the participants intervention.&nbsp;<br>There was no information to determine whether outcome assessment could be influenced by knowledge of intervention.&nbsp;<br>Even though there was no enough information, the outcome assessment wasn't likely to be influenced by knowledge of drug intervention.&nbsp;</p>","Some concerns","<p>Pre specifed analysis plan was not available. There was no information regarding this.</p><p>There was no information regarding this.</p>","High risk","<p>Participants were randomised into two groups but no detailed information on the process of randomisation and concealment.&nbsp;<br>There was no useful baseline information except the number of participants in each group.<br>Double blinding was used. No information available on blinding carers and people delivering the intervention.<br>No information regarding this. There was no information about analysis method. And, 24 participants were not included in the analysis, but we were not sure what the reason is.<br>There was no information regarding this.<br>24 participants were not qualified for analysis.<br>No analysis method that correct bias was used.&nbsp;<br>There was no information about 24 missing participants such as which group were they from, and the reasons of dropped out.<br>There was no information about 24 missing participants such as which group were they from, and the reasons of dropped out.<br>Participants who had three symptoms or more suggesting of leptospirosis and had negative serology tests were included as clinically suspected cases.<br>Same criteria were used for both groups.<br>There was no information if assesors were aware of the participants intervention.&nbsp;<br>There was no information to determine whether outcome assessment could be influenced by knowledge of intervention.&nbsp;<br>Even though there was not enough information, the outcome assessment wasn't likely to be influenced by knowledge of drug intervention.&nbsp;<br>Pre specifed analysis plan was not available. There was no information regarding this.</p><p>There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","9::overall","CD014959_pub2_data","significance_only",TRUE,TRUE,FALSE,-1.22840621836499,-0.114614275718392,-2.05723080167738,-0.399581635052589,-0.235426814228273,0.00619826279148963,FALSE,FALSE
1,9,"Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (best-case scenario)",NA,"SUBGROUP_AND_OVERALL","Illangasekera 2008",2008,0,0,0,0,1,292,0,0,4,310,0,0,9.107344,0.265411,0.029839,2.360783,NA,"Low risk","<p>Randomisation was done by allowing participants to choose from white identical containers that included penicillin and placebo which were labelled by an independent team.<br>There was no difference in baseline characteristics between the groups.</p>","Low risk","<p>Both participants and investigators were double blinded and didn't know the type of intervention they received.We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.&nbsp;</p>","High risk","<p>Data were not availble from almost 200 participants.<br>No analysis method that correct bias was used.&nbsp;<br>No detailed information on why data were not available from 200 participants.&nbsp;<br>No detailed information on why data were not availble from 200 participants.&nbsp;</p>","Low risk","<p>Checklist of symptoms of leptospirosis was used. So, it was expected to include common symptoms of leptospirosis.&nbsp;<br>There was no difference in measurement between groups.<br>Investigators were blinded.</p>","Some concerns","<p>Pre-specified analysis plan was not available. There was no information regarding this.</p><p>There was no information regarding this.</p>","High risk","<p>Randomisation was done by allowing participants to choose from white identical containers that included penicillin and placebo which were labelled by an independant team.<br>There was no difference in baseline characteristics between the groups.<br>Both participants and investigators were double blinded and didn't know the type of intervention they received. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis. Data were not availble from almost 200 participants.<br>No analysis method that correct bias was used.&nbsp;<br>No detailed information on why data were not availble from 200 participants.&nbsp;<br>No detailed information on why data were not availble from 200 participants.&nbsp;<br>Checklist of symptoms of leptospirosis was used. So, it was expected to include common symptoms of leptospirosis.&nbsp;<br>There was no difference in measurement between groups.<br>Investigators were blinded. Pre-specified analysis plan was not available. There was no information regarding this. There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","9::overall","CD014959_pub2_data","significance_only",TRUE,TRUE,FALSE,-1.22840621836499,-0.114614275718392,-2.05723080167738,-0.399581635052589,-0.235426814228273,0.00619826279148963,FALSE,FALSE
1,9,"Sensitivity analysis: clinical diagnosis of leptospirosis regardless of the presence of laboratory confirmation (best-case scenario)",NA,"SUBGROUP_AND_OVERALL","Sehgal 2000",2000,0,0.217333662596415,0,0,33,513,0,0,164,512,0,0.0472339208975722,35.972457,0.200827,0.14105,0.285937,NA,"Some concerns","<p>The trial was randomised, but there was no detailed information on the process of randomisation.&nbsp;<br>It was mentioned that drug for each individual for each&nbsp;week was packed in separate packets and labelled but not enough information whether they were opaque.&nbsp;The number of participants in both groups were similar and age group were equally distributed.&nbsp;</p>","Some concerns","<p>Double blinding was mentioned.<br>The participants and lab personnels were not aware of the intervention groups they were assigned to. But no information whether they blinded carers and the people deliveing the intervention.&nbsp;<br>It was not reported. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.&nbsp;</p>","High risk","<p>24.8% in Group A and 22.7% in Group B were drop out.&nbsp;<br>No analytical method that correce bias was used.&nbsp;<br>Some missingness of participants could depend on its true value as the reasons for&nbsp;<br>withdrawn non compliance with instructions, medication for other illness, side effects or because they moved out of the area and could not be traced.&nbsp;</p>","Some concerns","<p>Febrile illness was a dignotic tool. No difference of measurement between intervention groups.<br>Not clear information regarding this. There was no information to determine whether outcome assessment could be influenced by knowledge of intervention. Even though there was not enough information, the outcome assessment wasn't likely to be influenced by knowledge of intervention.&nbsp;</p>","Some concerns","<p>Pre-specified plan was not availble. There was no information regarding this.</p><p>There was no information regarding this.</p>","High risk","<p>The trial was randomised, but there was no detailed information on the process of randomisation.&nbsp;<br>It was mentioned that drug for each individual for each week was packed in separate packets and labelled but no enough information whether they were opaque. The number of participants in both groups were similar and age group were equally distributed.&nbsp;<br>Double blinding was mentioned.<br>The participants and lab personnels were not aware of the intervention groups they were assigned to. But no information whether they blinded carers and the people deliveing the intervention.&nbsp;<br>It was not reported. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis. 24.8% in Group A and 22.7% in Group B were drop out.&nbsp;<br>No analytical method that correce bias was used.&nbsp;<br>Some missingness of participants could depend on its true value as the reasons for&nbsp;<br>withdrawn non compliance with instructions, medication for other illness, side effects or because they moved out of the area and could not be traced.&nbsp;<br>Febrile illness was a dignotic tool&nbsp;<br>No difference of measurement between intervention groups<br>Not clear information regarding this.&nbsp;<br>There was no information to determine whether outcome assessment could be influenced by knowledge of intervention.&nbsp;<br>Even though there was not enough information, the outcome assessment wasn't likely to be influenced by knowledge of intervention.&nbsp;<br>Pre-specified plan was not availble. There was no information regarding this. There was no information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","9::overall","CD014959_pub2_data","significance_only",TRUE,TRUE,FALSE,-1.22840621836499,-0.114614275718392,-2.05723080167738,-0.399581635052589,-0.235426814228273,0.00619826279148963,FALSE,FALSE
1,14,"Proportion of people with non-serious adverse events",NA,"SUBGROUP_AND_OVERALL","Alikhani 2018",2018,0,0,0,0,11,137,0,0,0,50,0,0,26.151637,8.5,0.510134,141.629365,NA,"Some concerns","<p>The eligible subjects were randomised into three groups but there was no detailed information on randomisation.&nbsp;<br>There was no information on allocation sequence concealment.<br>Baseline characteristics were not different and the number of participants in each group were similarly distributed.&nbsp;</p>","Low risk","<p>Both the health care personnels and the participants were blinded. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis.&nbsp;</p>","Low risk","<p>2 participants from azithromycin group and 11 from placebo group were lost to follow up.&nbsp;<br>No analysis method that correct for bias was used.&nbsp;<br>It was mentioned that participants who were lost to follow up left the endemic area, not because of their health status or other issue related with intervention.&nbsp;</p>","Low risk","<p>The outcomes were already prespecified. Interview was applied as method of measurement.&nbsp;<br>All groups were interviewed and they were measured during drug consumption period.&nbsp;<br>Health center staff were blined.</p>","Some concerns","<p>Prespecified plan was available. No changes in the analysis plan.&nbsp;<br>Only interview method was applied.&nbsp;<br>No information regarding this.</p>","Some concerns","<p>The eligible subjects were randomised into three groups but there was no detail information on randomisation.&nbsp;<br>There was no information on allocation sequence concealment.<br>Baseline characteristic were not different and the number of participants in each group were planned to similarly distributed. Both the health care personnels and the participants were blinded. We assumed that modified intention to treat was applied as participants with missing outcomes were not included in the analysis. 2 participants from azithromycin group and 11 from placebo group were lost to follow up.&nbsp;<br>No analysis method that correct for bias was used.&nbsp;<br>It was mentioned that participants who were lost to follow up left the endemic area, not because of their health status or other issue related with intervention. The outcomes were already prespecified. Interview was applied as method of measurement.&nbsp;<br>All groups were interviewed and they were measured during drug consumption period.&nbsp;<br>Health center staff were blined. Prespecified plan was available. No changes in the analysis plan.&nbsp;<br>Only interview method was applied.&nbsp;<br>No information regarding this.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014959.pub2/full","10.1002/14651858.CD014959.pub2","14::overall","CD014959_pub2_data","significance_only",TRUE,TRUE,FALSE,2.35116496919316,0.0322766818592607,0.904005138198953,3.79832480018736,-0.0049266851778673,0.0694800488963888,TRUE,FALSE
