"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","600 mcg vs placebo",4,"SUBGROUP_AND_OVERALL","Schulman 2001",2001,0,1.48556075483385,0,0,3,50,0,0,0,16,0,2.20689075630252,3.545241,2.333333,0.126868,42.914172,"Schulman 2001 - We included only data from part one of the study, a dose-ranging study.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::4","CD002112_pub2_data","significance_only",TRUE,FALSE,TRUE,0.548787418643163,0.0750577646446802,-0.0737796537772848,1.17135449106361,0.0251258658092371,0.124989663480123,TRUE,FALSE
1,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","600 mcg vs placebo",4,"SUBGROUP_AND_OVERALL","Skoog 1997",1997,0,1.52248371299884,0,0,2,33,0,0,0,12,0,2.31795665634675,3.433211,1.911765,0.098243,37.202019,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::4","CD002112_pub2_data","significance_only",TRUE,FALSE,TRUE,0.548787418643163,0.0750577646446802,-0.0737796537772848,1.17135449106361,0.0251258658092371,0.124989663480123,TRUE,FALSE
1,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","800 mcg vs placebo",5,"SUBGROUP_AND_OVERALL","Neveus 1999#",1999,0,1.05169415994414,0,0,6,33,0,0,1,17,0,1.10606060606061,6.184647,3.090909,0.40411,23.641381,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::5","CD002112_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.012158078447545,0.00794967542453284,-0.547052538257894,0.522736381362804,-0.0981512035712946,0.11405055442036,FALSE,FALSE
1,4,"Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment)","20 mcg vs placebo",1,"SUBGROUP_AND_OVERALL","Dimson 1986#",1986,0,0,0,0,0,17,0,0,0,17,0,0,NA,NA,NA,NA,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","4::1","CD002112_pub2_data","significance_only",TRUE,FALSE,TRUE,0.415059973430352,0.0913183354976259,-0.0131350315355879,0.843254978396293,0.00436810990681041,0.178268561088441,TRUE,TRUE
1,4,"Number of children dry at follow-up (maintaining 14 consecutive dry nights after stopping treatment)","20 mcg vs placebo",1,"SUBGROUP_AND_OVERALL","Ferrara 2008",2008,0,0,0,0,14,50,0,0,0,51,0,0,100,29.568627,1.811414,482.663648,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","4::1","CD002112_pub2_data","significance_only",TRUE,FALSE,TRUE,0.415059973430352,0.0913183354976259,-0.0131350315355879,0.843254978396293,0.00436810990681041,0.178268561088441,TRUE,TRUE
2,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","400 mcg vs 600 mcg",4,"SUBGROUP_AND_OVERALL","Schulman 2001",2001,0,0.677630927178938,0,0,6,49,0,0,3,50,0,0.459183673469388,60.000215,2.040816,0.54044,7.706563,"Schulman 2001 - We included only data from part one of the study, a dose-ranging study.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::4","CD002112_pub2_data","significance_only",TRUE,FALSE,TRUE,0.548787418643163,0.0750577646446802,-0.0737796537772848,1.17135449106361,0.0251258658092371,0.124989663480123,TRUE,FALSE
2,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","400 mcg vs 600 mcg",4,"SUBGROUP_AND_OVERALL","Skoog 1997",1997,0,0,0,0,4,33,0,0,2,33,0,0,39.999785,2,0.392898,10.180767,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::4","CD002112_pub2_data","significance_only",TRUE,FALSE,TRUE,0.548787418643163,0.0750577646446802,-0.0737796537772848,1.17135449106361,0.0251258658092371,0.124989663480123,TRUE,FALSE
2,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","400 mcg vs 800 mcg",5,"SUBGROUP_AND_OVERALL","Neveus 1999#",1999,0,0,0,0,3,33,0,0,6,33,0,0,100,0.5,0.136375,1.833176,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::5","CD002112_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.012158078447545,0.00794967542453284,-0.547052538257894,0.522736381362804,-0.0981512035712946,0.11405055442036,FALSE,FALSE
2,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","Oral vs nasal",6,"SUBGROUP_AND_OVERALL","Fjellestad 1987#",1987,0,0,0,0,2,20,0,0,1,20,0,0,0.47906,2,0.196732,20.332241,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::6","CD002112_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0111645307531015,-0.00645595590712058,-0.463810604597619,0.486139666103822,-0.0935399803088853,0.0806280684946441,TRUE,FALSE
2,2,"Number of children achieving 14 consecutive dry nights by the end of treatment","Oral vs nasal",6,"SUBGROUP_AND_OVERALL","Taghavi Ardakani 2010",2010,0,0,0,0,40,50,0,0,46,50,0,0,99.52094,0.869565,0.74033,1.021361,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD002112.pub2/full","10.1002/14651858.CD002112.pub2","2::6","CD002112_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0111645307531015,-0.00645595590712058,-0.463810604597619,0.486139666103822,-0.0935399803088853,0.0806280684946441,TRUE,FALSE
