"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"All-cause mortality (dabigatran versus placebo)","","SUBGROUP_AND_OVERALL","REDEEM",2011,0,0.311886400053838,0,0,32,1490,0,0,14,371,0,0.097273126538543,100,0.569128,0.306876,1.055494,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
2,3,"Cardiovascular mortality (dabigatran versus placebo)","","SUBGROUP_AND_OVERALL","REDEEM",2011,0,0,0,0,26,1490,0,0,9,371,0,0,100,0.719314,0.339974,1.521919,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
3,3,"Major bleeding (dabigatran versus placebo)","","SUBGROUP_AND_OVERALL","REDEEM",2011,0,0,0,0,7,1490,0,0,1,371,0,0,100,1.742953,0.215107,14.122681,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
4,3,"Major bleeding","Apixaban 5 mg versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 1",2011,0,0,0,0,0,315,0,0,2,599,0,0,100,0.379747,0.018287,7.885732,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
4,3,"Major bleeding","Apixaban total versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 1",2011,0,0,0,0,3,630,0,0,2,599,0,0,8.463364,1.42619,0.239144,8.505402,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
4,3,"Major bleeding","Apixaban total versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 2",2015,0,0,0,0,46,3673,0,0,18,3642,0,0,91.536636,2.533987,1.472287,4.361302,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
4,3,"Major bleeding","Apixaban 10 mg versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 1",2011,0,0,0,0,3,315,0,0,2,599,0,0,8.478204,2.852381,0.479107,16.981771,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
4,3,"Major bleeding","Apixaban 10 mg versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 2",2015,0,0,0,0,46,3673,0,0,18,3642,0,0,91.521796,2.533987,1.472287,4.361302,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","3::overall","CD014678_pub2_data","significance_only",TRUE,TRUE,FALSE,0.436364028194179,0.00207667830939111,0.0760584419996119,0.796669614388746,-0.000365580451901601,0.00451893707068382,TRUE,FALSE
4,5,"Stroke","Apixaban 5 mg versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 1",2011,0,0,0,0,0,317,0,0,2,611,0,0,100,0.384906,0.018535,7.993125,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","5::overall","CD014678_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.165027668527689,-0.00115429279636099,-0.373219691828713,0.0431643547733357,-0.00226591798210686,-4.26676106151174e-05,TRUE,TRUE
4,5,"Stroke","Apixaban 10 mg versus placebo","SUBGROUP_AND_OVERALL","APPRAISE 1",2011,0,0,0,0,1,318,0,0,2,611,0,0,4.615361,0.960692,0.087446,10.554216,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD014678.pub2/full","10.1002/14651858.CD014678.pub2","5::overall","CD014678_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.165027668527689,-0.00115429279636099,-0.373219691828713,0.0431643547733357,-0.00226591798210686,-4.26676106151174e-05,TRUE,TRUE
