"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,5,"Persistence of OME: randomised by child (very short-term)","","SUBGROUP_AND_OVERALL","Elkholy 2021",2021,0,0,0,0,2,20,0,0,6,20,0,0,0,0.333333,0.076229,1.457605,"2 weeks follow-up. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","5::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.275249497738547,0.00820761541538713,-1.28964176659318,0.739142771116081,-0.0158800198244691,0.0322952506552433,TRUE,TRUE
1,6,"Persistence of OME: randomised by child (medium-term)","Adjusted for non-independence of within-individual measurements, assuming ICC of 0.5","SUBGROUP_AND_OVERALL","Rach 1991",1991,0,0,0,0,6,29,0,0,17,25,0,0,0,0.30426,0.142059,0.651656,"Bilateral VT versus nil at 6 months. Analysed by ear. Average cluster size = 2; DE = 1.5.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","6::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,0.166903560038502,-0.0601010619414235,-1.19071162268977,1.52451874276677,-0.292159336076819,0.171957212193972,TRUE,TRUE
1,9,"Mean improvement in expressive language, randomised by child (medium-term)","","SUBGROUP_AND_OVERALL","Rach 1991",1991,0,0,0.29,0.681027,0,21,0.17,0.587589,0,20,0,0,100,0.12,-0.268788,0.508788,"Comparison of mean improvement in z-score on Reynell test for verbal comprehension. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","9::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00416388189351341,-0.00225645347991477,-0.737316133030543,0.74564389681757,-0.042157383307989,0.0376444763481595,TRUE,TRUE
2,5,"Mean final hearing threshold, randomised by child (long-term)","Assumed correlation coefficient for Paradise 2007 (left and right ear data combined) of 0.5","SUBGROUP_AND_OVERALL","Maw 1999",1999,0,0,12.7,11.5,0,75,14.3,10.5,0,67,0,0,4.512596,-1.6,-5.218699,2.018699,"Bilateral VT versus WW at 18 months; best ear at 4000 Hz.","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","5::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.275249497738547,0.00820761541538713,-1.28964176659318,0.739142771116081,-0.0158800198244691,0.0322952506552433,TRUE,TRUE
2,5,"Mean final hearing threshold, randomised by child (long-term)","Assumed correlation coefficient for Paradise 2007 (left and right ear data combined) of 0.5","SUBGROUP_AND_OVERALL","Paradise 2007",2007,0,0,6.2,3.55,0,147,5.75,3.6,0,134,0,0,84.31342,0.45,-0.387177,1.287177,"At age 5, R and L ear data combined, with correction of variance. Assumed CC = 0.5. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","5::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.275249497738547,0.00820761541538713,-1.28964176659318,0.739142771116081,-0.0158800198244691,0.0322952506552433,TRUE,TRUE
2,5,"Mean final hearing threshold, randomised by child (long-term)","Assumed correlation coefficient for Paradise 2007 (left and right ear data combined) of 0.5","SUBGROUP_AND_OVERALL","TARGET 2000",NA,0,0,18.7,8.9,0,108,18.2,8.1,0,102,0,0,11.173984,0.5,-1.799649,2.799649,"Bilateral VT versus WW at 2 years. Maximum cases available. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","5::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.275249497738547,0.00820761541538713,-1.28964176659318,0.739142771116081,-0.0158800198244691,0.0322952506552433,TRUE,TRUE
2,6,"Hearing in noise test, randomised by child (long-term)","Competing noise from the front (dB)","SUBGROUP_AND_OVERALL","Paradise 2007",2007,0,0,-0.4,1.7,0,195,-0.6,1.6,0,196,0,0,100,0.2,-0.127271,0.527271,"Age 9 to 11. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","6::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,0.166903560038502,-0.0601010619414235,-1.19071162268977,1.52451874276677,-0.292159336076819,0.171957212193972,TRUE,TRUE
2,6,"Hearing in noise test, randomised by child (long-term)","Competing noise from the right (dB)","SUBGROUP_AND_OVERALL","Paradise 2007",2007,0,0,-7,3,0,195,-7,2.4,0,196,0,0,100,0,-0.538693,0.538693,"Age 9 to 11. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","6::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,0.166903560038502,-0.0601010619414235,-1.19071162268977,1.52451874276677,-0.292159336076819,0.171957212193972,TRUE,TRUE
2,6,"Hearing in noise test, randomised by child (long-term)","Competing noise from the left (dB)","SUBGROUP_AND_OVERALL","Paradise 2007",2007,0,0,-6.4,2.5,0,195,-6.8,2.5,0,196,0,0,100,0.4,-0.0956,0.8956,"Age 9 to 11. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","6::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,0.166903560038502,-0.0601010619414235,-1.19071162268977,1.52451874276677,-0.292159336076819,0.171957212193972,TRUE,TRUE
2,9,"Adverse event: persistent perforation, randomised by child (medium-term)","","SUBGROUP_AND_OVERALL","Velepic 2011",2011,0,0,0,0,0,59,0,0,0,102,0,0,100,0,-0.026632,0.026632,"Early VT + ad versus WW + ad, at least 6 months after surgery. Analysis by ears. ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015215.pub2/full","10.1002/14651858.CD015215.pub2","9::overall","CD015215_pub2_data","direction_only",FALSE,FALSE,FALSE,0.00416388189351341,-0.00225645347991477,-0.737316133030543,0.74564389681757,-0.042157383307989,0.0376444763481595,TRUE,TRUE
