"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Cao 2009",2009,0,0,0,0,0,41,0,0,1,45,0,0,1.52773,0.365079,0.015286,8.719092,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Choudry 2016",2016,0,0,0,0,3,46,0,0,0,39,0,0,1.78811,5.957447,0.317145,111.908243,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Gao 2013",2013,0,0,0,0,1,21,0,0,0,21,0,0,1.554635,3,0.129126,69.699364,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Grajek 2010",2005,0,0,0,0,1,27,0,0,0,12,0,0,1.567861,1.392857,0.060754,31.933014,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Haddad 2020",2020,0,0,0,0,0,17,0,0,1,20,0,0,1.562073,0.388889,0.016865,8.967607,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Hirsch 2011",2010,0,0,0,0,1,65,0,0,2,60,0,0,2.727862,0.461538,0.042944,4.960376,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Karpov 2005",2005,0,0,0,0,10,28,0,0,4,34,0,0,14.056609,3.035714,1.066459,8.641272,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Kirgizova 2015",2017,0,0,0,0,2,10,0,0,7,16,0,0,8.336218,0.457143,0.117518,1.778284,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Lunde 2006",2006,0,0,0,0,1,49,0,0,1,50,0,0,2.043467,1.020408,0.065647,15.861052,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
1,1,"All-cause mortality","Long-term follow-up (≥ 12 months)","SUBGROUP_AND_OVERALL","Mathur 2020",2020,0,0,0,0,6,185,0,0,7,190,0,0,13.399001,0.880309,0.301511,2.5702,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD006536.pub5/full","10.1002/14651858.CD006536.pub5","1::overall","CD006536_pub5_data","direction_only",FALSE,TRUE,TRUE,-0.245554815160856,0.00507046159392783,-0.400776100614101,-0.0903335297076115,0.00204939292172051,0.00809153026613516,TRUE,TRUE
