"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Mortality","Combination therapy versus bosentan",2,"SUBGROUP_AND_OVERALL","Vizza 2017",2017,0,1.62127736831515,0,0,1,50,0,0,0,53,0,2.62854030501089,9.064743,3.176471,0.132407,76.204152,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","2::2","CD015824_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.164782125823178,0.00518303000828143,-1.07722628756061,0.747662035914253,-0.0176320449603993,0.0279981049769621,TRUE,FALSE
1,3,"Hospitalisation","Combination therapy versus ambrisentan",1,"SUBGROUP_AND_OVERALL","Galiè 2015",2015,0,0.379033611239277,0,0,10,253,0,0,18,126,0,0.143666478449087,56.296599,0.27668,0.131627,0.581583,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.</p>","High risk","<p>High dropout rates ranging 21% to 31%.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","High risk","<p>High dropout rates ranging 21% to 31%.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","3::1","CD015824_pub2_data","significance_only",TRUE,TRUE,FALSE,-1.41028845259548,-0.0627899293513194,-2.18926081886549,-0.63131608632548,-0.13287547719795,0.00729561849531137,TRUE,FALSE
1,3,"Hospitalisation","Combination therapy versus ambrisentan",1,"SUBGROUP_AND_OVERALL","Zhuang 2014",2014,0,1.53890283708636,0,0,0,60,0,0,2,64,0,2.36822194199243,5.670582,0.213115,0.01044,4.350408,NA,"Some concerns","<p>The details of the randomization process were not provided.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","Some concerns","<p>The details of the randomization process were not provided.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","3::1","CD015824_pub2_data","significance_only",TRUE,TRUE,FALSE,-1.41028845259548,-0.0627899293513194,-2.18926081886549,-0.63131608632548,-0.13287547719795,0.00729561849531137,TRUE,FALSE
1,6,"Worsening in World Health Organization functional class ","Combination therapy versus bosentan",2,"SUBGROUP_AND_OVERALL","Barst 2011",2011,0,0.516026670729541,0,0,10,87,0,0,5,45,0,0.266283524904215,19.92299,1.034483,0.376254,2.844238,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","6::2","CD015824_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0900763675342516,-0.00940653540355075,-0.47613553887492,0.656288273943424,-0.0368468767716105,0.018033805964509,TRUE,FALSE
1,6,"Worsening in World Health Organization functional class ","Combination therapy versus bosentan",2,"SUBGROUP_AND_OVERALL","Vizza 2017",2017,0,1.62127736831515,0,0,0,50,0,0,1,53,0,2.62854030501089,4.404649,0.352941,0.014712,8.467128,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","6::2","CD015824_pub2_data","direction_only",FALSE,FALSE,FALSE,0.0900763675342516,-0.00940653540355075,-0.47613553887492,0.656288273943424,-0.0368468767716105,0.018033805964509,TRUE,FALSE
1,9,"Withdrawal from the trial","Combination therapy versus ambrisentan",1,"SUBGROUP_AND_OVERALL","Galiè 2015",2015,0,0.170194298784567,0,0,62,302,0,0,44,152,0,0.0289660993387704,56.433476,0.709211,0.508049,0.990023,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","Low risk","<p>No significant issues.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","9::1","CD015824_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.310809096623767,-0.0441846558535474,-0.612721244800202,-0.00889694844733152,-0.108429031298911,0.0200597195918166,FALSE,FALSE
1,9,"Withdrawal from the trial","Combination therapy versus ambrisentan",1,"SUBGROUP_AND_OVERALL","Zhuang 2014",2014,0,0.578251675311019,0,0,6,60,0,0,5,64,0,0.334375,19.102037,1.28,0.412099,3.975747,NA,"Some concerns","<p>The details of the randomization process were not provided.</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Some concerns","<p>The details of the randomization process were not provided.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","9::1","CD015824_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.310809096623767,-0.0441846558535474,-0.612721244800202,-0.00889694844733152,-0.108429031298911,0.0200597195918166,FALSE,FALSE
2,2,"Mortality","Combination therapy versus PDE5is",2,"SUBGROUP_AND_OVERALL","Barst 2011",2011,0,1.62541370025286,0,0,0,87,0,0,1,74,0,2.6419696969697,3.094717,0.284091,0.011746,6.870874,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","2::2","CD015824_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.164782125823178,0.00518303000828143,-1.07722628756061,0.747662035914253,-0.0176320449603993,0.0279981049769621,TRUE,FALSE
2,2,"Mortality","Combination therapy versus PDE5is",2,"SUBGROUP_AND_OVERALL","Galiè 2015",2015,0,0.515325863699757,0,0,9,253,0,0,6,121,0,0.2655607457979,15.510822,0.717391,0.261282,1.96971,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","High risk","<p>High dropout rates ranging 21% to 29%.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","High risk","<p>High dropout rates ranging 21% to 31%.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","2::2","CD015824_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.164782125823178,0.00518303000828143,-1.07722628756061,0.747662035914253,-0.0176320449603993,0.0279981049769621,TRUE,FALSE
2,2,"Mortality","Combination therapy versus PDE5is",2,"SUBGROUP_AND_OVERALL","Grünig 2024",2024,0,1.50141027178876,0,0,3,107,0,0,0,44,0,2.2542328042328,1.348767,2.916667,0.153774,55.320938,NA,"Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","Low risk","<p>No significant issues.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015824.pub2/full","10.1002/14651858.CD015824.pub2","2::2","CD015824_pub2_data","direction_only",FALSE,FALSE,FALSE,-0.164782125823178,0.00518303000828143,-1.07722628756061,0.747662035914253,-0.0176320449603993,0.0279981049769621,TRUE,FALSE
