"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,5,"Length of stay","","SUBGROUP_AND_OVERALL","Torres-Arreola 2009","2009",0,0.882287579278446,7.1,5.9,0,59,6.3,3.1,0,51,0,0.77843137254902,100,0.8,-0.929252,2.529252,"","Some concerns","<p>""Each patient was randomly allocated to one strategy after they had given written informed consent and completed questionnaires and they were randomised by the coordinator of the study using consecutive opaque envelopes, which were<br>chosen by the patients or their relatives.""<br>There were statistically significant differences between groups for a number of baseline demographics, including stroke symptoms and Brunnstrom score.</p>","Some concerns","<p>There is insufficient information to judge whether there could have been deviations from the intended intervention. The ""no treatment"" group received an education intervention and it could have been possible that the nurse delivering this intervention delivered some rehabilitation.</p><p>Participants were analysed according to assigned intervention</p>","Low risk","<p>110 randomised and data available for 110. There were a number of drop outs but length of stay data were available for all.</p>","Low risk","<p>We (the review team) have used the reported length of stay data, but the intervention continued following hospital discharge. Therefore this assessment is only appropriate for judging the effect of the hospital based part of this intervention.</p><p>""All outcome variables were gathered by a team of nurses who were different from the intervention team and were blinded to the randomised group<br>allocation.""</p>","Some concerns","<p>No protocol identified</p>","Some concerns","<p>Some concerns due to baseline differences, potential deviations from interventions and lack of protocol. The study results only apply to the period of hospital based rehabilitation.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","5::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,-0.2182593643719,-0.0390783847551098,-0.471283541252354,0.0347648125085537,-0.0751974271201965,-0.00295934239002319,TRUE,TRUE
1,6,"Adverse events","","SUBGROUP_AND_OVERALL","ACTIV 2021","2021",0,0.403755217985094,0,0,6,47,0,0,1,48,0,0.163018276050191,28.612023,6.12766,0.76672,48.972506,"All AE (any severity) considered related to the study. Data are number of adverse events (not number of participants experiencing one event) (as reported in PhD thesis).","Low risk","<p>""Randomization occurred after the baseline assessment.Participants were allocated to an ACTIV group or a usualcare control group using a 1:1 ratio. Stratified block ran-domization was used according to participants’ geographiccenter and baseline mobility. Random block sizes were usedthat ensured a probability smaller than 0.1% that balancewould be broken across strata by 4 or more participants.The randomization software was coded and tested by thetrial statistician, then handed to an independent party forrandom number generator seeding, execution of allocation,and day-to-day management of randomization. The recruit-ers, assessors, and personnel involved in data managementand analysis were blinded to participants’ treatment alloca-tion.""</p>","Low risk","<p>The intervention was provided by a trained therapost following a specified treatment program. An ""intervention physical therapist"" provided the treatment, while a different research assistant was in contact with control group participants, preventing possibility for contamination between groups.&nbsp;</p>","Some concerns","<p>Small number of participants lost to follow up (1 from treatment group, 3 from control group. But also 6 participants discontinued intervention, and one discontinued control.&nbsp;</p>","Low risk","<p>""A research assistant blinded to group allo-cation telephoned each participant on a monthly basis torecord adverse events. Physical activity outside the study(PAOS) was also recorded to ascertain potential relatednessof any adverse events. Adverse events were coded by 2 independent assessors, also blinded to group allocation,according to the Common Terminology Criteria for AdverseEvents version 4.0.""</p>","Low risk","<p>Trials registry and published protocol. No noted differences between protocol and review.&nbsp;</p>","Some concerns","<p>Some concerns due to drop-outs from treatment group.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
1,6,"Adverse events","","SUBGROUP_AND_OVERALL","Aravind 2022","2022",0,1.45184129203398,0,0,0,16,0,0,1,17,0,2.1078431372549,42.135334,0.352941,0.015411,8.082984,"AEs are injurious falls","Low risk","<p>""A Toronto-based research assistant, unfamiliar with participants, prepared a list of randomization assignments for each site by flipping a coin (block size of 2)"" and informed participants of group allocation by phone. Participants were stratified by site and gait speed</p><p>There were differences between groups at baseline, but these were explored and accounted for in the analysis.</p>","Low risk","<p>Participants were not blinded to their group allocation which could have resulted in a bias, especially on self-report measures.<br>Control group received no therapy; intervention was delivered after hospital discharge, limiting opportunties for contamination between groups.</p><p>Participants were analysed according to the group to which they were randomised.</p>","Low risk","<p>2 and 4 drop outs in intervention/followup group . &nbsp;Adverse events data fully reported.&nbsp;</p>","Low risk","<p>Assessment of adverse events pre-planned:&nbsp;</p><p>""Fitness instructors documented attendance and adverse events that occurred during exercise classes using a standardized form.""</p>","Low risk","<p>Published protocol and trial registration available. Results reported as per pre-published protocol.&nbsp;</p>","Low risk","<p>Judged low risk of bias for all domains. Adequate randomisation and allocation concealment. Assessment of adverse events clearly planned and reported. &nbsp;Study protocol available.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
1,6,"Adverse events","","SUBGROUP_AND_OVERALL","ReTrain 2018","2018",0,1.42837661009264,0,0,21,21,0,0,0,20,0,2.04025974025974,14.79444,41.045455,2.652036,635.258839,"Related, probably related, and possible related AE and SAE. Data are number of adverse events (not number of participants experiencing one event).","Low risk","<p>""Participants were individually randomised (1:1) via a computer-generated randomisation sequence minimised for time since stroke and level of functional disability.""<br>""The Trial Manager requested randomisation only after a cohort of participants had been consented""<br>Balance of characteristics across trial arms.</p>","Low risk","<p>The intervention was delivered in a community setting, so no potential for pariticpants to observe treatments for other groups.</p><p>Participants were analysed according to the group to which they were randomised.</p>","Some concerns","<p>2 dropouts in each of contol (22) and intervention (23) groups. Low number of drop outs, balanced between groups.&nbsp;</p><p>Some concerns as adverse events not recorded for control group during intervention period.</p>","Low risk","<p>Assessment of adverse events pre-planned.&nbsp;</p>","Low risk","<p>Comprehensive protocol; no evidence of difference between protocol and study.&nbsp;</p>","Some concerns","<p>Some concerns as adverse events not recorded for control group during intervention period.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
1,6,"Adverse events","","SUBGROUP_AND_OVERALL","Signal 2014","2014",0,1.52752523165195,0,0,0,5,0,0,0,5,0,2.33333333333333,NA,NA,NA,NA,"Strength and task-specific training (STT) vs usual care (UCC); AEs related to trial","Low risk","<p>""Following baseline assessment each<br>participant was assigned using pseudo-randomisation (minimisation)..."". Minimisation is considered low risk of bias.&nbsp;</p><p>""All participants were assigned within the same session by a blinded researcher not involved in other aspects of the trial to ensure that no selection bias was introduced.""<br>Intervention groups balanced.</p>","Low risk","<p>""All participants were blinded to the study hypothesis and were only informed whether theyhad been allocated to a rehabilitation or control group.""</p><p>Unblinded physio observed each group to ensure fidelity to the intervention was maintained.</p><p>Participants were analysed according to the group to which they were randomised.</p>","Low risk","<p>20 randomised. Data from 19 analysed.&nbsp;</p><p>Adverse events reported for all groups.</p>","Low risk","<p>Recording of adverse events pre-planned and clearly reported.&nbsp;</p>","Low risk","<p>Trial registered: ACTRN12610000460000&nbsp;<br>Data reported and analysed according to pre-stated plan.</p>","Low risk","<p>Considered low risk of bias for all domains.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
1,6,"Adverse events","","SUBGROUP_AND_OVERALL","Wang 2022","2022",0,1.62139779746059,0,0,2,52,0,0,0,52,0,2.62893081761006,14.458203,5,0.245868,101.680516,"AEs are stroke progression (considered possibly related to trial)","Low risk","<p>""This is a single assessor blind parallel group, and one-site RCT of rehabilitation nursing in acute ischaemic stroke. When patients are admitted to the hospital, the wCST-LL is determined first and then patients are divided into a ‘large’ group (wCST-LL is greater than or equal to 2mL) or ‘small’ group (wCST-LL is less than 2mL). Then, patients are randomly assigned to an experimental or control group according to a computer-generated random number"".</p><p>""After stratifying into large and small groups by wCST-LL, each group of patients will be randomly divided into an experimental group and a control group by a computer - generated random number method. After eligible<br>patients sign an informed consent, a trained and qualified assessor, blinded for the implementation of the intervention, will conduct the baseline assessments. Patients will be assigned a number according to the order of baseline assessment, and each ordinal number will correspond to a random number. Due to the characteristics of the face-to-face treatment, patients may know their grouping and those who deliver the intervention cannot achieve blind - ness, thus, it is a single assessor- blinded study""<br>""No statistically significant between-group differences were observed at baseline""</p>","Low risk","<p>""Due to the characteristics of the face-to-face treatment, patients may know their grouping and those who deliver the intervention cannot achieve blind - ness""<br>""There was no lack of information in the rehabilitation record form, and no training was reported to be inconsistent with the intervention program during the weekly random checks conducted by head nurses. Thus, fidelity of nurses in the delivery of intervention was well ensured.""</p>","Low risk","<p>104 randomised; 101 baseline assessment; 88 with data in data analysis.<br>Reasons for drop outs / missing data are balanced between groups.&nbsp;</p>","High risk","<p>States that monitored adverse events included: stroke progression, cardiovascular complications, fall-induced injury, venous thromboembolism, pressure ulcers, pneumonia, urinary tract infections, and complications caused by improper exercise. Drop outs were reported in Figure 1: Flowchart of Study Participants. Authors reported ""None of the patients experienced severe adverse events during the study period"". &nbsp;However, study flowchart reported: Intervention group: 1 thrombolysis in limb; 2 Stroke progression; Control group: 1 ""cardiac vegetation"". &nbsp; We have assumed that the drop-outs reported after 7 days represent all participants with adverse events, but are uncertain about this.&nbsp;</p>","Low risk","<p>Trial registration NCT03702452. Protocol published, including analysis plan.&nbsp;<br>Analysis followed pre-specified plan.&nbsp;</p>","High risk","<p>Judged high risk of bias due to lack of clarity over reporting of adverse events.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
2,5,"Adverse eventsa","","SUBGROUP_AND_OVERALL","ReTrain 2018","2018",0,0,0,0,84,21,0,0,0,20,0,0,NA,NA,NA,NA,"Data gathered at 6- and 9-month follow-up. All AE (any severity) considered related to the study. Data are number of adverse events (not number of participants experiencing one event).","Low risk","<p>""Participants were individually randomised (1:1) via a computer-generated randomisation sequence minimised for time since stroke and level of functional disability.""<br>""The Trial Manager requested randomisation only after a cohort of participants had been consented""<br>Balance of characteristics across trial arms.</p>","","","","","","","","","","","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","5::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,-0.2182593643719,-0.0390783847551098,-0.471283541252354,0.0347648125085537,-0.0751974271201965,-0.00295934239002319,TRUE,TRUE
3,5,"Length of stay","","SUBGROUP_AND_OVERALL","Blennerhassett 2004","2004",0,15.8723449223274,58.3,30.1,0,15,91.3,53.6,0,15,0,251.931333333333,100,-33,-64.109224,-1.890776,"","Some concerns","<p>Randomisation was performed by a person independent from the study drawing a pre-sealed opaque envelope that specified group allocation.<br>Stroke onset to start varied between 2 groups (mobility mean 36 days, upper limb mean 50.1 days)&nbsp;</p>","Low risk","<p>""The duration of interdisciplinary therapy was recorded. The amount of physiotherapy time related to mobility and upper limb tasks was also documented. Subjects were not blinded to the research procedure although they were not told of the study hypotheses. Treating physiotherapists were not told of group allocations although they may have found out through interaction with subjects during physiotherapy treatments.""<br>""Mobility circuit classes were conducted separately from the Upper Limb sessions"" reducing possibility of contamination between groups.</p><p>""Independent sample t-tests and chi-square tests were used to examine between-group differences for baseline, treatment time and length of stay data""</p>","Low risk","<p>30 randomised. ""All subjects completed four weeks of additional training and follow-up was 100% at four weeks and 97% at six months. All subjects completed the mobility and MAS measurements on the initial and four week test.""</p>","Low risk","<p>Length of stay is an objective measure, unlikely to be influenced by a study assessor.&nbsp;</p>","Some concerns","<p>No protocol available.&nbsp;</p>","Some concerns","<p>Some concerns about baseline differences and lack of protocol.&nbsp;</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","5::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,-0.2182593643719,-0.0390783847551098,-0.471283541252354,0.0347648125085537,-0.0751974271201965,-0.00295934239002319,TRUE,TRUE
3,6,"Adverse events","","SUBGROUP_AND_OVERALL","Dean 2006","2006",0,1.62496823321036,0,0,1,76,0,0,0,75,0,2.64052175894281,8.32473,2.961039,0.122537,71.55164,"Data are falls or other AE related to intervention, as defined by study authors","Low risk","<p>""Randomisation will be stratified by stroke club site using a computer gen-erated random number schedule with variable block sizes 2–6. Generation of the randomisation sequence will be performed centrally by a researcher not involved in recruitment or assessment. Group allocation will be con-cealed using consecutively-numbered opaque envelopes. The opaque envelope will be opened after completion of the assessment in the presence of the participant.""<br>""At baseline, the groups were similar in terms of demographic characteristics and other comorbidities""</p>","Low risk","<p>""The participants and therapists delivering the intervention could not be blinded to intervention group allocation""<br>Both treatment groups received similar programs, but one focussed on lower limb and one on upper limb. ""The experimental and control classes were held in different areas of the stroke club and at different times to minimize the risk of “contamination” between the groups.""</p><p>Intention to treat analysis.&nbsp;</p>","Low risk","<p>151 randomised. 65/76 in experimental and 68/75 in control group at end of intervention. Drop outs were accounted for and balanced between groups. 2 participants (both from control group) refused to continue classes and reassessment.</p>","High risk","<p>Falls was defined as a primary outcome, but not wider adverse events. Other minor adverse events are not reported. &nbsp; ""Falls will be assessed by comparing the number of falls in intervention and control groups. The proportion of fallers in each group will also be compared. Falls will be monitored for one year with monthly fall calendars. All participants will receive monthly calendars on entry to the study, with instructionsto record the following events: number of falls, visits to or by nursing and allied health personnel, general practi-tioner or specialists appointments and hospitalisations.Participants will be asked to return the completed calen-dar monthly at their weekly exercise class. If calendars are not returned, further contact will be made by telephone. Details of any falls (including how and where the fallo ccurred, injuries suffered, medical intervention required and limitations to activity as a result of a fall) will be ver-ified"".&nbsp;</p><p>Adverse Events results: ""No falls or other adverse events occurred during theexercise classes, home program, or assessments. Of the 18 withdrawals, only 1 was related to the intervention:1 participant withdrew as the experimental exercise exacer-bated an incontinence problem. Of the 3 deaths during the trial, 2 may have been falls related: 1 participant died sev-eral months after a fall at home, and 1 had a stroke andfractured his shoulder and died in hospital.""</p>","Some concerns","<p>Trial registered and study protocol published. ACTRN12606000479505. Falls were pre-stated as a primary outcome, but protocol does not state plans to record other adverse events.</p>","High risk","<p>Judged as high risk of bias as falls were recorded, but not other adverse events.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
3,6,"Adverse events","","SUBGROUP_AND_OVERALL","Pang 2005","2005",0,1.06606375770114,0,0,5,32,0,0,1,31,0,1.13649193548387,16.803908,4.84375,0.599441,39.139641,"Data are falls","Some concerns","<p>No information relating to allocation concealment.</p><p>There was no significant difference in any&nbsp;<br>of the variables between the intervention and control groups at baseline.</p>","Low risk","<p>Participants were instructed not to tell the assessors about the group assignment or the treatment they received and not to discuss the protocol with the stroke community.</p><p><br>Participants were analysed according to the group to which they were randomised.</p>","Low risk","<p>63 enrolled. 3 dropouts.<br>Small number of drop outs, all accounted for and not related to trial intervention.&nbsp;</p>","Some concerns","<p>Adverse events were not stated as an outcome, but it is stated that ""Adverse events (e.g.falls) were monitored and recorded. A fall was defined as unintentionally coming to rest onthe floor or another lower level"".&nbsp;</p>","Some concerns","<p>No protocol identified.&nbsp;</p>","Some concerns","<p>Some concerns as no protocol and adverse events not defined as an outcome.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD001920.pub4/full","10.1002/14651858.CD001920.pub4","6::overall","CD001920_pub4_data","significance_only",TRUE,FALSE,TRUE,0.14414738056305,0.0191211683220091,-0.131822929427141,0.420117690553241,0.00384261253636482,0.0343997241076534,TRUE,TRUE
