"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","Bias.arising.from.the.randomization.process.judgement","Bias.arising.from.the.randomization.process.support","Bias.due.to.deviations.from.intended.interventions.judgement","Bias.due.to.deviations.from.intended.interventions.support","Bias.due.to.missing.outcome.data.judgement","Bias.due.to.missing.outcome.data.support","Bias.in.measurement.of.the.outcome.judgement","Bias.in.measurement.of.the.outcome.support","Bias.in.selection.of.the.reported.result.judgement","Bias.in.selection.of.the.reported.result.support","Overall.bias.judgement","Overall.bias.support","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Etminan 2013",2013,0,0,0,0,2,30,0,0,5,30,0,0,13.370292,0.4,0.084073,1.903116,NA,"Low risk","<p>The random sequence was computer generated (""PROC plan software""), with allocation concealed. There were no apparent imbalances between groups. </p>","Some concerns","<p>Open-label study design. No information available regarding deviations that arose because of the trial context. Analyses conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome measured appropriately (case fatality at 3 months). Ascertainment consistent between groups with blinded assessors</p>","Low risk","<p>Analysis conducted in line with prespecified plan. No evidence of multiple eligible measurements or multiple analyses</p>","Some concerns","<p>There are some concerns arising from potential bias due to deviations from intended interventions. </p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Findlay 1995",1995,0,0,0,0,8,51,0,0,11,49,0,0,30.002934,0.698752,0.307137,1.589695,NA,"Low risk","<p>Manuscript states trial was conducted in a randomised, double-blind fashion. There were no apparent imbalances between groups.</p>","Low risk","<p>Participants and caregivers blinded to allocation. Analysis conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome measured appropriately (case fatality at 3 months). Ascertainment consistent between groups with blinded assessors</p>","Some concerns","<p>No prespecified analysis plan available</p>","Some concerns","<p>There are some concerns arising from the lack of a prespecified analysis plan.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Hamada 2003",2003,0,0,0,0,2,57,0,0,3,53,0,0,8.31389,0.619883,0.107755,3.566,NA,"Low risk","<p>Participants were randomised using ""sealed envelopes"", with allocation concealed. There were no apparent imbalances between groups. </p>","Some concerns","<p>Participants and caregivers probably aware of intervention (no sham/placebo thrombolysis was performed). No information provided regarding deviations arising because of the trial context. Outcome data are missing for one participant, with no reason provided for exclusion, precluding intention-to-treat analysis. However, there is no substantial impact on the estimated effect of the intervention irrespective of the missing participant's outcome status.</p>","Low risk","<p>Missing data for one participant (total cohort 110); reason for exclusion unclear. However, there is no substantial impact on the estimated effect of the intervention irrespective of the missing participant's outcome status.</p>","Low risk","<p>Outcome measured appropriately (case fatality at 6 months). Ascertainment consistent between groups with blinded assessors</p>","Some concerns","<p>No prespecified analysis plan available</p>","Some concerns","<p>Some concerns arising from potential bias due to deviations from intended interventions and the lack of a prespecified analysis plan</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Kanamaru 1993",1993,0,0,0,0,7,26,0,0,7,37,0,0,15.450115,1.423077,0.56725,3.570114,NA,"Some concerns","<p>No detail regarding the randomisation process or allocation concealment provided. Minimal baseline information available in conference abstract</p>","High risk","<p>No information provided regarding blinding. No information provided regarding deviations arising because of the trial context. While 104 participants are reported to have been randomised, outcome data are only provided for 101. Given the size of the intervention groups included in this review, this represents a significant proportion of participants. </p>","High risk","<p>Outcome data are missing for 3 participants, with no explanation provided. However, unlikely 'missingness' dependent on the true value.</p>","Low risk","<p>Appropriate outcome measure (case fatality at 3 months post-surgery). However, it is unlikely that ascertainment of this outcome would vary between groups.</p>","Some concerns","<p>No prespecified analysis plan available</p>","High risk","<p>Significant concerns arising from multiple domains</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Kramer 2014",2014,0,0,0,0,1,6,0,0,2,6,0,0,5.348117,0.5,0.060196,4.153103,NA,"Low risk","<p>The random sequence was computer generated, with allocation concealed. There were no apparent imbalances between groups.</p>","Low risk","<p>Participants and caregivers blinded to allocation. Analysis conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome measured appropriately (in-hospital case fatality). Ascertainment consistent between groups with blinded assessors</p>","Low risk","<p>Analysis conducted in line with prespecified plan. No evidence of multiple eligible measurements or multiple analyses</p>","Low risk","<p>There were no significant concerns across domains. </p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Litrico 2013",2013,0,0,0,0,5,11,0,0,5,8,0,0,15.48139,0.727273,0.313677,1.686212,NA,"Low risk","<p>Allocation sequence was generated by computer, and sealed envelopes were used. There were no apparent imbalances between groups.</p>","Some concerns","<p>Correspondence with authors revealed that treating clinicians were blinded, while participants were not blinded. No information provided regarding deviations arising because of the trial context. Analyses conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome measured appropriately (case fatality at 30 days). Correspondence revealed that outcome assessment was performed by blinded assessors.</p>","Low risk","<p>Analysis conducted in line with prespecified plan. No evidence of multiple eligible measurements or multiple analyses</p>","Some concerns","<p>Some concerns arising from potential bias due to deviations from intended interventions</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Nieuwkamp 2005",NA,0,1.08012344973464,0,0,1,3,0,0,1,1,0,1.16666666666667,5.348117,0.5,0.111906,2.234014,NA,"Low risk","<p>Correspondence with study authors revealed that the allocation sequence was generated randomly and that allocation concealment was performed. While the sample size is small, it is unlikely that baseline differences arose due to problems with the allocation process.</p>","Low risk","<p>Caregivers unaware of intervention; all participants were comatose. Correspondence with study authors revealed that no deviations arose because of the trial context. Unpublished data provided by study authors permited analysis on an intention-to-treat basis.</p>","Some concerns","<p>6-month follow-up data are missing for one participant in each group. However, there is no apparent pattern to the missing data; accordingly, it is likely that other factors were responsible for the participants being lost to follow-up, rather than the outcome value. One further participant for whom outcome data are not available was randomised but died before first medication administration. </p>","Low risk","<p>Outcome measured appropriately (in-hospital case fatality). Correspondence with study authors revealed that outcomes were determined by a blinded assessor.</p>","Low risk","<p>Analysis conducted in line with prespecified plan. No evidence of multiple eligible measurements or multiple analyses</p>","Some concerns","<p>There were some concerns arising from missing outcome data. </p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,2,"Case fatality",NA,"SUBGROUP_AND_OVERALL","Yamamoto 2010",2010,0,0,0,0,0,20,0,0,2,20,0,0,6.685146,0.2,0.010204,3.919916,NA,"Low risk","<p>Correspondence with study authors revealed that computer-based, stratified block randomisation was used and that allocation was concealed. There were no apparent imbalances between groups. </p>","Some concerns","<p>Open-label study design. No information available regarding deviations that arose because of the trial context. Analyses conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome measured appropriate (case fatality at 3 months). Outcomes were determined by a blinded assessor.</p>","Some concerns","<p>No prespecified analysis plan available</p>","Some concerns","<p>Some concerns arising from potential bias due to deviations from intended interventions and the lack of a prespecified analysis plan</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","2::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.331512175095137,-0.0427330020641296,-0.730580386770903,0.0675560365806296,-0.0814133697365251,-0.00405263439173401,TRUE,FALSE
1,7,"Hydrocephalus",NA,"SUBGROUP_AND_OVERALL","Etminan 2013",2013,0,0,0,0,11,30,0,0,9,30,0,0,22.104447,1.222222,0.594278,2.513685,NA,"Low risk","<p>The random sequence was computer generated (""PROC plan software""), with allocation concealed. There were no apparent imbalances between groups. </p>","Some concerns","<p>Open-label study design. No information available regarding deviations that arose because of the trial context. Analyses conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome measured appropriately (need for ventriculoperitoneal shunt insertion). Ascertainment consistent between groups with blinded assessors</p>","Low risk","<p>Analysis conducted in line with prespecified plan. No evidence of multiple eligible measurements or multiple analyses</p>","Some concerns","<p>There are some concerns arising from potential bias due to deviations from intended interventions. </p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","7::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.455160145404403,-0.100833239295597,-1.02736758726309,0.117047296454282,-0.181656652308209,-0.0200098262829852,TRUE,TRUE
1,7,"Hydrocephalus",NA,"SUBGROUP_AND_OVERALL","Findlay 1995",1995,0,0,0,0,0,51,0,0,0,49,0,0,NA,NA,NA,NA,NA,"Low risk","<p>Manuscript states trial was conducted in a randomised, double-blind fashion. There were no apparent imbalances between groups.</p>","Low risk","<p>Participants and caregivers blinded to allocation. Analysis conducted on an intention-to-treat basis</p>","Low risk","<p>Outcome data were available for all participants. </p>","Low risk","<p>Outcome not clearly defined; no events reported in either group. Ascertainment consistent between groups with blinded assessors</p>","Some concerns","<p>No prespecified analysis plan available</p>","Some concerns","<p>There are some concerns arising from the lack of a prespecified analysis plan.</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","7::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.455160145404403,-0.100833239295597,-1.02736758726309,0.117047296454282,-0.181656652308209,-0.0200098262829852,TRUE,TRUE
1,7,"Hydrocephalus",NA,"SUBGROUP_AND_OVERALL","Hamada 2003",2003,0,0,0,0,3,57,0,0,11,53,0,0,27.998966,0.253589,0.074823,0.859457,NA,"Low risk","<p>Participants were randomised using ""sealed envelopes"", with allocation concealed. There were no apparent imbalances between groups. </p>","Some concerns","<p>Participants and caregivers probably aware of intervention (no sham/placebo thrombolysis was performed). No information provided regarding deviations arising because of the trial context. Outcome data are missing for one participant, with no reason provided for exclusion, precluding intention-to-treat analysis. However, there is no substantial impact on the estimated effect of the intervention irrespective of the missing participant's outcome status.</p>","Low risk","<p>Missing data for one participant (total cohort 110); reason for exclusion unclear. However, there is no substantial impact on the estimated effect of the intervention irrespective of the missing participant's outcome status.</p>","Low risk","<p>Outcome measured appropriately (need for permanent CSF shunting). Ascertainment consistent between groups with blinded assessors</p>","Some concerns","<p>No prespecified analysis plan available</p>","Some concerns","<p>Some concerns arising from potential bias due to deviations from intended interventions and the lack of a prespecified analysis plan</p>","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013748.pub2/full","10.1002/14651858.CD013748.pub2","7::overall","CD013748_pub2_data","significance_only",TRUE,FALSE,TRUE,-0.455160145404403,-0.100833239295597,-1.02736758726309,0.117047296454282,-0.181656652308209,-0.0200098262829852,TRUE,TRUE
