"Analysis.group","Analysis.number","Analysis.name","Subgroup","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,1,"Short-term mortality","","SUBGROUP_AND_OVERALL","Baran 2012",2012,0,1.4142135623731,0,0,0,30,0,0,0,30,0,2,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
1,1,"Short-term mortality","","SUBGROUP_AND_OVERALL","Billings 2016",2016,0,0,0,0,4,308,0,0,1,307,0,0,8.681888,3.987013,0.448182,35.468333,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
1,1,"Short-term mortality","","SUBGROUP_AND_OVERALL","Liakopoulos 2023",2023,0,0,0,0,15,1203,0,0,14,1203,0,0,79.129787,1.071429,0.519465,2.209886,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
1,1,"Short-term mortality","","SUBGROUP_AND_OVERALL","Park 2016",2016,0,0,0,0,1,100,0,0,0,100,0,0,4.078747,3,0.123676,72.770779,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
1,1,"Short-term mortality","","SUBGROUP_AND_OVERALL","Vukovic 2011",2011,0,0,0,0,0,29,0,0,0,28,0,0,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
1,1,"Short-term mortality","","SUBGROUP_AND_OVERALL","Zheng 2016",2016,0,0,0,0,3,960,0,0,1,962,0,0,8.109578,3.00625,0.313263,28.849653,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Almansob 2012",2012,0,0,0,0,0,68,0,0,1,64,0,0,0.344067,0.31401,0.013024,7.570779,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Baran 2012",2012,0,0,0,0,1,30,0,0,7,30,0,0,0.828829,0.142857,0.018701,1.091277,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Billings 2016",2016,0,0,0,0,115,308,0,0,103,307,0,2.63678929765886,21.170002,1.11288,0.898653,1.378176,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Liakopoulos 2023",2023,0,0,0,0,280,1203,0,0,312,1203,0,0,25.097456,0.897436,0.780067,1.032464,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Mannacio 2008",2008,0,1.42627208969959,0,0,18,100,0,0,35,100,0,2.03425207385603,9.603853,0.514286,0.313078,0.844806,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Park 2016",2016,0,0,0,0,42,100,0,0,50,100,0,0,16.608857,0.84,0.620778,1.136639,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Vukovic 2011",2011,0,1.46778953881958,0,0,4,29,0,0,11,28,0,2.1544061302682,3.038139,0.351097,0.126633,0.973436,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
1,4,"Atrial fibrillation","","SUBGROUP_AND_OVERALL","Zheng 2016",2016,0,0,0,0,203,960,0,0,197,962,0,0,23.308797,1.032604,0.867314,1.229394,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","4::overall","CD008493_pub5_data","direction_only",FALSE,FALSE,FALSE,-0.0273744335751485,0.00396071067818513,-0.291537930201692,0.236789063051396,-0.000590186767374353,0.0085116081237446,TRUE,FALSE
2,1,"Mortality","Statins discontinuation ≤ 21 days before surgery","SUBGROUP_AND_OVERALL","Billings 2016",2016,0,1.11343761388253,0,0,3,194,0,0,1,196,0,1.23974332000842,8.548637,3.030928,0.318039,28.884893,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
2,1,"Mortality","Statins discontinuation ≤ 21 days before surgery","SUBGROUP_AND_OVERALL","Liakopoulos 2023",2023,0,0.369368011209076,0,0,15,1203,0,0,14,1203,0,0.136432727704548,82.901676,1.071429,0.519465,2.209886,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
2,1,"Mortality","Statins discontinuation > 21 days before surgery or statin-naive participants","SUBGROUP_AND_OVERALL","Baran 2012",2012,0,1.4142135623731,0,0,0,30,0,0,0,30,0,2,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
2,1,"Mortality","Statins discontinuation > 21 days before surgery or statin-naive participants","SUBGROUP_AND_OVERALL","Billings 2016",2016,0,0,0,0,1,93,0,0,0,88,0,0,4.276518,2.840426,0.117244,68.814026,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
2,1,"Mortality","Statins discontinuation > 21 days before surgery or statin-naive participants","SUBGROUP_AND_OVERALL","Park 2016",2016,0,1.62691877070389,0,0,1,100,0,0,0,100,0,2.64686468646865,4.27317,3,0.123676,72.770779,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD008493.pub5/full","10.1002/14651858.CD008493.pub5","1::overall","CD008493_pub5_data","significance_only",TRUE,FALSE,TRUE,0.243592105655402,0.00276085597039042,-0.0840426236919071,0.571226835002711,0.000514962058386997,0.00500674988239384,TRUE,TRUE
