"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Hanley 2016 (MISTIE II)",2016,NA,NA,NA,NA,8,54,NA,NA,4,36,NA,NA,5.799702,1.333333,0.433433,4.10162,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Hanley 2019 (MISTIE III)",2019,NA,NA,NA,NA,24,255,NA,NA,37,251,NA,NA,31.36115,0.638474,0.393801,1.035163,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Kim 2009",2009,NA,NA,NA,NA,2,204,NA,NA,2,183,NA,NA,1.926353,0.897059,0.127656,6.30375,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Pradilla 2024 (ENRICH)",2024,NA,NA,NA,NA,16,150,NA,NA,27,149,NA,NA,22.126352,0.588642,0.331131,1.046413,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Sun 2002",2002,NA,NA,NA,NA,20,77,NA,NA,39,80,NA,NA,38.010588,0.532801,0.343508,0.826403,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Vespa 2016 (ICES)",2016,NA,NA,NA,NA,1,14,NA,NA,0,6,NA,NA,0.775854,1.4,0.06484,30.228039,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,7,"Thirty-day case fatality","",NA,"SUBGROUP_AND_OVERALL","Wang 2011",2011,NA,NA,NA,NA,0,32,NA,NA,0,30,NA,NA,NA,NA,NA,NA,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","7::overall","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.577484010145841,-0.0372488904300244,-0.913741331272228,-0.241226689019454,-0.0977824857701063,0.0232847049100575,TRUE,TRUE
3,8,"Thirty-day case fatality: stratified by surgical approach","Non-visualised minimally invasive surgery",2,"SUBGROUP_AND_OVERALL","Hanley 2016 (MISTIE II)",2016,NA,NA,NA,NA,8,54,NA,NA,4,36,NA,NA,7.522527,1.333333,0.433433,4.10162,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","8::2","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.552291350568688,-0.0500685888589231,-1.01682465547126,-0.0877580456661182,-0.140009420959049,0.0398722432412028,TRUE,TRUE
3,8,"Thirty-day case fatality: stratified by surgical approach","Non-visualised minimally invasive surgery",2,"SUBGROUP_AND_OVERALL","Hanley 2019 (MISTIE III)",2019,NA,NA,NA,NA,24,255,NA,NA,37,251,NA,NA,40.677105,0.638474,0.393801,1.035163,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","8::2","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.552291350568688,-0.0500685888589231,-1.01682465547126,-0.0877580456661182,-0.140009420959049,0.0398722432412028,TRUE,TRUE
3,8,"Thirty-day case fatality: stratified by surgical approach","Non-visualised minimally invasive surgery",2,"SUBGROUP_AND_OVERALL","Kim 2009",2009,NA,NA,NA,NA,2,204,NA,NA,2,183,NA,NA,2.498584,0.897059,0.127656,6.30375,NA,"https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD015387.pub2/full","10.1002/14651858.CD015387.pub2","8::2","CD015387_pub2_data","significance_only",TRUE,TRUE,FALSE,-0.552291350568688,-0.0500685888589231,-1.01682465547126,-0.0877580456661182,-0.140009420959049,0.0398722432412028,TRUE,TRUE
