"Analysis.group","Analysis.number","Analysis.name","Subgroup","Subgroup.number","Applicability","Study","Study.year","GIV.Mean","GIV.SE","Experimental.mean","Experimental.SD","Experimental.cases","Experimental.N","Control.mean","Control.SD","Control.cases","Control.N","O.E","Variance","Weight","Mean","CI.start","CI.end","Footnotes","review.url","review.doi","analysis_key","dataset_name","mismatch_type","direction_match","or_sig","rd_sig","log_or","rd","log_or_ci_lb","log_or_ci_ub","rd_ci_lb","rd_ci_ub","sparse_events","double_zero"
1,3,"Disease activity as measured by MDA-PsA criteria or by DAS 28 or by DAS at 12 weeks","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","McInnes 2021",2021,0,0,0,0,107,429,0,0,27,423,0,0,27.452264,3.907537,2.618836,5.830393,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","3::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.564165969173663,0.0877043610987021,-0.0597724712801007,1.18810440962743,0.00111533898504837,0.174293383212356,TRUE,FALSE
1,3,"Disease activity as measured by MDA-PsA criteria or by DAS 28 or by DAS at 12 weeks","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","McInnes 2023",2023,0,0,0,0,63,140,0,0,37,281,0,0,30.175527,3.417568,2.404242,4.857985,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","3::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.564165969173663,0.0877043610987021,-0.0597724712801007,1.18810440962743,0.00111533898504837,0.174293383212356,TRUE,FALSE
1,3,"Disease activity as measured by MDA-PsA criteria or by DAS 28 or by DAS at 12 weeks","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","Mease 2017b",2017,0,0,0,0,27,106,0,0,7,105,0,0,12.863582,3.820755,1.740499,8.387348,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","3::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.564165969173663,0.0877043610987021,-0.0597724712801007,1.18810440962743,0.00111533898504837,0.174293383212356,TRUE,FALSE
1,3,"Disease activity as measured by MDA-PsA criteria or by DAS 28 or by DAS at 12 weeks","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","Mease 2018",2018,0,0,0,0,29,72,0,0,4,24,0,0,9.872324,2.416667,0.946124,6.172847,"The study reported the outcome as the proportion of patients in DAS28 remission  ","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","3::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.564165969173663,0.0877043610987021,-0.0597724712801007,1.18810440962743,0.00111533898504837,0.174293383212356,TRUE,FALSE
1,16,"Withdrawal due to adverse events","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","Genovese 2007",2007,0,0,0,0,1,51,0,0,2,51,0,0,3.150467,0.5,0.046793,5.342653,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","16::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.338180478289242,0.0132277902684417,-0.103864278234725,0.780225234813209,0.000344067687754187,0.0261115128491292,TRUE,TRUE
1,16,"Withdrawal due to adverse events","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","McInnes 2021",2021,0,0,0,0,22,429,0,0,13,423,0,0,39.106502,1.668639,0.851841,3.268633,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","16::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.338180478289242,0.0132277902684417,-0.103864278234725,0.780225234813209,0.000344067687754187,0.0261115128491292,TRUE,TRUE
1,16,"Withdrawal due to adverse events","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","McInnes 2023",2023,0,0,0,0,3,140,0,0,3,281,0,0,7.01585,2.007143,0.41037,9.817042,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","16::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.338180478289242,0.0132277902684417,-0.103864278234725,0.780225234813209,0.000344067687754187,0.0261115128491292,TRUE,TRUE
1,16,"Withdrawal due to adverse events","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","Mease 2005",2005,0,0,0,0,6,153,0,0,1,162,0,0,3.988146,6.352941,0.773737,52.16224,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","16::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.338180478289242,0.0132277902684417,-0.103864278234725,0.780225234813209,0.000344067687754187,0.0261115128491292,TRUE,TRUE
1,16,"Withdrawal due to adverse events","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","Mease 2017a",2017,0,0,0,0,2,101,0,0,2,106,0,0,4.69289,1.049505,0.150679,7.309992,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","16::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.338180478289242,0.0132277902684417,-0.103864278234725,0.780225234813209,0.000344067687754187,0.0261115128491292,TRUE,TRUE
1,16,"Withdrawal due to adverse events","Adalimumab vs Placebo",1,"SUBGROUP_AND_OVERALL","Mease 2017b",2017,0,0,0,0,2,106,0,0,1,105,0,0,3.107375,1.981132,0.182397,21.518369,"","https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD013614.pub2/full","10.1002/14651858.CD013614.pub2","16::1","CD013614_pub2_data","significance_only",TRUE,FALSE,TRUE,0.338180478289242,0.0132277902684417,-0.103864278234725,0.780225234813209,0.000344067687754187,0.0261115128491292,TRUE,TRUE
